Regulator	Target	SINGE_Score
DMRT1	AMH	0.00034
SRY	AMH	0.00034
FGF9	SRY	0.00033
SOX9	RSPO1	0.00033
NR5A1	RSPO1	0.00032
PGD2	NR5A1	0.00032
FGF9	WNT4	0.00031
WNT4	FGF9	0.00031
WT1pKTS	FOXL2	0.00031
WNT4	DKK1	0.0003
NR5A1	NR0B1	0.0003
SRY	FOXL2	0.00029
FOXL2	RSPO1	0.00029
RSPO1	DHH	0.00028
SOX9	CTNNB1	0.00028
CBX2	WNT4	0.00027
NR5A1	DMRT1	0.00027
DHH	CTNNB1	0.00027
CBX2	AMH	0.00026
NR0B1	RSPO1	0.00025
DHH	PGD2	0.00025
SRY	FGF9	0.00025
FOXL2	CTNNB1	0.00024
PGD2	SOX9	0.00024
RSPO1	DKK1	0.00024
NR0B1	FGF9	0.00023
DHH	NR5A1	0.00023
NR0B1	DKK1	0.00022
GATA4	NR5A1	0.00022
UGR	SRY	0.00022
DHH	AMH	0.00022
SOX9	SRY	0.00021
SOX9	UGR	0.00021
FOXL2	SOX9	0.00021
WT1mKTS	GATA4	0.0002
NR0B1	CTNNB1	0.0002
WNT4	DMRT1	0.0002
NR5A1	UGR	0.0002
SRY	UGR	0.00019
NR5A1	SRY	0.00019
CTNNB1	RSPO1	0.00019
FOXL2	UGR	0.00019
CBX2	PGD2	0.00018
SOX9	CBX2	0.00018
SRY	CBX2	0.00018
WT1pKTS	FGF9	0.00018
FGF9	SOX9	0.00018
NR5A1	DHH	0.00017
DKK1	AMH	0.00017
WNT4	NR0B1	0.00017
FGF9	AMH	0.00017
RSPO1	FGF9	0.00017
RSPO1	NR0B1	0.00016
DMRT1	FGF9	0.00016
DKK1	CBX2	0.00016
CBX2	NR5A1	0.00016
FGF9	CTNNB1	0.00016
GATA4	WT1pKTS	0.00016
NR0B1	SOX9	0.00015
DKK1	UGR	0.00015
DHH	FOXL2	0.00015
SRY	CTNNB1	0.00015
NR0B1	PGD2	0.00015
CTNNB1	UGR	0.00015
PGD2	FGF9	0.00015
FOXL2	WNT4	0.00014
FGF9	PGD2	0.00014
DKK1	SOX9	0.00014
UGR	FOXL2	0.00014
DKK1	SRY	0.00014
RSPO1	WNT4	0.00014
DMRT1	SRY	0.00013
SRY	PGD2	0.00013
DHH	RSPO1	0.00013
FGF9	DKK1	0.00013
CTNNB1	SOX9	0.00013
WNT4	DHH	0.00013
FOXL2	NR5A1	0.00013
WNT4	SOX9	0.00012
CBX2	FGF9	0.00012
CBX2	CTNNB1	0.00012
SRY	DHH	0.00012
SOX9	DMRT1	0.00012
CTNNB1	AMH	0.00012
FOXL2	DKK1	0.00012
PGD2	CBX2	0.00012
NR5A1	CTNNB1	0.00011
FGF9	DMRT1	0.00011
PGD2	WNT4	0.00011
WNT4	FOXL2	0.00011
WNT4	CBX2	0.00011
AMH	FOXL2	0.00011
CTNNB1	FGF9	0.00011
SOX9	AMH	0.00011
WT1pKTS	GATA4	0.00011
PGD2	DMRT1	0.00011
DHH	DMRT1	0.0001
NR5A1	DKK1	0.0001
DMRT1	RSPO1	0.0001
RSPO1	NR5A1	0.0001
AMH	SRY	0.0001
WNT4	SRY	0.0001
RSPO1	CTNNB1	0.0001
SRY	GATA4	0.0001
NR0B1	WNT4	0.0001
DHH	NR0B1	0.0001
PGD2	WT1mKTS	9e-05
RSPO1	SRY	9e-05
CBX2	DKK1	9e-05
DKK1	RSPO1	9e-05
NR0B1	FOXL2	9e-05
SRY	DMRT1	9e-05
DHH	WT1mKTS	9e-05
DMRT1	WNT4	9e-05
FGF9	NR5A1	9e-05
FGF9	FOXL2	9e-05
NR0B1	WT1pKTS	9e-05
CBX2	DMRT1	9e-05
DMRT1	PGD2	9e-05
WNT4	NR5A1	9e-05
CBX2	UGR	8e-05
FOXL2	DMRT1	8e-05
PGD2	GATA4	8e-05
DHH	FGF9	8e-05
CTNNB1	NR0B1	8e-05
DKK1	DMRT1	8e-05
PGD2	WT1pKTS	8e-05
FGF9	CBX2	8e-05
DKK1	FOXL2	8e-05
GATA4	WT1mKTS	8e-05
WNT4	CTNNB1	8e-05
NR0B1	SRY	8e-05
SRY	WT1pKTS	8e-05
UGR	GATA4	8e-05
WT1mKTS	WT1pKTS	8e-05
DHH	SOX9	7e-05
CTNNB1	WNT4	7e-05
WT1pKTS	WT1mKTS	7e-05
FGF9	UGR	7e-05
PGD2	DHH	7e-05
AMH	NR5A1	7e-05
CTNNB1	PGD2	7e-05
DKK1	CTNNB1	7e-05
DKK1	WNT4	7e-05
SOX9	PGD2	7e-05
UGR	WT1mKTS	7e-05
NR5A1	CBX2	7e-05
FOXL2	WT1mKTS	7e-05
FOXL2	WT1pKTS	7e-05
NR5A1	WT1pKTS	7e-05
NR5A1	GATA4	7e-05
CTNNB1	SRY	7e-05
CTNNB1	NR5A1	7e-05
CTNNB1	WT1pKTS	7e-05
SOX9	FOXL2	6e-05
DMRT1	CTNNB1	6e-05
PGD2	AMH	6e-05
DMRT1	SOX9	6e-05
RSPO1	PGD2	6e-05
CBX2	SRY	6e-05
CTNNB1	DHH	6e-05
RSPO1	AMH	6e-05
DMRT1	CBX2	6e-05
NR0B1	DHH	6e-05
DHH	WT1pKTS	6e-05
UGR	WT1pKTS	6e-05
WNT4	PGD2	6e-05
DKK1	NR0B1	6e-05
FGF9	WT1mKTS	6e-05
FGF9	WT1pKTS	6e-05
DMRT1	NR5A1	6e-05
FGF9	GATA4	6e-05
SOX9	NR5A1	6e-05
CTNNB1	FOXL2	6e-05
RSPO1	FOXL2	6e-05
PGD2	NR0B1	6e-05
CTNNB1	GATA4	6e-05
PGD2	DKK1	6e-05
NR5A1	FOXL2	5e-05
FOXL2	GATA4	5e-05
FOXL2	AMH	5e-05
CTNNB1	WT1mKTS	5e-05
PGD2	FOXL2	5e-05
NR0B1	NR5A1	5e-05
DHH	CBX2	5e-05
CBX2	WT1mKTS	5e-05
AMH	WT1pKTS	5e-05
CBX2	FOXL2	5e-05
SOX9	WT1mKTS	5e-05
SOX9	WT1pKTS	5e-05
SRY	WT1mKTS	5e-05
WNT4	AMH	5e-05
CBX2	GATA4	5e-05
NR5A1	WT1mKTS	5e-05
DMRT1	WT1mKTS	5e-05
DKK1	WT1pKTS	5e-05
WNT4	WT1mKTS	5e-05
RSPO1	SOX9	5e-05
SOX9	DKK1	5e-05
WT1pKTS	WNT4	5e-05
