Gene1	Gene2	Score
GATA4	DMRT1	-0.23272955137041
DMRT1	GATA4	-0.23272955137041
SOX9	CTNNB1	-0.230113415383718
NR5A1	WT1mKTS	-0.229864307001231
AMH	GATA4	0.228662019532314
GATA4	PGD2	-0.228298420397619
UGR	DHH	0.227841249502329
SOX9	CBX2	0.22763772000213
FGF9	WT1pKTS	0.227420123016184
NR5A1	DMRT1	0.22723798928811
GATA4	AMH	-0.227225334891317
AMH	WT1mKTS	-0.227018948846237
WT1mKTS	AMH	-0.227018948846237
SOX9	WT1mKTS	-0.225916657760957
WT1mKTS	SOX9	-0.225916657760957
WNT4	DHH	-0.224923729352873
GATA4	SRY	-0.224853599361761
GATA4	FGF9	-0.224633964173669
AMH	WT1pKTS	0.223970852065038
FGF9	GATA4	-0.223159833336696
NR0B1	AMH	-0.222764608478526
WT1pKTS	DKK1	0.222037382470174
SRY	NR0B1	0.221566165545311
NR0B1	PGD2	-0.220563616082299
DMRT1	RSPO1	-0.219597432357104
SRY	UGR	-0.21812489366657
UGR	FGF9	0.216749812335427
GATA4	WT1pKTS	0.215740138884704
NR0B1	FGF9	-0.214631570684139
DMRT1	CBX2	0.213034043208101
SOX9	UGR	0.212281672441485
WT1mKTS	DHH	-0.21218222749495
DHH	WT1mKTS	-0.21218222749495
FOXL2	DKK1	-0.210007507291973
DHH	GATA4	0.207885530949742
DMRT1	WNT4	-0.207847379904276
DKK1	NR0B1	-0.206295184363546
WNT4	AMH	-0.204805406254616
PGD2	AMH	0.204747568705387
DMRT1	NR0B1	-0.204527383458638
GATA4	DHH	-0.202907815909196
WT1mKTS	DMRT1	-0.20244173756067
DMRT1	WT1mKTS	-0.20244173756067
WT1pKTS	DMRT1	0.19998897133375
WNT4	FGF9	-0.19854362673216
UGR	AMH	0.197304747159471
UGR	PGD2	0.196156447026653
FOXL2	DMRT1	-0.195863839033795
DHH	PGD2	0.194958980757819
CBX2	WT1mKTS	-0.194728600645488
CTNNB1	WT1mKTS	0.193778978933867
DMRT1	CTNNB1	-0.192094795851016
RSPO1	WT1mKTS	0.190643136780472
DHH	AMH	0.190599561778651
DMRT1	SRY	0.189723589325033
SOX9	WT1pKTS	0.188913083445647
PGD2	FGF9	0.187116411120693
DKK1	UGR	0.186878086079257
SOX9	SRY	0.184880308407988
SOX9	NR5A1	0.184269093823553
DMRT1	UGR	0.183958474056542
SOX9	FOXL2	-0.183486528995697
DKK1	WNT4	-0.183247197299175
DKK1	WT1pKTS	0.183229228427701
DKK1	CBX2	0.18213232466964
WT1mKTS	NR5A1	-0.182100469524278
WT1mKTS	WT1pKTS	0.182001865683759
PGD2	DKK1	0.1796754732277
DKK1	RSPO1	-0.178824198774214
DHH	FGF9	0.177129727379155
WT1mKTS	FOXL2	0.177062052747811
DKK1	CTNNB1	-0.174401120834855
FGF9	DHH	0.172021415523296
DKK1	FOXL2	-0.167689097795093
DMRT1	WT1pKTS	0.167487038933832
GATA4	NR5A1	0.167233443308654
AMH	FGF9	0.167068791527476
AMH	DHH	0.16652610065688
WNT4	SOX9	-0.164299732610064
NR0B1	SOX9	-0.163492167834706
DHH	DKK1	0.162831467275369
FGF9	DKK1	0.161203955928231
SRY	GATA4	-0.155230658132084
PGD2	DHH	0.155223534600936
RSPO1	DHH	-0.154751153642251
CTNNB1	SOX9	-0.154398122142373
SOX9	AMH	0.154028351823199
FGF9	AMH	0.154015773568169
CTNNB1	DHH	-0.153324190124938
DMRT1	NR5A1	0.151211641237623
AMH	DKK1	0.150590775547401
DKK1	AMH	0.148726810487727
GATA4	FOXL2	0.148593798868709
UGR	SOX9	0.148345554785169
AMH	PGD2	0.147964405471873
DMRT1	FOXL2	-0.146983272859881
CBX2	DHH	0.146103959351087
RSPO1	FGF9	-0.146089207567419
AMH	SOX9	0.14555584791563
SOX9	FGF9	0.145362066864818
SOX9	DHH	0.143462839424993
AMH	DMRT1	0.142398494824275
SOX9	PGD2	0.141741282286741
DHH	SOX9	0.141261983531655
DKK1	NR5A1	0.140702300133776
CBX2	SOX9	0.139507599972497
PGD2	DMRT1	0.138448993469447
DHH	DMRT1	0.134926300834887
CBX2	FGF9	0.134552908614302
RSPO1	SOX9	-0.134299078251006
DMRT1	AMH	-0.132758166124366
SRY	SOX9	0.13194403587514
NR5A1	SOX9	0.131663321261556
PGD2	SOX9	0.129175831790543
DMRT1	PGD2	0.128553776926539
CTNNB1	FGF9	-0.126846453067738
FOXL2	SOX9	-0.126411781003472
FGF9	PGD2	0.123842257231266
DKK1	PGD2	0.123722903046005
FGF9	SOX9	0.12255768668725
DMRT1	FGF9	0.121595095463009
CBX2	PGD2	0.117578913236577
FGF9	DMRT1	0.115112278026062
SRY	DHH	-0.113933202374746
FOXL2	DHH	0.11290159679
FOXL2	FGF9	0.112234580256859
WT1pKTS	DHH	-0.110966819340141
DMRT1	DHH	0.110818516348567
DKK1	FGF9	0.110433916856364
WT1pKTS	SOX9	0.108208763074681
SRY	FGF9	-0.106297691558076
CTNNB1	PGD2	-0.103795882760637
NR5A1	DHH	0.101657702319277
SRY	PGD2	-0.0999310053787965
WT1pKTS	AMH	-0.0984182730307435
RSPO1	PGD2	-0.0977466098963479
NR5A1	PGD2	0.0976298384075774
RSPO1	AMH	-0.0966768216893226
DKK1	DHH	0.0953351300584235
CTNNB1	AMH	-0.0942182597734216
NR5A1	AMH	-0.0926492355498782
CBX2	AMH	0.0915593046859949
NR5A1	FGF9	-0.0882798556016009
FOXL2	AMH	0.0882204027641652
WT1pKTS	FGF9	-0.085095508858235
SRY	AMH	-0.0819556884293959
FOXL2	PGD2	-0.0725174433246538
WT1pKTS	PGD2	0.061808633756911
