Gene1	Gene2	corVal	pValue
CBX2	GATA4	0.0386916531604258	0.0849731441864728
GATA4	CBX2	0.0386916531604258	0.0849731441864729
RSPO1	NR0B1	0.0374736718012184	0.0952622150859012
NR0B1	RSPO1	0.0374736718012182	0.0952622150859024
FOXL2	NR0B1	0.0371224142500771	0.0984079511674752
NR0B1	FOXL2	0.0371224142500771	0.0984079511674758
WT1pKTS	DKK1	0.0367758360583645	0.101592482695396
DKK1	WT1pKTS	0.0367758360583645	0.101592482695397
SRY	SOX9	0.0238625906439901	0.28818867581527
SOX9	SRY	0.0238625906439901	0.288188675815271
NR5A1	UGR	0.0218868506880981	0.329985525621518
UGR	NR5A1	0.0218868506880981	0.32998552562152
UGR	WT1mKTS	0.0211096706391207	0.347451337693938
WT1mKTS	UGR	0.0211096706391206	0.347451337693939
FOXL2	GATA4	0.0208382530456535	0.353686967909636
GATA4	FOXL2	0.0208382530456534	0.353686967909638
FGF9	NR5A1	0.0119649223436836	0.594385474721053
NR5A1	FGF9	0.0119649223436836	0.594385474721056
CTNNB1	FGF9	0.0106290470115426	0.636187626098189
FGF9	CTNNB1	0.0106290470115425	0.636187626098192
DHH	FOXL2	0.010174340337953	0.650693879911369
FOXL2	DHH	0.010174340337953	0.650693879911369
WT1mKTS	CBX2	0.00801939180162982	0.721173254182793
CBX2	WT1mKTS	0.00801939180162976	0.721173254182795
WNT4	WT1pKTS	0.00547044880528977	0.807655138692728
WT1pKTS	WNT4	0.00547044880528975	0.807655138692728
NR0B1	WT1mKTS	-0.000937512280248024	0.96672036385021
WT1mKTS	NR0B1	-0.000937512280248036	0.966720363850209
NR5A1	DHH	-0.00174315064723557	0.938166002026534
DHH	NR5A1	-0.00174315064723563	0.938166002026532
WNT4	SRY	-0.00317174098179157	0.887750070124911
SRY	WNT4	-0.00317174098179165	0.887750070124908
FOXL2	PGD2	-0.0060989625067619	0.786065336384504
PGD2	FOXL2	-0.00609896250676193	0.786065336384502
DMRT1	FGF9	-0.00639763563687997	0.775861981185046
FGF9	DMRT1	-0.0063976356368801	0.775861981185041
DMRT1	RSPO1	-0.00699865235261905	0.755448281050657
RSPO1	DMRT1	-0.00699865235261919	0.755448281050652
SRY	NR5A1	-0.0099356637311246	0.658361949642615
NR5A1	SRY	-0.00993566373112471	0.658361949642611
GATA4	UGR	-0.015183680935611	0.49919594687188
UGR	GATA4	-0.015183680935611	0.49919594687188
SRY	CBX2	-0.0153142207998353	0.495513535141858
CBX2	SRY	-0.0153142207998353	0.495513535141858
CBX2	CTNNB1	-0.0155859048119552	0.487896281348812
CTNNB1	CBX2	-0.0155859048119554	0.487896281348807
CBX2	FOXL2	-0.0161002015746504	0.473651406559882
FOXL2	CBX2	-0.0161002015746505	0.473651406559881
UGR	FGF9	-0.017732838431097	0.429981573730175
FGF9	UGR	-0.0177328384310971	0.429981573730175
WNT4	CBX2	-0.0201211093156963	0.370500334918299
CBX2	WNT4	-0.0201211093156964	0.370500334918298
DHH	DKK1	-0.0208931973024145	0.352418989290632
DKK1	DHH	-0.0208931973024145	0.352418989290631
GATA4	CTNNB1	-0.0218369004779827	0.331090692257241
CTNNB1	GATA4	-0.0218369004779828	0.33109069225724
PGD2	NR5A1	-0.0239504145024278	0.286417475581735
NR5A1	PGD2	-0.0239504145024278	0.286417475581734
RSPO1	WT1pKTS	-0.0243843615107616	0.277773767145637
WT1pKTS	RSPO1	-0.0243843615107617	0.277773767145635
CTNNB1	SOX9	-0.0245711928959619	0.274107534201322
SOX9	CTNNB1	-0.0245711928959619	0.274107534201321
FOXL2	FGF9	-0.0254400982322347	0.257491896653305
FGF9	FOXL2	-0.0254400982322347	0.257491896653305
AMH	DKK1	-0.0260650326300846	0.245981926339999
DKK1	AMH	-0.0260650326300846	0.245981926339999
WT1pKTS	NR0B1	-0.0281050449942209	0.210934268351535
NR0B1	WT1pKTS	-0.028105044994221	0.210934268351534
DMRT1	PGD2	-0.0283538899345957	0.206919462865235
PGD2	DMRT1	-0.0283538899345957	0.206919462865234
GATA4	NR0B1	-0.0292227909717033	0.193335793302009
NR0B1	GATA4	-0.0292227909717034	0.193335793302008
GATA4	NR5A1	-0.0294739771166441	0.189533696618227
NR5A1	GATA4	-0.0294739771166441	0.189533696618226
SOX9	AMH	-0.0341595735008402	0.128350010906038
AMH	SOX9	-0.0341595735008402	0.128350010906038
DMRT1	CBX2	-0.0364892521917322	0.104287227517502
CBX2	DMRT1	-0.0364892521917323	0.104287227517501
UGR	DKK1	-0.0365896940841259	0.10333638847394
DKK1	UGR	-0.0365896940841259	0.10333638847394
DMRT1	NR0B1	-0.0370121789147053	0.0994120921285268
NR0B1	DMRT1	-0.0370121789147053	0.0994120921285266
DKK1	PGD2	-0.037032026208068	0.0992307013025976
PGD2	DKK1	-0.037032026208068	0.0992307013025975
DMRT1	DHH	-0.0372686670220664	0.0970882360088254
DHH	DMRT1	-0.0372686670220664	0.097088236008825
DHH	CTNNB1	-0.0440846706038467	0.0496640754602162
CTNNB1	DHH	-0.0440846706038467	0.0496640754602159
SRY	FGF9	-0.0464900536207033	0.038446981269249
FGF9	SRY	-0.0464900536207033	0.0384469812692488
DKK1	CTNNB1	-0.0471486762368723	0.0357802351115469
CTNNB1	DKK1	-0.0471486762368723	0.0357802351115467
DMRT1	AMH	-0.0473699975492942	0.0349202414630892
AMH	DMRT1	-0.0473699975492943	0.0349202414630888
DHH	WNT4	-0.0482352031820814	0.0317254921492378
WNT4	DHH	-0.0482352031820815	0.0317254921492372
WNT4	FOXL2	-0.0500375797718785	0.0258666019159815
FOXL2	WNT4	-0.0500375797718786	0.0258666019159814
AMH	CBX2	-0.0520190566175118	0.0205275694918306
CBX2	AMH	-0.0520190566175118	0.0205275694918306
WT1pKTS	PGD2	-0.05216243987806	0.0201814841519227
PGD2	WT1pKTS	-0.05216243987806	0.0201814841519225
WNT4	GATA4	-0.0534903592187059	0.0172106345663983
GATA4	WNT4	-0.053490359218706	0.0172106345663982
WT1mKTS	DMRT1	-0.0550715577444175	0.0141788352969952
DMRT1	WT1mKTS	-0.0550715577444176	0.0141788352969951
AMH	CTNNB1	-0.0553030760189168	0.0137769435378883
CTNNB1	AMH	-0.0553030760189168	0.0137769435378882
WT1mKTS	WNT4	-0.0555322891903648	0.0133889895264565
WNT4	WT1mKTS	-0.0555322891903649	0.0133889895264564
AMH	UGR	-0.0555471431412444	0.0133641846939401
UGR	AMH	-0.0555471431412444	0.0133641846939401
CTNNB1	WT1mKTS	-0.0567299323957421	0.0115147588890061
WT1mKTS	CTNNB1	-0.0567299323957421	0.0115147588890061
SOX9	FOXL2	-0.0573523286959721	0.0106358011032422
FOXL2	SOX9	-0.0573523286959721	0.0106358011032421
RSPO1	WT1mKTS	-0.0576561576680774	0.0102287945300915
WT1mKTS	RSPO1	-0.0576561576680774	0.0102287945300914
SOX9	NR0B1	-0.0584221495328223	0.00926352431813576
NR0B1	SOX9	-0.0584221495328225	0.00926352431813557
UGR	SOX9	-0.0589099739916657	0.00869195344028389
SOX9	UGR	-0.0589099739916658	0.00869195344028386
UGR	DHH	-0.0615737329548436	0.00609165104062183
DHH	UGR	-0.0615737329548436	0.00609165104062181
PGD2	CTNNB1	-0.0616929191375246	0.00599369514780485
CTNNB1	PGD2	-0.0616929191375248	0.00599369514780472
AMH	NR5A1	-0.0628272057736809	0.00513004695916972
NR5A1	AMH	-0.062827205773681	0.0051300469591697
NR5A1	WNT4	-0.0629710714765445	0.00502894515069493
WNT4	NR5A1	-0.0629710714765445	0.00502894515069491
NR0B1	DKK1	-0.0639443209930211	0.00439096418713518
DKK1	NR0B1	-0.0639443209930213	0.00439096418713507
DHH	CBX2	-0.0642138098268408	0.00422776783197596
CBX2	DHH	-0.0642138098268409	0.00422776783197591
FOXL2	DMRT1	-0.0655296729229366	0.00350714116100488
DMRT1	FOXL2	-0.0655296729229367	0.00350714116100484
FGF9	DKK1	-0.0668823916129209	0.0028844494282557
DKK1	FGF9	-0.066882391612921	0.00288444942825569
FOXL2	AMH	-0.0680814352650927	0.00241866935567223
AMH	FOXL2	-0.0680814352650927	0.00241866935567222
UGR	WNT4	-0.0681765565655193	0.00238483744968885
WNT4	UGR	-0.0681765565655194	0.00238483744968881
RSPO1	GATA4	-0.0697969618820575	0.00187116426861441
GATA4	RSPO1	-0.0697969618820575	0.0018711642686144
NR5A1	WT1mKTS	-0.0698820119735508	0.00184724084187911
WT1mKTS	NR5A1	-0.0698820119735509	0.0018472408418791
SRY	PGD2	-0.0704301760940748	0.00169966654904554
PGD2	SRY	-0.0704301760940749	0.00169966654904554
DKK1	RSPO1	-0.0715755935844483	0.00142565401763667
RSPO1	DKK1	-0.0715755935844483	0.00142565401763667
UGR	PGD2	-0.0742868518962305	0.000931133019570964
PGD2	UGR	-0.0742868518962306	0.000931133019570949
RSPO1	SOX9	-0.0793912956581103	0.000402068495370442
SOX9	RSPO1	-0.0793912956581103	0.000402068495370437
RSPO1	CBX2	-0.0798278523852332	0.000373343499152093
CBX2	RSPO1	-0.0798278523852336	0.000373343499152071
NR0B1	CBX2	-0.0805450758810722	0.000330276636995055
CBX2	NR0B1	-0.0805450758810722	0.000330276636995053
FGF9	GATA4	-0.0805516954069509	0.000329901719801138
GATA4	FGF9	-0.080551695406951	0.000329901719801135
UGR	RSPO1	-0.0806569461859676	0.000323993732499918
RSPO1	UGR	-0.0806569461859676	0.000323993732499916
WNT4	AMH	-0.0813051585708969	0.000289734499898495
AMH	WNT4	-0.0813051585708969	0.000289734499898493
CTNNB1	UGR	-0.0837352600395126	0.000189203852144811
UGR	CTNNB1	-0.0837352600395127	0.000189203852144804
DKK1	WT1mKTS	-0.0839690662337046	0.000181494915879913
WT1mKTS	DKK1	-0.0839690662337047	0.000181494915879909
AMH	SRY	-0.0842712808847429	0.00017196721555603
SRY	AMH	-0.084271280884743	0.000171967215556029
DHH	WT1mKTS	-0.084890622949377	0.000153891354753329
WT1mKTS	DHH	-0.0848906229493771	0.000153891354753327
PGD2	WNT4	-0.0861003973002558	0.000123616984071404
WNT4	PGD2	-0.0861003973002559	0.000123616984071404
WT1mKTS	SOX9	-0.0865029591271294	0.000114854862771158
SOX9	WT1mKTS	-0.0865029591271295	0.000114854862771155
PGD2	CBX2	-0.0883013144832665	8.23865924297077e-05
CBX2	PGD2	-0.0883013144832667	8.23865924297053e-05
DHH	WT1pKTS	-0.0883490472169325	8.16563004400556e-05
WT1pKTS	DHH	-0.0883490472169325	8.16563004400547e-05
WT1pKTS	AMH	-0.0902180639397971	5.74215747648834e-05
AMH	WT1pKTS	-0.0902180639397972	5.74215747648827e-05
RSPO1	PGD2	-0.0915410866471426	4.45712049724879e-05
PGD2	RSPO1	-0.0915410866471427	4.45712049724869e-05
SRY	DHH	-0.0937881088214541	2.8761497441443e-05
DHH	SRY	-0.0937881088214542	2.87614974414425e-05
GATA4	DKK1	-0.0966824949216863	1.61237083858429e-05
DKK1	GATA4	-0.0966824949216863	1.61237083858429e-05
DMRT1	UGR	-0.0985817898255482	1.09312086011636e-05
UGR	DMRT1	-0.0985817898255482	1.09312086011635e-05
GATA4	PGD2	-0.101307566216308	6.18091314933931e-06
PGD2	GATA4	-0.101307566216308	6.18091314933912e-06
FGF9	CBX2	-0.104754978423864	2.94301266627583e-06
CBX2	FGF9	-0.104754978423864	2.94301266627578e-06
AMH	RSPO1	-0.106116825611429	2.18113165629587e-06
RSPO1	AMH	-0.106116825611429	2.18113165629587e-06
CBX2	SOX9	-0.10652882748369	1.99069907436935e-06
SOX9	CBX2	-0.10652882748369	1.99069907436933e-06
WNT4	SOX9	-0.108079212924231	1.4073222823994e-06
SOX9	WNT4	-0.108079212924231	1.40732228239935e-06
SRY	CTNNB1	-0.11032702804647	8.44020141851965e-07
CTNNB1	SRY	-0.11032702804647	8.44020141851964e-07
DKK1	CBX2	-0.110682796950259	7.77696464057786e-07
CBX2	DKK1	-0.110682796950259	7.7769646405778e-07
CTNNB1	WT1pKTS	-0.111906538803392	5.85758349085372e-07
WT1pKTS	CTNNB1	-0.111906538803392	5.85758349085364e-07
GATA4	SOX9	-0.112019611052202	5.70531491588495e-07
SOX9	GATA4	-0.112019611052202	5.70531491588491e-07
NR0B1	PGD2	-0.113945765495293	3.62845197381237e-07
PGD2	NR0B1	-0.113945765495293	3.62845197381235e-07
FGF9	WT1mKTS	-0.114714448792704	3.0226082941008e-07
WT1mKTS	FGF9	-0.114714448792704	3.0226082941008e-07
FOXL2	DKK1	-0.116720385241789	1.866049251683e-07
DKK1	FOXL2	-0.116720385241789	1.86604925168297e-07
PGD2	WT1mKTS	-0.1167283362533	1.86245548990064e-07
WT1mKTS	PGD2	-0.1167283362533	1.86245548990058e-07
DHH	NR0B1	-0.117760360938028	1.44861211534325e-07
NR0B1	DHH	-0.117760360938028	1.44861211534322e-07
FGF9	RSPO1	-0.118136481403108	1.32113686799012e-07
RSPO1	FGF9	-0.118136481403109	1.32113686799003e-07
FGF9	NR0B1	-0.120933646907681	6.60038970579296e-08
NR0B1	FGF9	-0.120933646907681	6.6003897057929e-08
AMH	WT1mKTS	-0.121487701466028	5.74199194560989e-08
WT1mKTS	AMH	-0.121487701466028	5.74199194560978e-08
DHH	GATA4	-0.123806904298577	3.18325543379205e-08
GATA4	DHH	-0.123806904298577	3.183255433792e-08
RSPO1	DHH	-0.124871891300606	2.41906651436768e-08
DHH	RSPO1	-0.124871891300606	2.4190665143676e-08
AMH	GATA4	-0.130404845053934	5.59998218859096e-09
GATA4	AMH	-0.130404845053934	5.59998218859096e-09
FGF9	WNT4	-0.130411051587072	5.59060316447363e-09
WNT4	FGF9	-0.130411051587072	5.59060316447343e-09
FGF9	WT1pKTS	-0.132662896878043	3.02751036998393e-09
WT1pKTS	FGF9	-0.132662896878043	3.02751036998391e-09
SOX9	WT1pKTS	-0.133890800607381	2.15746496784034e-09
WT1pKTS	SOX9	-0.133890800607381	2.1574649678403e-09
NR0B1	UGR	-0.133894338026583	2.15535060592632e-09
UGR	NR0B1	-0.133894338026583	2.15535060592628e-09
NR0B1	NR5A1	-0.134216163288962	1.971200814531e-09
NR5A1	NR0B1	-0.134216163288962	1.97120081453097e-09
DKK1	WNT4	-0.135184649038408	1.50470819405406e-09
WNT4	DKK1	-0.135184649038408	1.50470819405398e-09
DMRT1	GATA4	-0.140601859602097	3.20673862945019e-10
GATA4	DMRT1	-0.140601859602097	3.20673862945e-10
AMH	NR0B1	-0.14072130882209	3.09716591138481e-10
NR0B1	AMH	-0.14072130882209	3.09716591138479e-10
UGR	SRY	-0.145568776502384	7.36942283726432e-11
SRY	UGR	-0.145568776502384	7.36942283726432e-11
CTNNB1	DMRT1	-0.149650103175831	2.11873157713124e-11
DMRT1	CTNNB1	-0.149650103175831	2.11873157713123e-11
GATA4	SRY	-0.152133484310827	9.75699695140162e-12
SRY	GATA4	-0.152133484310827	9.7569969514014e-12
SRY	RSPO1	-0.153974511947865	5.44575661592129e-12
RSPO1	SRY	-0.153974511947865	5.44575661592109e-12
FOXL2	NR5A1	-0.155672921078542	3.16002997206928e-12
NR5A1	FOXL2	-0.155672921078542	3.16002997206924e-12
NR5A1	CTNNB1	-0.161164581983894	5.21718334212531e-13
CTNNB1	NR5A1	-0.161164581983894	5.21718334212519e-13
DMRT1	WNT4	-0.163066374833579	2.75492937520884e-13
WNT4	DMRT1	-0.163066374833579	2.75492937520872e-13
SRY	FOXL2	-0.183975897061013	1.48099375491079e-16
FOXL2	SRY	-0.183975897061013	1.48099375491074e-16
NR5A1	DKK1	-0.190668267416427	1.09062312082653e-17
DKK1	NR5A1	-0.190668267416427	1.09062312082649e-17
SRY	WT1mKTS	-0.22045786511206	2.97764608515244e-23
WT1mKTS	SRY	-0.22045786511206	2.97764608515211e-23
NR5A1	DMRT1	-0.223735879718514	6.43768146616199e-24
DMRT1	NR5A1	-0.223735879718514	6.43768146616181e-24
NR5A1	RSPO1	-0.314170975740423	1.12405598727678e-46
RSPO1	NR5A1	-0.314170975740423	1.12405598727672e-46
FOXL2	WT1pKTS	-0.332105270446347	2.87831820907486e-52
WT1pKTS	FOXL2	-0.332105270446347	2.87831820907486e-52
