Gene1	Gene2	Score
WT1pKTS	DKK1	0.280663029546539
WT1mKTS	CTNNB1	-0.280515925097422
GATA4	WNT4	-0.278288544036018
WT1mKTS	RSPO1	-0.277747389420751
WT1mKTS	CBX2	0.272268653920546
CBX2	GATA4	-0.270678552627481
RSPO1	WT1mKTS	0.269988858854984
UGR	WT1mKTS	-0.263252958060157
SRY	CTNNB1	-0.262846638830911
UGR	GATA4	0.262583102584094
CTNNB1	WT1mKTS	0.258296264135358
GATA4	CBX2	0.25774327182113
GATA4	SRY	0.255477487762007
DKK1	FOXL2	-0.251536344710546
RSPO1	GATA4	0.25105287519799
GATA4	FOXL2	-0.249398227416343
CTNNB1	GATA4	0.245740634237633
NR5A1	WT1mKTS	-0.245353785250608
SRY	GATA4	-0.244979873666853
WT1mKTS	WNT4	-0.236827456393525
SOX9	DKK1	0.235498851427016
DKK1	SOX9	0.235498851427016
GATA4	WT1pKTS	0.235216023227976
WT1mKTS	FOXL2	-0.233641228390042
DKK1	WT1pKTS	0.232900574163822
SRY	RSPO1	-0.22941481819075
WT1mKTS	NR0B1	-0.225394555289312
SOX9	DMRT1	0.224420193565766
DMRT1	SOX9	0.224420193565766
WT1mKTS	WT1pKTS	0.223246106588381
FOXL2	WT1mKTS	0.21944539407545
SRY	SOX9	0.217415882090323
WT1mKTS	DKK1	-0.217380368987329
GATA4	NR5A1	0.21648290277501
DMRT1	WT1pKTS	0.212536743498013
NR5A1	GATA4	-0.212511561817419
FOXL2	GATA4	0.211008532148035
GATA4	DKK1	0.207582033948053
WT1pKTS	WT1mKTS	-0.206643313748905
GATA4	WT1mKTS	0.206075152590571
WT1mKTS	NR5A1	0.204236483192055
RSPO1	SOX9	-0.200810987924918
CTNNB1	SOX9	-0.197259994910244
DMRT1	FOXL2	-0.196596220755871
CBX2	SOX9	0.193865091297955
UGR	SOX9	0.193854403629755
NR5A1	SOX9	0.191465273352806
WT1mKTS	DMRT1	-0.189890090594092
WT1pKTS	GATA4	-0.188639100438847
FOXL2	SOX9	-0.187470985713458
DKK1	WT1mKTS	-0.183945164342061
SOX9	SRY	0.18214930306207
SOX9	RSPO1	-0.181730199181026
DHH	NR0B1	-0.179312480094458
WT1mKTS	GATA4	0.177955966261411
GATA4	DMRT1	-0.177116867121707
SRY	WNT4	-0.176933953527329
WT1pKTS	SOX9	0.176618785817591
SOX9	WNT4	-0.174474745281962
WNT4	SOX9	-0.17093333728839
DKK1	WNT4	-0.169520528559207
NR5A1	FGF9	-0.166808580491058
SRY	FGF9	-0.16465334941562
PGD2	UGR	0.164160484237883
DHH	UGR	0.162950464955557
WT1mKTS	SOX9	-0.162472451021789
AMH	FGF9	0.159595182651107
DMRT1	WNT4	-0.159024902904358
SOX9	DHH	0.158878192755443
SOX9	WT1pKTS	0.158842161785584
FOXL2	FGF9	0.158734631948983
DMRT1	NR0B1	0.158427462328202
DMRT1	NR5A1	-0.157577609573907
NR0B1	SOX9	-0.157564928746982
DHH	FGF9	-0.156646683304052
SOX9	FOXL2	-0.156458889806482
DHH	SRY	0.155707541074585
AMH	UGR	0.154377296597299
PGD2	RSPO1	0.154302338121944
DHH	CBX2	0.154169182988506
AMH	RSPO1	-0.153462197387084
AMH	FOXL2	-0.151976132016645
RSPO1	FGF9	0.151723051509417
DHH	NR5A1	0.151666440746686
DMRT1	PGD2	-0.151512569990226
DKK1	RSPO1	0.151414848608252
GATA4	FGF9	0.150306480435587
DHH	AMH	0.149473846526476
PGD2	SRY	0.149428382045541
DHH	RSPO1	-0.149247280020459
DKK1	NR0B1	0.14880667885631
CBX2	FGF9	-0.148492149890461
DHH	CTNNB1	-0.147843743413676
FGF9	SOX9	-0.147292631782535
PGD2	FGF9	-0.147205709547848
AMH	PGD2	-0.146995635521213
AMH	DHH	-0.146974896488132
AMH	WT1mKTS	0.146816370158595
FGF9	WT1mKTS	-0.146629976658763
FGF9	DKK1	0.146269245324517
FGF9	GATA4	-0.145621501068396
DHH	WNT4	-0.144169985600347
SRY	UGR	-0.143596591549213
PGD2	CBX2	0.143183716571574
DKK1	UGR	-0.143183491446877
DMRT1	WT1mKTS	0.143110834780038
PGD2	DKK1	0.142934996379801
PGD2	FOXL2	-0.142682331165505
AMH	GATA4	-0.142596523082604
DKK1	CBX2	-0.142384335117685
SOX9	AMH	0.142369245252107
GATA4	AMH	-0.139747434935235
DHH	WT1mKTS	-0.139336244578757
GATA4	SOX9	0.139118057472571
DKK1	FGF9	-0.138992282836262
AMH	SOX9	-0.137529396759627
DMRT1	CBX2	-0.137466675041318
FGF9	PGD2	-0.137239549370483
SOX9	PGD2	0.137177419789783
DKK1	AMH	0.137116515649753
SOX9	NR0B1	0.136969642196915
DMRT1	RSPO1	0.136418970551308
DKK1	CTNNB1	0.136387177563105
DHH	DKK1	-0.136344685852457
SOX9	GATA4	-0.13606492597815
WNT4	AMH	0.135518668070112
AMH	DKK1	-0.135308595547316
DMRT1	CTNNB1	0.134526068637632
CTNNB1	FGF9	0.13446750826057
FGF9	SRY	-0.134444937481488
AMH	CTNNB1	-0.134379192839787
DMRT1	AMH	-0.134009730649435
PGD2	DHH	-0.133996229594459
WT1mKTS	AMH	-0.133205620712207
UGR	FGF9	-0.131925061690428
SOX9	NR5A1	0.131797333642571
SRY	NR0B1	0.131678205536105
DMRT1	UGR	-0.131204478327338
FGF9	CBX2	-0.131047815842702
DHH	SOX9	0.130537285655268
SOX9	FGF9	0.13039794373996
PGD2	CTNNB1	-0.130396838527987
PGD2	NR5A1	0.130130492074338
PGD2	NR0B1	-0.129433962407363
WT1pKTS	FGF9	-0.129140885943411
AMH	NR0B1	-0.128706084760266
WT1mKTS	PGD2	0.128671120264257
RSPO1	AMH	0.128147636942507
UGR	AMH	-0.127812299256383
WT1mKTS	FGF9	0.127123083597815
NR0B1	AMH	0.126802066703879
FGF9	RSPO1	0.12654139717747
WT1mKTS	DHH	-0.126405951730249
SRY	PGD2	-0.126336654839423
FGF9	WT1pKTS	-0.126148707412973
DKK1	GATA4	-0.126101453990813
DMRT1	FGF9	-0.125693482842815
PGD2	DMRT1	0.125044970837384
PGD2	WNT4	-0.124909042189564
SOX9	UGR	-0.124051918543222
FGF9	DMRT1	-0.124021003973389
DMRT1	DHH	0.123759226724235
DHH	GATA4	-0.122217826792235
SOX9	CTNNB1	-0.122019407074921
DKK1	PGD2	-0.121867600199832
FGF9	UGR	0.121650728289541
PGD2	GATA4	0.120061435311406
AMH	SRY	0.119785558094335
PGD2	WT1pKTS	0.119239063041052
FGF9	CTNNB1	0.119215365102669
DHH	WT1pKTS	0.118920916683556
PGD2	SOX9	-0.118912304720386
PGD2	AMH	0.118789170714026
DHH	PGD2	0.118761904952454
PGD2	WT1mKTS	-0.118326426433278
DHH	FOXL2	-0.117950843084655
DMRT1	GATA4	-0.117109065804909
GATA4	PGD2	0.117061372196632
SOX9	WT1mKTS	0.116942462950405
NR0B1	FGF9	0.116245710620861
FGF9	DHH	-0.115931121596436
AMH	NR5A1	0.115928469366453
NR5A1	AMH	0.115807955341477
WNT4	FGF9	0.114822532478877
DHH	DMRT1	0.114529671865329
UGR	PGD2	0.113437341840588
WT1pKTS	PGD2	-0.11340633411933
AMH	WNT4	-0.113323063050516
WT1pKTS	AMH	0.112446785025151
WNT4	DHH	-0.112224769707311
FOXL2	AMH	-0.111675634815156
FGF9	NR0B1	-0.111334704066009
AMH	DMRT1	0.110937459629808
FGF9	NR5A1	-0.110850709509752
AMH	CBX2	0.110149758084107
DKK1	DHH	0.109446268661062
DKK1	NR5A1	0.109344176924814
GATA4	DHH	0.107417018260929
FGF9	WNT4	0.106974147463104
CBX2	AMH	0.106820435833009
CTNNB1	AMH	0.105076750951327
SRY	AMH	0.103492488706069
FGF9	AMH	0.100836332525609
NR0B1	DHH	-0.0998320367852372
SOX9	CBX2	-0.0993719693664936
SRY	DHH	-0.0986834210584104
NR0B1	PGD2	-0.0974182558657652
CTNNB1	PGD2	-0.0963339913791881
WNT4	PGD2	-0.095898046377026
CTNNB1	DHH	0.0956265904964036
FGF9	FOXL2	0.0942654744289325
WT1pKTS	DHH	-0.0928293743224732
NR5A1	DHH	-0.09190724733022
AMH	WT1pKTS	0.0890954285139884
FOXL2	PGD2	-0.0890915228308418
CBX2	DHH	-0.086965338598198
UGR	DHH	-0.0851468071232766
CBX2	PGD2	0.0812767790740026
NR5A1	PGD2	0.0805743150444272
RSPO1	PGD2	-0.0797124360552606
FOXL2	DHH	0.0779476480734083
RSPO1	DHH	0.0732330386564689
