Regulator	Target	SINGE_Score
WT1pKTS	GATA4	0.00044
AMH	CBX2	0.00043
UGR	WNT4	0.00043
SOX9	FGF9	0.00042
DHH	NR0B1	0.00041
UGR	FGF9	0.0004
NR5A1	NR0B1	0.0004
PGD2	NR0B1	0.00039
PGD2	RSPO1	0.00039
WNT4	PGD2	0.00038
SOX9	DKK1	0.00037
FGF9	PGD2	0.00037
NR5A1	SOX9	0.00036
SRY	FGF9	0.00036
CBX2	FGF9	0.00034
WT1mKTS	DKK1	0.00034
NR5A1	DHH	0.00033
WNT4	DMRT1	0.00033
FGF9	FOXL2	0.00032
GATA4	CTNNB1	0.00032
DMRT1	SRY	0.00031
FGF9	SRY	0.00031
RSPO1	UGR	0.00031
DHH	FGF9	0.0003
DHH	NR5A1	0.00029
NR5A1	DKK1	0.00029
SRY	SOX9	0.00028
SRY	FOXL2	0.00028
NR0B1	UGR	0.00028
DMRT1	PGD2	0.00027
SOX9	DMRT1	0.00027
WT1pKTS	DKK1	0.00027
AMH	FOXL2	0.00026
GATA4	NR5A1	0.00026
DMRT1	SOX9	0.00025
WT1pKTS	RSPO1	0.00025
FGF9	NR0B1	0.00025
CTNNB1	SRY	0.00024
DKK1	FOXL2	0.00024
NR0B1	FOXL2	0.00024
FGF9	WNT4	0.00024
DKK1	CTNNB1	0.00023
CTNNB1	WNT4	0.00023
UGR	CBX2	0.00023
PGD2	FOXL2	0.00022
DHH	DKK1	0.00022
DHH	CBX2	0.00022
PGD2	DKK1	0.00022
DKK1	CBX2	0.00021
CBX2	NR0B1	0.00021
PGD2	WNT4	0.00021
NR0B1	NR5A1	0.00021
UGR	DHH	0.0002
PGD2	CBX2	0.0002
FGF9	DKK1	0.0002
PGD2	DHH	0.0002
WT1mKTS	WT1pKTS	0.00019
SRY	RSPO1	0.00019
FOXL2	RSPO1	0.00019
WT1mKTS	RSPO1	0.00019
DMRT1	DHH	0.00018
CBX2	DKK1	0.00018
SOX9	CBX2	0.00018
FGF9	RSPO1	0.00018
NR0B1	RSPO1	0.00017
AMH	WNT4	0.00017
UGR	SRY	0.00017
SRY	DHH	0.00017
UGR	DKK1	0.00017
NR0B1	SOX9	0.00016
SOX9	WNT4	0.00016
FOXL2	NR5A1	0.00016
FGF9	NR5A1	0.00016
AMH	DKK1	0.00016
NR0B1	WNT4	0.00016
DMRT1	CTNNB1	0.00015
DHH	PGD2	0.00015
RSPO1	SOX9	0.00015
UGR	DMRT1	0.00015
RSPO1	AMH	0.00015
AMH	DMRT1	0.00015
DMRT1	WNT4	0.00015
NR5A1	RSPO1	0.00014
AMH	RSPO1	0.00014
RSPO1	DHH	0.00014
SRY	NR5A1	0.00014
WNT4	SOX9	0.00014
DHH	WNT4	0.00014
CBX2	DMRT1	0.00014
DMRT1	NR0B1	0.00013
UGR	RSPO1	0.00013
AMH	FGF9	0.00013
WNT4	NR5A1	0.00013
NR0B1	CTNNB1	0.00013
AMH	PGD2	0.00013
NR5A1	FGF9	0.00013
WNT4	UGR	0.00012
WT1mKTS	SRY	0.00012
DHH	DMRT1	0.00012
PGD2	AMH	0.00012
AMH	SRY	0.00012
SOX9	DHH	0.00012
SOX9	FOXL2	0.00012
NR5A1	FOXL2	0.00012
RSPO1	SRY	0.00011
DHH	UGR	0.00011
FGF9	SOX9	0.00011
CTNNB1	UGR	0.00011
UGR	SOX9	0.00011
NR5A1	DMRT1	0.00011
DHH	AMH	0.00011
WT1mKTS	CTNNB1	0.00011
FGF9	DMRT1	0.0001
GATA4	WT1pKTS	0.0001
SOX9	CTNNB1	0.0001
DHH	SRY	0.0001
WNT4	NR0B1	0.0001
CTNNB1	FGF9	0.0001
NR0B1	WT1mKTS	0.0001
WT1mKTS	FOXL2	0.0001
FOXL2	CTNNB1	0.0001
UGR	CTNNB1	0.0001
AMH	CTNNB1	0.0001
CBX2	FOXL2	9e-05
DKK1	NR0B1	9e-05
AMH	GATA4	9e-05
WNT4	CTNNB1	9e-05
DMRT1	RSPO1	9e-05
PGD2	UGR	9e-05
CTNNB1	RSPO1	9e-05
RSPO1	PGD2	9e-05
PGD2	NR5A1	9e-05
NR0B1	WT1pKTS	9e-05
DHH	FOXL2	9e-05
WNT4	SRY	9e-05
AMH	WT1pKTS	9e-05
GATA4	NR0B1	9e-05
DHH	SOX9	8e-05
DHH	CTNNB1	8e-05
SOX9	PGD2	8e-05
NR5A1	CTNNB1	8e-05
CBX2	WNT4	8e-05
FGF9	CBX2	8e-05
DMRT1	FOXL2	8e-05
CBX2	NR5A1	8e-05
CTNNB1	DKK1	8e-05
CTNNB1	SOX9	8e-05
RSPO1	DKK1	8e-05
UGR	FOXL2	8e-05
FGF9	AMH	8e-05
CBX2	SRY	8e-05
RSPO1	WNT4	8e-05
FGF9	WT1pKTS	7e-05
UGR	GATA4	7e-05
CBX2	SOX9	7e-05
CTNNB1	FOXL2	7e-05
NR5A1	WT1pKTS	7e-05
FOXL2	GATA4	7e-05
CTNNB1	NR5A1	7e-05
FOXL2	WT1pKTS	7e-05
FOXL2	SRY	7e-05
FGF9	GATA4	7e-05
WNT4	AMH	7e-05
PGD2	SOX9	7e-05
RSPO1	FGF9	7e-05
SOX9	SRY	7e-05
NR0B1	GATA4	7e-05
UGR	WT1mKTS	7e-05
SRY	WT1pKTS	7e-05
AMH	WT1mKTS	7e-05
CTNNB1	WT1mKTS	7e-05
FGF9	UGR	6e-05
SRY	NR0B1	6e-05
DKK1	DMRT1	6e-05
WNT4	FOXL2	6e-05
DKK1	NR5A1	6e-05
AMH	DHH	6e-05
GATA4	WNT4	6e-05
SOX9	UGR	6e-05
FOXL2	WT1mKTS	6e-05
NR5A1	GATA4	6e-05
AMH	NR5A1	6e-05
CBX2	GATA4	6e-05
WT1mKTS	GATA4	6e-05
PGD2	GATA4	6e-05
NR0B1	SRY	6e-05
CBX2	CTNNB1	6e-05
SOX9	WT1pKTS	6e-05
FGF9	WT1mKTS	6e-05
CBX2	WT1pKTS	6e-05
DHH	WT1pKTS	6e-05
DMRT1	UGR	6e-05
PGD2	WT1pKTS	6e-05
DHH	WT1mKTS	5e-05
SRY	PGD2	5e-05
CBX2	WT1mKTS	5e-05
SOX9	WT1mKTS	5e-05
RSPO1	NR0B1	5e-05
PGD2	SRY	5e-05
DMRT1	WT1mKTS	5e-05
UGR	WT1pKTS	5e-05
SOX9	GATA4	5e-05
PGD2	FGF9	5e-05
UGR	NR5A1	5e-05
NR5A1	WT1mKTS	5e-05
CTNNB1	DHH	5e-05
RSPO1	NR5A1	5e-05
CTNNB1	WT1pKTS	5e-05
PGD2	DMRT1	5e-05
CTNNB1	GATA4	5e-05
SOX9	NR5A1	5e-05
RSPO1	CBX2	5e-05
RSPO1	DMRT1	5e-05
