Parent	Type	Child	Weight	Probability	Score
WNT4	+	RSPO1	0.539779	0.000000	0.000000
CBX2	+	RSPO1	0.209862	0.000009	0.000002
AMH	-	RSPO1	-0.002017	0.067293	-0.000147
NR0B1	-	RSPO1	-0.028654	0.114423	-0.003548
NR5A1	-	RSPO1	-0.401404	1.000000	-0.434439
WT1pKTS	+	RSPO1	0.743350	0.000000	0.000000
FOXL2	+	RSPO1	0.118578	0.032341	0.004151
UGR	-	RSPO1	-0.068864	0.169324	-0.012620
SOX9	-	RSPO1	-0.057580	0.197796	-0.012326
GATA4	+	RSPO1	0.904972	0.000000	0.000000
DMRT1	+	DHH	0.076931	0.062956	0.005242
FGF9	+	DHH	0.400758	0.005970	0.002590
RSPO1	-	DHH	-0.104748	0.163443	-0.018529
DHH	+	DHH	0.332052	0.009205	0.003308
CTNNB1	-	DHH	-0.060064	0.089277	-0.005804
PGD2	+	DHH	0.382665	0.006984	0.002893
WT1mKTS	+	DHH	0.024828	0.081094	0.002179
SRY	+	DHH	0.201435	0.009350	0.002038
DKK1	-	DHH	-0.037386	0.098411	-0.003982
WNT4	-	DHH	-0.072833	0.127361	-0.010039
CBX2	+	DHH	0.013507	0.055969	0.000818
AMH	+	DHH	0.505961	0.014470	0.007924
NR0B1	-	DHH	-0.200149	0.836029	-0.181102
NR5A1	+	DHH	0.111044	0.029802	0.003582
WT1pKTS	+	DHH	0.219985	0.001340	0.000319
FOXL2	-	DHH	-0.075604	0.087190	-0.007134
UGR	-	DHH	-0.043039	0.077929	-0.003630
SOX9	+	DHH	0.075201	0.066218	0.005390
GATA4	-	DHH	-0.029415	0.165513	-0.005269
DMRT1	-	CTNNB1	-0.005413	0.075276	-0.000441
FGF9	+	CTNNB1	0.012712	0.063010	0.000867
RSPO1	+	CTNNB1	0.474667	0.997043	0.512212
DHH	+	CTNNB1	0.049242	0.074034	0.003946
CTNNB1	+	CTNNB1	0.598428	0.999999	0.647677
PGD2	+	CTNNB1	0.053329	0.075930	0.004383
WT1mKTS	-	CTNNB1	-0.158731	0.201256	-0.034575
SRY	+	CTNNB1	0.244375	0.133620	0.035341
DKK1	+	CTNNB1	0.020733	0.076904	0.001726
WNT4	+	CTNNB1	0.133886	0.102524	0.014856
CBX2	+	CTNNB1	0.203730	0.136365	0.030068
AMH	-	CTNNB1	-0.060394	0.079241	-0.005180
NR0B1	+	CTNNB1	0.079521	0.090295	0.007771
NR5A1	+	CTNNB1	0.147054	0.093275	0.014845
WT1pKTS	+	CTNNB1	0.233733	0.106000	0.026815
FOXL2	+	CTNNB1	0.069836	0.063266	0.004782
UGR	-	CTNNB1	-0.037002	0.064313	-0.002576
SOX9	-	CTNNB1	-0.096535	0.105170	-0.010988
GATA4	-	CTNNB1	-0.289498	0.460036	-0.144140
DMRT1	+	PGD2	0.492487	0.000000	0.000000
FGF9	+	PGD2	1.146073	0.000000	0.000000
RSPO1	-	PGD2	-0.018389	0.068199	-0.001357
DHH	+	PGD2	1.144791	0.000000	0.000000
CTNNB1	+	PGD2	0.001088	0.034844	0.000041
PGD2	+	PGD2	0.860823	0.000000	0.000000
WT1mKTS	-	PGD2	-0.156776	0.999712	-0.169630
SRY	+	PGD2	0.144352	0.000000	0.000000
DKK1	+	PGD2	0.038666	0.011147	0.000466
WNT4	-	PGD2	-0.054298	0.351666	-0.020666
CBX2	+	PGD2	0.064688	0.009257	0.000648
AMH	+	PGD2	1.184172	0.000000	0.000000
NR0B1	-	PGD2	-0.164644	1.000000	-0.178193
NR5A1	+	PGD2	0.372487	0.000000	0.000000
WT1pKTS	+	PGD2	1.472453	0.000000	0.000000
FOXL2	-	PGD2	-0.052996	0.123561	-0.007087
UGR	-	PGD2	-0.083778	0.558666	-0.050656
SOX9	+	PGD2	0.144753	0.000000	0.000000
GATA4	+	PGD2	0.204154	0.000000	0.000000
DMRT1	+	WT1mKTS	0.059372	0.018853	0.001211
FGF9	+	WT1mKTS	0.044035	0.058533	0.002790
RSPO1	+	WT1mKTS	0.030574	0.075361	0.002494
DHH	+	WT1mKTS	0.020094	0.074746	0.001626
CTNNB1	+	WT1mKTS	0.021242	0.069991	0.001609
PGD2	+	WT1mKTS	0.001450	0.071600	0.000112
WT1mKTS	+	WT1mKTS	0.572776	1.000000	0.619915
SRY	+	WT1mKTS	0.064677	0.011258	0.000788
DKK1	+	WT1mKTS	0.027988	0.062887	0.001905
WNT4	+	WT1mKTS	0.023673	0.071329	0.001828
CBX2	+	WT1mKTS	0.022196	0.071969	0.001729
AMH	+	WT1mKTS	0.020578	0.074165	0.001652
NR0B1	+	WT1mKTS	0.079849	0.003549	0.000307
NR5A1	+	WT1mKTS	0.059117	0.008904	0.000570
WT1pKTS	+	WT1mKTS	0.259455	0.000038	0.000011
FOXL2	+	WT1mKTS	0.038052	0.078837	0.003247
UGR	+	WT1mKTS	0.127239	0.005407	0.000745
SOX9	+	WT1mKTS	0.007736	0.073087	0.000612
GATA4	+	WT1mKTS	0.533650	1.000000	0.577569
DMRT1	-	SRY	-0.033086	0.088454	-0.003167
FGF9	+	SRY	0.162343	0.228983	0.040233
RSPO1	+	SRY	0.016574	0.054491	0.000977
DHH	+	SRY	0.070956	0.103151	0.007921
CTNNB1	+	SRY	0.081301	0.102521	0.009021
PGD2	+	SRY	0.037965	0.085046	0.003495
WT1mKTS	+	SRY	0.046138	0.124919	0.006238
SRY	+	SRY	0.570690	1.000000	0.617656
DKK1	+	SRY	0.189614	0.315102	0.064665
WNT4	+	SRY	0.282474	0.984131	0.300870
CBX2	-	SRY	-0.186469	0.323343	-0.065255
AMH	+	SRY	0.014146	0.072814	0.001115
NR0B1	+	SRY	0.219530	0.643416	0.152873
NR5A1	-	SRY	-0.037129	0.098452	-0.003956
WT1pKTS	+	SRY	0.735425	1.000000	0.795949
FOXL2	-	SRY	-0.011328	0.037848	-0.000464
UGR	-	SRY	-0.327144	0.999942	-0.354047
SOX9	+	SRY	0.210012	0.446181	0.101415
GATA4	-	SRY	-0.293320	0.769678	-0.244342
DMRT1	+	DKK1	0.766212	0.000000	0.000000
FGF9	+	DKK1	0.112789	0.004584	0.000560
RSPO1	+	DKK1	0.174026	0.000627	0.000118
DHH	-	DKK1	-0.021871	0.094041	-0.002226
CTNNB1	-	DKK1	-0.106041	0.365684	-0.041969
PGD2	+	DKK1	0.137236	0.000996	0.000148
WT1mKTS	+	DKK1	0.707209	0.000000	0.000000
SRY	+	DKK1	0.457037	0.000000	0.000000
DKK1	+	DKK1	1.012099	0.000000	0.000000
WNT4	-	DKK1	-0.119839	0.771211	-0.100027
CBX2	-	DKK1	-0.098511	0.572696	-0.061060
AMH	+	DKK1	0.008605	0.061928	0.000577
NR0B1	+	DKK1	0.052097	0.028037	0.001581
NR5A1	-	DKK1	-0.342294	1.000000	-0.370464
WT1pKTS	+	DKK1	0.930574	0.000000	0.000000
FOXL2	-	DKK1	-0.016708	0.044384	-0.000803
UGR	-	DKK1	-0.097379	0.535933	-0.056484
SOX9	+	DKK1	0.410715	0.000000	0.000000
GATA4	+	DKK1	0.127291	0.000000	0.000000
DMRT1	-	WNT4	-0.120608	0.928590	-0.121212
FGF9	+	WNT4	0.030338	0.045797	0.001504
RSPO1	+	WNT4	0.395134	0.000000	0.000000
DHH	-	WNT4	-0.072318	0.281279	-0.022016
CTNNB1	+	WNT4	0.147607	0.002942	0.000470
PGD2	-	WNT4	-0.071844	0.285330	-0.022186
WT1mKTS	+	WNT4	0.098432	0.000000	0.000000
SRY	+	WNT4	1.398803	0.000000	0.000000
DKK1	-	WNT4	-0.237134	1.000000	-0.256650
WNT4	+	WNT4	1.697951	0.000000	0.000000
CBX2	+	WNT4	0.195377	0.000000	0.000000
AMH	-	WNT4	-0.085377	0.389324	-0.035975
NR0B1	+	WNT4	0.320771	0.000000	0.000000
NR5A1	-	WNT4	-0.128620	0.978000	-0.136142
WT1pKTS	+	WNT4	0.774653	0.000000	0.000000
FOXL2	+	WNT4	0.045706	0.035487	0.001755
UGR	-	WNT4	-0.052861	0.147768	-0.008454
SOX9	-	WNT4	-0.118762	0.848791	-0.109100
GATA4	+	WNT4	0.839243	0.000000	0.000000
DMRT1	-	CBX2	-0.167732	0.986379	-0.179063
FGF9	-	CBX2	-0.009812	0.073627	-0.000782
RSPO1	+	CBX2	0.024977	0.037823	0.001022
DHH	+	CBX2	0.089877	0.021173	0.002060
CTNNB1	+	CBX2	0.200218	0.000018	0.000004
PGD2	+	CBX2	0.017420	0.055597	0.001048
WT1mKTS	+	CBX2	2.159933	0.000000	0.000000
SRY	-	CBX2	-0.291977	1.000000	-0.316006
DKK1	-	CBX2	-0.259837	0.999999	-0.281221
WNT4	+	CBX2	0.919952	0.000000	0.000000
CBX2	+	CBX2	1.753062	0.000000	0.000000
AMH	-	CBX2	-0.127625	0.588324	-0.081264
NR0B1	+	CBX2	0.034295	0.028905	0.001073
NR5A1	+	CBX2	1.139913	0.000000	0.000000
WT1pKTS	-	CBX2	-0.256579	1.000000	-0.277695
FOXL2	+	CBX2	0.233798	0.000133	0.000034
UGR	+	CBX2	1.534670	0.000000	0.000000
SOX9	-	CBX2	-0.049041	0.166265	-0.008825
GATA4	+	CBX2	2.230776	0.000000	0.000000
DMRT1	-	AMH	-0.033096	0.191121	-0.006846
FGF9	+	AMH	0.766049	0.000000	0.000000
RSPO1	-	AMH	-0.033909	0.091156	-0.003345
DHH	+	AMH	0.944323	0.000000	0.000000
CTNNB1	+	AMH	0.069973	0.027584	0.002089
PGD2	+	AMH	0.964439	0.000000	0.000000
WT1mKTS	-	AMH	-0.034555	0.669682	-0.025045
SRY	+	AMH	0.795406	0.000000	0.000000
DKK1	+	AMH	0.001486	0.073785	0.000119
WNT4	+	AMH	0.002506	0.057357	0.000156
CBX2	+	AMH	0.062623	0.018277	0.001239
AMH	+	AMH	0.778375	0.000000	0.000000
NR0B1	-	AMH	-0.223662	1.000000	-0.242069
NR5A1	+	AMH	0.155825	0.000000	0.000000
WT1pKTS	+	AMH	0.025885	0.009669	0.000271
FOXL2	-	AMH	-0.011270	0.040436	-0.000493
UGR	-	AMH	-0.086101	0.439976	-0.041000
SOX9	+	AMH	0.332555	0.000000	0.000000
GATA4	+	AMH	0.756967	0.000000	0.000000
DMRT1	+	NR0B1	0.003329	0.071250	0.000257
FGF9	-	NR0B1	-0.113071	0.629152	-0.076993
RSPO1	-	NR0B1	-0.007525	0.049213	-0.000401
DHH	-	NR0B1	-0.226150	0.999916	-0.244741
CTNNB1	+	NR0B1	0.078639	0.029516	0.002512
PGD2	-	NR0B1	-0.185624	0.992467	-0.199388
WT1mKTS	+	NR0B1	1.058630	0.000000	0.000000
SRY	+	NR0B1	1.324754	0.000000	0.000000
DKK1	-	NR0B1	-0.012398	0.100096	-0.001343
WNT4	+	NR0B1	0.276030	0.000000	0.000000
CBX2	+	NR0B1	0.533327	0.000000	0.000000
AMH	-	NR0B1	-0.125715	0.750678	-0.102138
NR0B1	+	NR0B1	1.777346	0.000000	0.000000
NR5A1	+	NR0B1	0.171933	0.000000	0.000000
WT1pKTS	+	NR0B1	0.100278	0.000000	0.000000
FOXL2	+	NR0B1	0.075772	0.036780	0.003016
UGR	-	NR0B1	-0.054236	0.163039	-0.009570
SOX9	+	NR0B1	0.047185	0.031263	0.001597
GATA4	+	NR0B1	0.369576	0.000000	0.000000
DMRT1	-	NR5A1	-0.135816	0.994393	-0.146169
FGF9	+	NR5A1	0.124601	0.002098	0.000283
RSPO1	-	NR5A1	-0.125128	0.856756	-0.116027
DHH	+	NR5A1	0.078421	0.020833	0.001768
CTNNB1	+	NR5A1	0.079732	0.038274	0.003303
PGD2	+	NR5A1	0.193943	0.000004	0.000001
WT1mKTS	+	NR5A1	0.724529	0.000000	0.000000
SRY	+	NR5A1	0.076694	0.005638	0.000468
DKK1	-	NR5A1	-0.126797	0.981385	-0.134678
WNT4	-	NR5A1	-0.041096	0.150557	-0.006697
CBX2	+	NR5A1	0.025678	0.055045	0.001530
AMH	+	NR5A1	0.021869	0.059074	0.001398
NR0B1	+	NR5A1	0.133540	0.000026	0.000004
NR5A1	+	NR5A1	1.282781	0.000000	0.000000
WT1pKTS	+	NR5A1	0.443758	0.000000	0.000000
FOXL2	+	NR5A1	0.046076	0.050620	0.002524
UGR	+	NR5A1	0.124035	0.000448	0.000060
SOX9	+	NR5A1	0.042088	0.042468	0.001934
GATA4	+	NR5A1	0.141577	0.000000	0.000000
DMRT1	+	WT1pKTS	0.055823	0.046930	0.002835
FGF9	+	WT1pKTS	0.036613	0.080469	0.003189
RSPO1	+	WT1pKTS	0.020597	0.075537	0.001684
DHH	+	WT1pKTS	0.018728	0.079451	0.001610
CTNNB1	+	WT1pKTS	0.037240	0.086352	0.003480
PGD2	+	WT1pKTS	0.013339	0.076510	0.001105
WT1mKTS	+	WT1pKTS	0.480859	1.000000	0.520432
SRY	+	WT1pKTS	0.080368	0.021052	0.001831
DKK1	+	WT1pKTS	0.014144	0.081018	0.001240
WNT4	+	WT1pKTS	0.034460	0.076923	0.002869
CBX2	+	WT1pKTS	0.019501	0.077801	0.001642
AMH	+	WT1pKTS	0.008297	0.071550	0.000642
NR0B1	+	WT1pKTS	0.060102	0.040751	0.002651
NR5A1	+	WT1pKTS	0.044301	0.043923	0.002106
WT1pKTS	+	WT1pKTS	0.434633	1.000000	0.470402
FOXL2	+	WT1pKTS	0.055666	0.098631	0.005942
UGR	+	WT1pKTS	0.115008	0.125111	0.015573
SOX9	+	WT1pKTS	0.007016	0.074287	0.000564
GATA4	+	WT1pKTS	0.436218	1.000000	0.472118
DMRT1	+	FOXL2	0.062860	0.100030	0.006805
FGF9	+	FOXL2	0.014044	0.069967	0.001063
RSPO1	+	FOXL2	0.069325	0.091824	0.006890
DHH	-	FOXL2	-0.000188	0.066865	-0.000014
CTNNB1	+	FOXL2	0.078021	0.090799	0.007667
PGD2	+	FOXL2	0.125413	0.137793	0.018703
WT1mKTS	+	FOXL2	0.474380	0.987485	0.506996
SRY	-	FOXL2	-0.111657	0.115329	-0.013937
DKK1	+	FOXL2	0.054218	0.096365	0.005655
WNT4	+	FOXL2	0.043863	0.082682	0.003925
CBX2	+	FOXL2	0.102825	0.115756	0.012882
AMH	+	FOXL2	0.018325	0.071049	0.001409
NR0B1	+	FOXL2	0.091863	0.111415	0.011077
NR5A1	-	FOXL2	-0.050714	0.096382	-0.005290
WT1pKTS	-	FOXL2	-0.031283	0.115118	-0.003898
FOXL2	+	FOXL2	0.102641	0.092495	0.010275
UGR	+	FOXL2	0.242002	0.592839	0.155275
SOX9	+	FOXL2	0.009849	0.071739	0.000765
GATA4	-	FOXL2	-0.225653	0.246472	-0.060194
DMRT1	-	UGR	-0.026645	0.079505	-0.002293
FGF9	+	UGR	0.066149	0.091644	0.006561
RSPO1	+	UGR	0.004650	0.037869	0.000191
DHH	-	UGR	-0.009264	0.063686	-0.000639
CTNNB1	-	UGR	-0.010837	0.036852	-0.000432
PGD2	+	UGR	0.071847	0.094847	0.007375
WT1mKTS	+	UGR	0.042661	0.118476	0.005470
SRY	-	UGR	-0.508156	0.999999	-0.549976
DKK1	+	UGR	0.007162	0.077122	0.000598
WNT4	-	UGR	-0.023478	0.063563	-0.001615
CBX2	+	UGR	0.318534	0.823578	0.283927
AMH	-	UGR	-0.011638	0.063428	-0.000799
NR0B1	-	UGR	-0.005492	0.064810	-0.000385
NR5A1	+	UGR	0.019046	0.093089	0.001919
WT1pKTS	-	UGR	-0.234905	0.268582	-0.068283
FOXL2	+	UGR	0.293298	0.356475	0.113158
UGR	+	UGR	0.923960	1.000000	1.000000
SOX9	-	UGR	-0.030749	0.074725	-0.002487
GATA4	+	UGR	0.682828	1.000000	0.739023
DMRT1	+	SOX9	0.227809	0.307806	0.075892
FGF9	+	SOX9	0.211951	0.247512	0.056778
RSPO1	-	SOX9	-0.122919	0.118944	-0.015824
DHH	+	SOX9	0.072052	0.095499	0.007447
CTNNB1	+	SOX9	0.056472	0.070837	0.004330
PGD2	+	SOX9	0.145012	0.138022	0.021662
WT1mKTS	-	SOX9	-0.239392	0.283374	-0.073421
SRY	+	SOX9	0.194224	0.216770	0.045567
DKK1	+	SOX9	0.313650	0.803900	0.272895
WNT4	-	SOX9	-0.347606	0.976232	-0.367272
CBX2	-	SOX9	-0.113567	0.118587	-0.014576
AMH	+	SOX9	0.093435	0.105414	0.010660
NR0B1	+	SOX9	0.136032	0.136492	0.020095
NR5A1	+	SOX9	0.392293	0.979981	0.416078
WT1pKTS	+	SOX9	0.640887	0.997268	0.691735
FOXL2	-	SOX9	-0.013305	0.036768	-0.000529
UGR	-	SOX9	-0.066267	0.092265	-0.006617
SOX9	+	SOX9	0.432867	0.999210	0.468121
GATA4	-	SOX9	-0.436068	0.854877	-0.403464
DMRT1	+	GATA4	0.061358	0.023648	0.001570
FGF9	+	GATA4	0.026174	0.076840	0.002177
RSPO1	+	GATA4	0.039086	0.076671	0.003243
DHH	+	GATA4	0.027281	0.077039	0.002275
CTNNB1	+	GATA4	0.017272	0.064951	0.001214
PGD2	-	GATA4	-0.002265	0.072254	-0.000177
WT1mKTS	+	GATA4	0.518255	1.000000	0.560906
SRY	+	GATA4	0.069817	0.013365	0.001010
DKK1	+	GATA4	0.004253	0.081873	0.000377
WNT4	+	GATA4	0.028750	0.072544	0.002257
CBX2	+	GATA4	0.015191	0.073238	0.001204
AMH	+	GATA4	0.016471	0.074822	0.001334
NR0B1	+	GATA4	0.055432	0.029165	0.001750
NR5A1	+	GATA4	0.071660	0.006968	0.000540
WT1pKTS	+	GATA4	0.299858	0.871250	0.282752
FOXL2	+	GATA4	0.057385	0.091657	0.005693
UGR	+	GATA4	0.114506	0.018199	0.002255
SOX9	-	GATA4	-0.000461	0.074006	-0.000037
GATA4	+	GATA4	0.555711	1.000000	0.601445
