Parent	Type	Child	Weight	Probability	Score
SOX9	+	DKK1	0.084266	0.071983	0.009187
GATA4	+	DKK1	0.039211	0.075393	0.004477
DMRT1	-	WNT4	-0.029303	0.081315	-0.003609
FGF9	-	WNT4	-0.001362	0.038171	-0.000079
RSPO1	+	WNT4	0.114526	0.000000	0.000000
DHH	-	WNT4	-0.030221	0.077723	-0.003558
CTNNB1	+	WNT4	0.101802	0.000003	0.000000
PGD2	-	WNT4	-0.040835	0.100661	-0.006226
WT1mKTS	+	WNT4	0.749731	0.000000	0.000000
SRY	+	WNT4	0.175336	0.000000	0.000000
DKK1	-	WNT4	-0.036310	0.099455	-0.005469
WNT4	+	WNT4	1.208687	0.000000	0.000000
CBX2	-	WNT4	-0.028899	0.129010	-0.005647
AMH	-	WNT4	-0.021293	0.061246	-0.001975
NR0B1	+	WNT4	1.348611	0.000000	0.000000
NR5A1	+	WNT4	0.011960	0.056785	0.001029
WT1pKTS	+	WNT4	0.020629	0.045118	0.001410
FOXL2	+	WNT4	0.065690	0.002277	0.000227
UGR	-	WNT4	-0.102091	0.955717	-0.147777
SOX9	+	WNT4	0.051251	0.042426	0.003293
GATA4	+	WNT4	0.074180	0.000000	0.000000
DMRT1	+	CBX2	0.021789	0.038119	0.001258
FGF9	+	CBX2	0.077968	0.046756	0.005521
RSPO1	-	CBX2	-0.221484	0.999966	-0.335442
DHH	+	CBX2	0.067897	0.047031	0.004836
CTNNB1	-	CBX2	-0.373768	1.000000	-0.566097
PGD2	+	CBX2	0.028327	0.039154	0.001680
WT1mKTS	+	CBX2	0.398385	0.000000	0.000000
SRY	+	CBX2	0.175335	0.001403	0.000373
DKK1	+	CBX2	0.091189	0.043378	0.005991
WNT4	+	CBX2	0.064650	0.015034	0.001472
CBX2	+	CBX2	0.777742	0.000000	0.000000
AMH	+	CBX2	0.130433	0.032105	0.006342
NR0B1	-	CBX2	-0.149884	0.968221	-0.219796
NR5A1	+	CBX2	0.321454	0.000000	0.000000
WT1pKTS	-	CBX2	-0.031666	0.129244	-0.006199
FOXL2	-	CBX2	-0.024373	0.103649	-0.003826
UGR	+	CBX2	0.419522	0.000000	0.000000
SOX9	+	CBX2	0.064037	0.046975	0.004556
GATA4	+	CBX2	1.606816	0.000000	0.000000
DMRT1	-	AMH	-0.035519	0.051989	-0.002797
FGF9	+	AMH	0.128508	0.109055	0.021226
RSPO1	+	AMH	0.015080	0.088997	0.002033
DHH	+	AMH	0.087169	0.085812	0.011329
CTNNB1	+	AMH	0.170346	0.208130	0.053698
PGD2	+	AMH	0.149979	0.121659	0.027635
WT1mKTS	-	AMH	-0.301406	0.406208	-0.185434
SRY	+	AMH	0.073582	0.091432	0.010190
DKK1	+	AMH	0.089156	0.090384	0.012205
WNT4	+	AMH	0.003131	0.089118	0.000423
CBX2	+	AMH	0.042918	0.082764	0.005380
AMH	+	AMH	0.091659	0.088871	0.012337
NR0B1	+	AMH	0.705030	0.000000	0.000000
NR5A1	-	AMH	-0.024495	0.073911	-0.002742
WT1pKTS	+	AMH	0.027531	0.078183	0.003260
FOXL2	+	AMH	0.037248	0.083889	0.004733
UGR	+	AMH	0.183200	0.230238	0.063884
SOX9	+	AMH	0.116572	0.103893	0.018343
GATA4	+	AMH	0.533230	0.996273	0.804602
DMRT1	+	NR0B1	0.011617	0.040741	0.000717
FGF9	-	NR0B1	-0.028033	0.055228	-0.002345
RSPO1	+	NR0B1	0.049179	0.104291	0.007768
DHH	-	NR0B1	-0.049088	0.076231	-0.005668
CTNNB1	+	NR0B1	0.074006	0.120349	0.013490
PGD2	-	NR0B1	-0.060109	0.084650	-0.007707
WT1mKTS	+	NR0B1	0.630743	1.000000	0.955302
SRY	+	NR0B1	0.208323	0.844504	0.266457
DKK1	+	NR0B1	0.414492	0.000000	0.000000
WNT4	+	NR0B1	0.582773	1.000000	0.882649
CBX2	-	NR0B1	-0.062435	0.104750	-0.009905
AMH	+	NR0B1	0.014942	0.043050	0.000974
NR0B1	+	NR0B1	0.558132	1.000000	0.845329
NR5A1	-	NR0B1	-0.034877	0.088343	-0.004667
WT1pKTS	-	NR0B1	-0.016116	0.076339	-0.001863
FOXL2	+	NR0B1	0.041789	0.095084	0.006018
UGR	-	NR0B1	-0.153379	0.395904	-0.091969
SOX9	+	NR0B1	0.025230	0.052752	0.002016
GATA4	-	NR0B1	-0.256683	0.820678	-0.319050
DMRT1	+	NR5A1	0.133077	0.020280	0.004088
FGF9	-	NR5A1	-0.007612	0.040946	-0.000472
RSPO1	-	NR5A1	-0.091242	0.656571	-0.090733
DHH	+	NR5A1	0.166392	0.013479	0.003397
CTNNB1	-	NR5A1	-0.134374	0.961518	-0.195686
PGD2	-	NR5A1	-0.019987	0.048052	-0.001455
WT1mKTS	+	NR5A1	0.311768	0.000000	0.000000
SRY	+	NR5A1	0.274181	0.000000	0.000000
DKK1	+	NR5A1	0.207702	0.002124	0.000668
WNT4	+	NR5A1	0.026681	0.044627	0.001803
CBX2	+	NR5A1	0.272907	0.000000	0.000000
AMH	+	NR5A1	0.174190	0.010362	0.002734
NR0B1	-	NR5A1	-0.002747	0.095492	-0.000397
NR5A1	+	NR5A1	0.745842	0.000000	0.000000
WT1pKTS	+	NR5A1	0.603556	0.000000	0.000000
FOXL2	-	NR5A1	-0.364968	1.000000	-0.552769
UGR	+	NR5A1	0.200015	0.000007	0.000002
SOX9	+	NR5A1	0.026416	0.039094	0.001564
GATA4	+	NR5A1	1.480188	0.000000	0.000000
DMRT1	+	WT1pKTS	0.060985	0.047385	0.004377
FGF9	+	WT1pKTS	0.022132	0.038210	0.001281
RSPO1	+	WT1pKTS	0.073650	0.016079	0.001794
DHH	+	WT1pKTS	0.151694	0.022773	0.005232
CTNNB1	-	WT1pKTS	-0.043208	0.175116	-0.011460
PGD2	+	WT1pKTS	0.113060	0.040261	0.006894
WT1mKTS	+	WT1pKTS	1.031763	0.000000	0.000000
SRY	+	WT1pKTS	0.072630	0.038941	0.004284
DKK1	+	WT1pKTS	0.114658	0.033243	0.005773
WNT4	-	WT1pKTS	-0.018031	0.131097	-0.003580
CBX2	+	WT1pKTS	0.082022	0.021277	0.002643
AMH	+	WT1pKTS	0.114490	0.036982	0.006413
NR0B1	+	WT1pKTS	0.069821	0.010183	0.001077
NR5A1	+	WT1pKTS	0.278728	0.000000	0.000000
WT1pKTS	+	WT1pKTS	1.485874	0.000000	0.000000
FOXL2	-	WT1pKTS	-0.354524	1.000000	-0.536951
UGR	+	WT1pKTS	0.036904	0.049852	0.002786
SOX9	-	WT1pKTS	-0.018449	0.047148	-0.001317
GATA4	+	WT1pKTS	0.337301	0.000000	0.000000
DMRT1	-	FOXL2	-0.062389	0.163543	-0.015454
FGF9	+	FOXL2	0.085750	0.025218	0.003275
RSPO1	+	FOXL2	0.703701	0.000000	0.000000
DHH	+	FOXL2	0.013416	0.032859	0.000668
CTNNB1	+	FOXL2	0.487839	0.000000	0.000000
PGD2	+	FOXL2	0.072961	0.031261	0.003454
WT1mKTS	+	FOXL2	2.088641	0.000000	0.000000
SRY	-	FOXL2	-0.089805	0.526961	-0.071675
DKK1	-	FOXL2	-0.033726	0.080750	-0.004125
WNT4	+	FOXL2	0.015836	0.042916	0.001029
CBX2	-	FOXL2	-0.054168	0.238926	-0.019602
AMH	+	FOXL2	0.006397	0.034927	0.000338
NR0B1	+	FOXL2	0.033736	0.014761	0.000754
NR5A1	-	FOXL2	-0.203790	1.000000	-0.308653
WT1pKTS	-	FOXL2	-0.282577	1.000000	-0.427982
FOXL2	+	FOXL2	1.879426	0.000000	0.000000
UGR	+	FOXL2	0.138460	0.000059	0.000012
SOX9	-	FOXL2	-0.080617	0.228498	-0.027900
GATA4	+	FOXL2	0.156690	0.000000	0.000000
DMRT1	-	UGR	-0.068437	0.161639	-0.016754
FGF9	+	UGR	0.392276	0.000000	0.000000
RSPO1	-	UGR	-0.267899	0.000000	-0.000000
DHH	+	UGR	0.193581	0.000876	0.000257
CTNNB1	-	UGR	-0.093026	0.027246	-0.003839
PGD2	+	UGR	0.067748	0.030708	0.003151
WT1mKTS	+	UGR	0.046043	0.000025	0.000002
SRY	-	UGR	-0.023585	0.089394	-0.003193
DKK1	+	UGR	0.135878	0.007298	0.001502
WNT4	-	UGR	-0.254331	0.999889	-0.385159
CBX2	+	UGR	1.783845	0.000000	0.000000
AMH	+	UGR	0.255814	0.000008	0.000003
NR0B1	-	UGR	-0.281091	0.999987	-0.425726
NR5A1	+	UGR	0.996691	0.000000	0.000000
WT1pKTS	+	UGR	0.653560	0.000000	0.000000
FOXL2	-	UGR	-0.682136	0.000000	-0.000000
UGR	+	UGR	2.807415	0.000000	0.000000
SOX9	+	UGR	0.181715	0.001086	0.000299
GATA4	+	UGR	1.741097	0.000000	0.000000
DMRT1	+	SOX9	0.126992	0.085346	0.016415
FGF9	+	SOX9	0.184979	0.094377	0.026441
RSPO1	+	SOX9	0.146262	0.031265	0.006926
DHH	+	SOX9	0.104728	0.080758	0.012810
CTNNB1	+	SOX9	0.102254	0.057575	0.008917
PGD2	+	SOX9	0.076016	0.069477	0.007999
WT1mKTS	-	SOX9	-0.041503	0.148706	-0.009348
SRY	+	SOX9	0.045038	0.066259	0.004520
DKK1	+	SOX9	0.084463	0.075913	0.009711
WNT4	+	SOX9	0.073249	0.065001	0.007211
CBX2	+	SOX9	0.007612	0.063603	0.000733
AMH	+	SOX9	0.050300	0.057818	0.004405
NR0B1	+	SOX9	0.015811	0.085999	0.002059
NR5A1	+	SOX9	0.182917	0.028612	0.007927
WT1pKTS	-	SOX9	-0.059343	0.113387	-0.010191
FOXL2	-	SOX9	-0.047516	0.095856	-0.006898
UGR	+	SOX9	0.244356	0.020900	0.007735
SOX9	+	SOX9	0.105839	0.081064	0.012994
GATA4	+	SOX9	0.060865	0.064436	0.005940
DMRT1	+	GATA4	0.041258	0.085905	0.005368
FGF9	+	GATA4	0.004336	0.040320	0.000265
RSPO1	+	GATA4	0.077553	0.003297	0.000387
DHH	+	GATA4	0.016960	0.062758	0.001612
CTNNB1	+	GATA4	0.015129	0.074725	0.001712
PGD2	+	GATA4	0.025195	0.074774	0.002853
WT1mKTS	+	GATA4	0.497139	1.000000	0.752951
SRY	+	GATA4	0.009136	0.060244	0.000834
DKK1	+	GATA4	0.015917	0.063903	0.001541
WNT4	+	GATA4	0.064082	0.004947	0.000480
CBX2	+	GATA4	0.058473	0.040241	0.003564
AMH	+	GATA4	0.040364	0.086816	0.005307
NR0B1	+	GATA4	0.045343	0.020109	0.001381
NR5A1	+	GATA4	0.031412	0.060482	0.002877
WT1pKTS	+	GATA4	0.003138	0.073605	0.000350
FOXL2	+	GATA4	0.037722	0.045481	0.002598
UGR	+	GATA4	0.076619	0.031694	0.003678
SOX9	+	GATA4	0.028469	0.079539	0.003430
GATA4	+	GATA4	0.660255	1.000000	1.000000
