Regulator	Target	SINGE_Score
FOXL2	RSPO1	0.00025
NR0B1	FOXL2	0.00025
PGD2	AMH	0.00025
SRY	WNT4	0.00024
AMH	CTNNB1	0.00024
AMH	NR0B1	0.00024
WT1pKTS	UGR	0.00023
UGR	DKK1	0.00023
SOX9	WNT4	0.00023
CBX2	WT1pKTS	0.00022
DHH	AMH	0.00022
FOXL2	WT1pKTS	0.00022
WNT4	UGR	0.00021
RSPO1	DMRT1	0.00021
GATA4	RSPO1	0.00021
WT1pKTS	SRY	0.00021
DKK1	RSPO1	0.0002
UGR	CBX2	0.0002
NR0B1	DKK1	0.0002
AMH	UGR	0.0002
WT1pKTS	RSPO1	0.00019
FGF9	DHH	0.00019
UGR	WNT4	0.00019
DHH	CTNNB1	0.00019
NR0B1	FGF9	0.00018
CBX2	FOXL2	0.00018
DHH	SOX9	0.00018
GATA4	SRY	0.00018
WT1pKTS	SOX9	0.00017
CBX2	UGR	0.00017
SOX9	CTNNB1	0.00017
WT1mKTS	WNT4	0.00017
DHH	SRY	0.00016
WNT4	CBX2	0.00016
SRY	WT1pKTS	0.00016
NR5A1	SRY	0.00016
UGR	FGF9	0.00016
GATA4	WT1mKTS	0.00015
CTNNB1	SOX9	0.00015
FGF9	DKK1	0.00015
WT1pKTS	FOXL2	0.00015
FOXL2	SOX9	0.00015
FOXL2	NR5A1	0.00015
RSPO1	SOX9	0.00015
RSPO1	NR0B1	0.00014
NR0B1	DHH	0.00014
UGR	CTNNB1	0.00014
DKK1	UGR	0.00014
WNT4	DKK1	0.00014
DKK1	NR0B1	0.00014
NR5A1	FGF9	0.00014
GATA4	NR5A1	0.00013
CTNNB1	DHH	0.00013
DMRT1	NR0B1	0.00013
RSPO1	SRY	0.00013
DHH	RSPO1	0.00013
WT1pKTS	PGD2	0.00013
UGR	NR0B1	0.00013
SRY	DKK1	0.00012
RSPO1	FGF9	0.00012
FOXL2	FGF9	0.00012
WNT4	AMH	0.00012
CBX2	DKK1	0.00012
DKK1	CTNNB1	0.00012
NR0B1	AMH	0.00012
FGF9	WNT4	0.00012
SOX9	DHH	0.00012
CBX2	DMRT1	0.00011
RSPO1	DHH	0.00011
SRY	FOXL2	0.00011
CBX2	SOX9	0.00011
AMH	WT1mKTS	0.00011
FGF9	NR0B1	0.00011
DMRT1	PGD2	0.00011
SOX9	NR5A1	0.00011
CTNNB1	SRY	0.00011
AMH	WT1pKTS	0.0001
NR5A1	NR0B1	0.0001
DMRT1	GATA4	0.0001
PGD2	DMRT1	0.0001
WNT4	PGD2	0.0001
SRY	SOX9	0.0001
RSPO1	WNT4	0.0001
CBX2	CTNNB1	0.0001
CBX2	FGF9	0.0001
FGF9	WT1pKTS	0.0001
NR0B1	SOX9	0.0001
DMRT1	WT1mKTS	9e-05
NR5A1	PGD2	9e-05
CBX2	SRY	9e-05
FOXL2	AMH	9e-05
SRY	DMRT1	9e-05
NR5A1	DHH	9e-05
SRY	DHH	9e-05
FOXL2	SRY	9e-05
RSPO1	PGD2	9e-05
GATA4	CBX2	9e-05
DKK1	PGD2	9e-05
SOX9	WT1mKTS	9e-05
FOXL2	NR0B1	9e-05
WNT4	NR0B1	9e-05
DMRT1	FGF9	8e-05
UGR	AMH	8e-05
FOXL2	DKK1	8e-05
SOX9	AMH	8e-05
CBX2	AMH	8e-05
DKK1	FGF9	8e-05
NR0B1	SRY	8e-05
NR0B1	CBX2	8e-05
AMH	FGF9	8e-05
UGR	PGD2	8e-05
SOX9	GATA4	8e-05
PGD2	NR5A1	8e-05
RSPO1	GATA4	8e-05
CBX2	NR5A1	8e-05
WT1pKTS	CTNNB1	8e-05
SRY	AMH	7e-05
FGF9	GATA4	7e-05
WT1pKTS	WNT4	7e-05
WT1pKTS	CBX2	7e-05
NR5A1	FOXL2	7e-05
SRY	NR0B1	7e-05
SOX9	WT1pKTS	7e-05
SRY	CTNNB1	7e-05
DMRT1	UGR	7e-05
WT1mKTS	GATA4	7e-05
SOX9	CBX2	7e-05
DMRT1	AMH	7e-05
SRY	NR5A1	7e-05
NR0B1	PGD2	7e-05
CBX2	GATA4	7e-05
SRY	PGD2	7e-05
FOXL2	DMRT1	7e-05
PGD2	SOX9	7e-05
DHH	FGF9	7e-05
DHH	WT1mKTS	6e-05
SRY	UGR	6e-05
PGD2	FGF9	6e-05
SRY	FGF9	6e-05
NR0B1	WT1pKTS	6e-05
WT1pKTS	NR0B1	6e-05
UGR	DMRT1	6e-05
CTNNB1	WNT4	6e-05
WNT4	WT1mKTS	6e-05
DKK1	GATA4	6e-05
WT1pKTS	DKK1	6e-05
AMH	NR5A1	6e-05
CTNNB1	PGD2	6e-05
UGR	SOX9	6e-05
DHH	GATA4	6e-05
CTNNB1	FGF9	6e-05
FOXL2	PGD2	6e-05
NR5A1	SOX9	6e-05
DKK1	WT1mKTS	6e-05
SOX9	PGD2	6e-05
SRY	WT1mKTS	5e-05
DHH	PGD2	5e-05
PGD2	GATA4	5e-05
PGD2	FOXL2	5e-05
WT1pKTS	AMH	5e-05
UGR	DHH	5e-05
DKK1	CBX2	5e-05
RSPO1	WT1mKTS	5e-05
UGR	NR5A1	5e-05
WT1pKTS	FGF9	5e-05
CTNNB1	AMH	5e-05
AMH	GATA4	5e-05
SRY	CBX2	5e-05
FOXL2	GATA4	5e-05
PGD2	WT1mKTS	5e-05
SRY	RSPO1	5e-05
CTNNB1	UGR	5e-05
CBX2	RSPO1	5e-05
NR5A1	AMH	5e-05
SRY	GATA4	5e-05
CTNNB1	NR0B1	5e-05
FGF9	WT1mKTS	5e-05
WT1pKTS	DMRT1	5e-05
DHH	DKK1	5e-05
NR0B1	GATA4	5e-05
NR0B1	WNT4	5e-05
PGD2	WT1pKTS	5e-05
CBX2	DHH	5e-05
