Parent	Type	Child	Weight	Probability	Score
NR5A1	+	CTNNB1	1.783016	0.000000	0.000000
PGD2	+	CTNNB1	0.042813	0.006749	0.000328
RSPO1	+	CTNNB1	1.692531	0.000000	0.000000
SOX9	+	CTNNB1	0.753083	0.000000	0.000000
SRY	+	CTNNB1	1.171566	0.000000	0.000000
UGR	-	CTNNB1	-0.140339	0.993463	-0.158303
WNT4	+	CTNNB1	1.332797	0.000000	0.000000
WT1mKTS	+	CTNNB1	0.242635	0.000000	0.000000
WT1pKTS	+	CTNNB1	0.008860	0.000003	0.000000
AMH	+	DHH	0.334341	0.297711	0.113017
CBX2	-	DHH	-0.140685	0.137138	-0.021906
CTNNB1	-	DHH	-0.022478	0.046798	-0.001194
DHH	+	DHH	0.443093	0.849532	0.427399
DKK1	+	DHH	0.053821	0.092281	0.005639
DMRT1	+	DHH	0.089955	0.092980	0.009497
FGF9	+	DHH	0.100895	0.094591	0.010836
FOXL2	+	DHH	0.068995	0.062452	0.004892
GATA4	-	DHH	-0.758132	0.999902	-0.860719
NR0B1	-	DHH	-0.262479	0.524434	-0.156295
NR5A1	+	DHH	0.172096	0.091406	0.017861
PGD2	+	DHH	0.168976	0.107055	0.020540
RSPO1	-	DHH	-0.114268	0.113685	-0.014750
SOX9	+	DHH	0.098527	0.093816	0.010495
SRY	+	DHH	0.340403	0.184656	0.071370
UGR	+	DHH	0.003640	0.041077	0.000170
WNT4	-	DHH	-0.266875	0.583529	-0.176819
WT1mKTS	+	DHH	0.479208	0.414587	0.225579
WT1pKTS	+	DHH	0.751442	0.995044	0.848977
AMH	-	DKK1	-0.026947	0.200900	-0.006147
CBX2	-	DKK1	-0.187173	1.000000	-0.212521
CTNNB1	+	DKK1	0.094268	0.002497	0.000267
DHH	+	DKK1	0.044713	0.006617	0.000336
DKK1	+	DKK1	1.325716	0.000000	0.000000
DMRT1	+	DKK1	1.661165	0.000000	0.000000
FGF9	+	DKK1	0.365894	0.000000	0.000000
FOXL2	-	DKK1	-0.021743	0.060516	-0.001494
GATA4	+	DKK1	1.068944	0.000000	0.000000
NR0B1	+	DKK1	0.060819	0.000514	0.000036
NR5A1	-	DKK1	-0.181450	1.000000	-0.206023
PGD2	+	DKK1	0.010617	0.051823	0.000625
RSPO1	+	DKK1	0.205150	0.000000	0.000000
SOX9	+	DKK1	0.806758	0.000000	0.000000
SRY	+	DKK1	0.533659	0.000000	0.000000
UGR	-	DKK1	-0.115230	0.979975	-0.128215
WNT4	-	DKK1	-0.087483	0.919468	-0.091331
WT1mKTS	+	DKK1	0.087078	0.000000	0.000000
WT1pKTS	+	DKK1	1.641528	0.000000	0.000000
AMH	+	DMRT1	0.002902	0.075320	0.000248
CBX2	-	DMRT1	-0.209247	0.992355	-0.235768
CTNNB1	+	DMRT1	0.109232	0.093834	0.011638
DHH	+	DMRT1	0.030850	0.079081	0.002770
DKK1	+	DMRT1	0.425618	0.198778	0.096061
DMRT1	+	DMRT1	0.691936	1.000000	0.785642
FGF9	+	DMRT1	0.005701	0.077523	0.000502
FOXL2	-	DMRT1	-0.008499	0.034828	-0.000336
GATA4	+	DMRT1	0.114402	0.012108	0.001573
NR0B1	+	DMRT1	0.056200	0.074443	0.004750
NR5A1	-	DMRT1	-0.256763	0.999624	-0.291426
PGD2	+	DMRT1	0.104378	0.053801	0.006376
RSPO1	+	DMRT1	0.101559	0.084751	0.009773
SOX9	+	DMRT1	0.196132	0.019152	0.004265
SRY	+	DMRT1	0.219138	0.003342	0.000832
UGR	-	DMRT1	-0.079678	0.138214	-0.012504
WNT4	-	DMRT1	-0.092622	0.195155	-0.020524
WT1mKTS	+	DMRT1	0.225859	0.001830	0.000469
WT1pKTS	+	DMRT1	0.301989	0.001233	0.000423
AMH	+	FGF9	0.879104	0.000000	0.000000
CBX2	-	FGF9	-0.139261	0.851982	-0.134716
CTNNB1	-	FGF9	-0.034657	0.074116	-0.002916
DHH	+	FGF9	1.036930	0.000000	0.000000
DKK1	+	FGF9	0.100747	0.000077	0.000009
DMRT1	-	FGF9	-0.001200	0.098635	-0.000134
FGF9	+	FGF9	0.846133	0.000000	0.000000
FOXL2	+	FGF9	0.071199	0.033670	0.002722
GATA4	+	FGF9	0.165286	0.000000	0.000000
NR0B1	-	FGF9	-0.245915	1.000000	-0.279218
NR5A1	-	FGF9	-0.003886	0.115520	-0.000510
PGD2	+	FGF9	0.162917	0.000004	0.000001
RSPO1	-	FGF9	-0.098377	0.368380	-0.041148
SOX9	+	FGF9	0.454172	0.000000	0.000000
SRY	+	FGF9	1.601814	0.000000	0.000000
UGR	+	FGF9	0.021001	0.037748	0.000900
WNT4	-	FGF9	-0.190981	0.998822	-0.216589
WT1mKTS	+	FGF9	1.081777	0.000000	0.000000
WT1pKTS	+	FGF9	1.195676	0.000000	0.000000
AMH	-	FOXL2	-0.068393	0.539687	-0.041909
CBX2	-	FOXL2	-0.050976	0.176239	-0.010201
CTNNB1	+	FOXL2	0.065694	0.030917	0.002306
DHH	+	FOXL2	0.007793	0.059572	0.000527
DKK1	+	FOXL2	0.267059	0.000000	0.000000
DMRT1	-	FOXL2	-0.043704	0.372614	-0.018490
FGF9	-	FOXL2	-0.008253	0.087215	-0.000817
FOXL2	-	FOXL2	-0.007962	0.036233	-0.000328
GATA4	+	FOXL2	1.413631	0.000000	0.000000
NR0B1	+	FOXL2	0.038096	0.024982	0.001081
NR5A1	+	FOXL2	0.195372	0.000000	0.000000
PGD2	-	FOXL2	-0.005836	0.084642	-0.000561
RSPO1	+	FOXL2	0.060487	0.026645	0.001830
SOX9	+	FOXL2	0.026551	0.033968	0.001024
SRY	+	FOXL2	0.396061	0.000000	0.000000
UGR	+	FOXL2	0.072576	0.024743	0.002039
WNT4	+	FOXL2	0.027416	0.040826	0.001271
WT1mKTS	+	FOXL2	0.309438	0.000000	0.000000
WT1pKTS	-	FOXL2	-0.015032	0.571916	-0.009761
AMH	-	GATA4	-0.000270	0.076095	-0.000023
CBX2	+	GATA4	0.013579	0.079109	0.001220
CTNNB1	+	GATA4	0.015853	0.080454	0.001448
DHH	+	GATA4	0.004051	0.077930	0.000358
DKK1	+	GATA4	0.042409	0.006056	0.000292
DMRT1	+	GATA4	0.002313	0.089785	0.000236
FGF9	+	GATA4	0.040540	0.016276	0.000749
FOXL2	+	GATA4	0.008091	0.052180	0.000479
GATA4	+	GATA4	0.406500	1.000000	0.461551
NR0B1	+	GATA4	0.007872	0.073970	0.000661
NR5A1	+	GATA4	0.066319	0.000326	0.000025
PGD2	+	GATA4	0.010277	0.077676	0.000906
RSPO1	+	GATA4	0.009634	0.073348	0.000802
SOX9	-	GATA4	-0.016627	0.167144	-0.003155
SRY	-	GATA4	-0.016658	0.224853	-0.004253
UGR	+	GATA4	0.016468	0.081620	0.001526
WNT4	+	GATA4	0.044146	0.025802	0.001293
WT1mKTS	+	GATA4	0.390761	1.000000	0.443680
WT1pKTS	+	GATA4	0.395587	1.000000	0.449160
AMH	-	NR0B1	-0.196973	0.166164	-0.037162
CBX2	-	NR0B1	-0.048806	0.071757	-0.003976
CTNNB1	+	NR0B1	0.053345	0.062396	0.003779
DHH	-	NR0B1	-0.193255	0.163485	-0.035873
DKK1	-	NR0B1	-0.056421	0.096124	-0.006158
DMRT1	+	NR0B1	0.125196	0.114575	0.016287
FGF9	-	NR0B1	-0.234185	0.224562	-0.059711
FOXL2	-	NR0B1	-0.058310	0.055287	-0.003660
GATA4	+	NR0B1	0.720864	0.999969	0.818462
NR0B1	+	NR0B1	0.635357	1.000000	0.721400
NR5A1	-	NR0B1	-0.032400	0.094725	-0.003485
PGD2	-	NR0B1	-0.064015	0.094512	-0.006870
RSPO1	-	NR0B1	-0.111805	0.100648	-0.012777
SOX9	+	NR0B1	0.011335	0.079744	0.001026
SRY	+	NR0B1	0.497684	0.995670	0.562636
UGR	-	NR0B1	-0.146721	0.117225	-0.019529
WNT4	+	NR0B1	0.341608	0.694200	0.269260
WT1mKTS	+	NR0B1	0.441311	0.828576	0.415180
WT1pKTS	-	NR0B1	-0.481893	0.849788	-0.464965
AMH	+	NR5A1	0.166307	0.000000	0.000000
CBX2	+	NR5A1	0.269575	0.000000	0.000000
CTNNB1	+	NR5A1	0.027732	0.043767	0.001378
DHH	+	NR5A1	0.130306	0.000053	0.000008
DKK1	+	NR5A1	0.481514	0.000000	0.000000
DMRT1	+	NR5A1	0.550073	0.000000	0.000000
FGF9	+	NR5A1	0.116221	0.000251	0.000033
FOXL2	+	NR5A1	0.060321	0.047553	0.003257
GATA4	+	NR5A1	0.237420	0.000000	0.000000
NR0B1	-	NR5A1	-0.023259	0.122133	-0.003225
NR5A1	+	NR5A1	0.737233	0.000000	0.000000
PGD2	+	NR5A1	0.012614	0.065765	0.000942
RSPO1	-	NR5A1	-0.097158	0.581446	-0.064143
SOX9	+	NR5A1	0.194522	0.000000	0.000000
SRY	+	NR5A1	0.198829	0.000000	0.000000
UGR	+	NR5A1	0.036554	0.049544	0.002056
WNT4	+	NR5A1	0.459310	0.000000	0.000000
WT1mKTS	+	NR5A1	1.056839	0.000000	0.000000
WT1pKTS	+	NR5A1	1.367514	0.000000	0.000000
AMH	+	PGD2	0.276694	0.317050	0.099606
CBX2	-	PGD2	-0.127789	0.117988	-0.017120
CTNNB1	-	PGD2	-0.001880	0.039262	-0.000084
DHH	+	PGD2	0.333919	0.581730	0.220557
DKK1	+	PGD2	0.006369	0.090767	0.000656
DMRT1	+	PGD2	0.013641	0.090699	0.001405
FGF9	+	PGD2	0.238215	0.220708	0.059696
FOXL2	+	PGD2	0.041616	0.046879	0.002215
GATA4	-	PGD2	-0.203039	0.208953	-0.048171
NR0B1	-	PGD2	-0.211175	0.194672	-0.046677
NR5A1	+	PGD2	0.031373	0.096234	0.003428
PGD2	+	PGD2	0.238814	0.219424	0.059498
RSPO1	-	PGD2	-0.076040	0.087056	-0.007516
SOX9	+	PGD2	0.162021	0.140042	0.025763
SRY	+	PGD2	0.405304	0.916357	0.421700
UGR	+	PGD2	0.026774	0.050775	0.001544
WNT4	-	PGD2	-0.306118	0.659585	-0.229255
WT1mKTS	+	PGD2	0.242967	0.265710	0.073302
WT1pKTS	+	PGD2	0.366034	0.719351	0.298965
AMH	-	RSPO1	-0.175537	0.151885	-0.030272
CBX2	+	RSPO1	0.203278	0.160595	0.037067
CTNNB1	+	RSPO1	0.271281	0.245089	0.075492
DHH	-	RSPO1	-0.145815	0.127794	-0.021158
DKK1	+	RSPO1	0.128040	0.121705	0.017693
DMRT1	+	RSPO1	0.439174	0.986683	0.492009
FGF9	-	RSPO1	-0.024038	0.082138	-0.002242
FOXL2	-	RSPO1	-0.059196	0.055111	-0.003704
GATA4	+	RSPO1	0.881184	0.999481	1.000000
NR0B1	+	RSPO1	0.576598	0.000000	0.000000
NR5A1	-	RSPO1	-0.133585	0.119839	-0.018177
PGD2	-	RSPO1	-0.036851	0.086510	-0.003620
RSPO1	+	RSPO1	0.539234	0.999961	0.612236
SOX9	-	RSPO1	-0.001778	0.081317	-0.000164
SRY	+	RSPO1	0.673716	0.000000	0.000000
UGR	-	RSPO1	-0.153157	0.118348	-0.020580
WNT4	+	RSPO1	0.412109	0.969632	0.453710
WT1mKTS	-	RSPO1	-0.342675	0.361517	-0.140660
WT1pKTS	-	RSPO1	-0.433310	0.586759	-0.288681
AMH	+	SOX9	0.126540	0.122715	0.017631
CBX2	-	SOX9	-0.053246	0.078267	-0.004732
CTNNB1	+	SOX9	0.113125	0.101683	0.013061
DHH	+	SOX9	0.168206	0.155622	0.029721
DKK1	+	SOX9	0.251201	0.350090	0.099853
DMRT1	+	SOX9	0.266249	0.422282	0.127658
FGF9	+	SOX9	0.155008	0.142738	0.025122
FOXL2	+	SOX9	0.116913	0.096929	0.012867
GATA4	-	SOX9	-0.457694	0.833797	-0.433305
NR0B1	+	SOX9	0.082090	0.102305	0.009536
NR5A1	-	SOX9	-0.010230	0.093549	-0.001087
PGD2	+	SOX9	0.129456	0.124386	0.018283
RSPO1	-	SOX9	-0.102356	0.101339	-0.011777
SOX9	+	SOX9	0.371905	0.960974	0.405791
SRY	+	SOX9	0.346323	0.850279	0.334350
UGR	-	SOX9	-0.050577	0.068137	-0.003913
WNT4	-	SOX9	-0.347453	0.955720	-0.377038
WT1mKTS	+	SOX9	0.108449	0.128448	0.015817
WT1pKTS	+	SOX9	0.588186	0.992398	0.662765
AMH	+	SRY	0.032058	0.028158	0.001025
CBX2	-	SRY	-0.029206	0.141658	-0.004698
CTNNB1	+	SRY	0.060790	0.023093	0.001594
DHH	+	SRY	0.105789	0.000000	0.000000
DKK1	-	SRY	-0.079360	0.978239	-0.088146
DMRT1	+	SRY	0.376868	0.000000	0.000000
FGF9	+	SRY	0.049407	0.007409	0.000416
FOXL2	-	SRY	-0.027426	0.081620	-0.002542
GATA4	+	SRY	0.614408	0.000000	0.000000
NR0B1	+	SRY	0.224338	0.000000	0.000000
NR5A1	+	SRY	0.083843	0.000000	0.000000
PGD2	+	SRY	0.022838	0.040751	0.001057
RSPO1	+	SRY	0.057444	0.014682	0.000958
SOX9	+	SRY	0.039671	0.009629	0.000434
UGR	-	SRY	-0.094690	0.970105	-0.104300
WNT4	+	SRY	0.087830	0.000156	0.000016
WT1mKTS	-	SRY	-0.151969	0.999995	-0.172548
WT1pKTS	+	SRY	0.117124	0.000000	0.000000
AMH	-	UGR	-0.124461	0.829027	-0.117155
CBX2	+	UGR	0.182474	0.001446	0.000299
CTNNB1	-	UGR	-0.188701	0.889232	-0.190523
DHH	-	UGR	-0.038025	0.137426	-0.005933
DKK1	+	UGR	0.029862	0.047362	0.001606
DMRT1	-	UGR	-0.264183	1.000000	-0.299960
FGF9	+	UGR	0.008104	0.069778	0.000642
FOXL2	-	UGR	-0.004020	0.033487	-0.000153
GATA4	+	UGR	0.453980	0.000000	0.000000
NR0B1	-	UGR	-0.097349	0.632519	-0.069914
NR5A1	+	UGR	0.406900	0.000000	0.000000
PGD2	+	UGR	0.008126	0.071541	0.000660
RSPO1	-	UGR	-0.057920	0.129938	-0.008545
SOX9	-	UGR	-0.219602	0.999956	-0.249331
SRY	-	UGR	-0.517109	1.000000	-0.587139
UGR	+	UGR	0.395570	0.000000	0.000000
WNT4	-	UGR	-0.014086	0.073200	-0.001171
WT1mKTS	+	UGR	1.609433	0.000000	0.000000
WT1pKTS	+	UGR	1.290470	0.000000	0.000000
AMH	-	WNT4	-0.096438	0.525969	-0.057592
CBX2	+	WNT4	0.347040	0.000000	0.000000
CTNNB1	+	WNT4	0.084404	0.019460	0.001865
DHH	-	WNT4	-0.140445	0.933227	-0.148816
DKK1	-	WNT4	-0.131987	0.991166	-0.148538
DMRT1	-	WNT4	-0.152708	0.998196	-0.173076
FGF9	-	WNT4	-0.069176	0.316682	-0.024873
FOXL2	-	WNT4	-0.055483	0.089363	-0.005630
GATA4	+	WNT4	2.856007	0.000000	0.000000
NR0B1	+	WNT4	1.106228	0.000000	0.000000
NR5A1	+	WNT4	1.191635	0.000000	0.000000
PGD2	-	WNT4	-0.070082	0.324690	-0.025836
RSPO1	+	WNT4	0.801557	0.000000	0.000000
SOX9	-	WNT4	-0.200692	0.999774	-0.227819
SRY	+	WNT4	2.107756	0.000000	0.000000
UGR	-	WNT4	-0.092334	0.329131	-0.034505
WNT4	+	WNT4	1.670519	0.000000	0.000000
WT1mKTS	+	WNT4	0.562630	0.000000	0.000000
WT1pKTS	+	WNT4	0.710673	0.000000	0.000000
AMH	+	WT1mKTS	0.012519	0.076986	0.001094
CBX2	+	WT1mKTS	0.007828	0.072806	0.000647
CTNNB1	+	WT1mKTS	0.009499	0.066274	0.000715
DHH	+	WT1mKTS	0.021822	0.059133	0.001465
DKK1	+	WT1mKTS	0.024230	0.032679	0.000899
DMRT1	+	WT1mKTS	0.023872	0.033753	0.000915
FGF9	+	WT1mKTS	0.005718	0.078471	0.000509
FOXL2	+	WT1mKTS	0.016908	0.077219	0.001482
GATA4	+	WT1mKTS	0.433465	1.000000	0.492167
NR0B1	+	WT1mKTS	0.008657	0.074144	0.000729
NR5A1	+	WT1mKTS	0.080096	0.000057	0.000005
PGD2	+	WT1mKTS	0.005509	0.079275	0.000496
RSPO1	+	WT1mKTS	0.024088	0.076808	0.002101
SOX9	+	WT1mKTS	0.010348	0.074861	0.000880
SRY	-	WT1mKTS	-0.038668	0.873493	-0.038350
UGR	+	WT1mKTS	0.026261	0.080144	0.002390
WNT4	+	WT1mKTS	0.028010	0.057456	0.001827
WT1mKTS	+	WT1mKTS	0.364894	1.000000	0.414310
WT1pKTS	+	WT1mKTS	0.399536	1.000000	0.453644
AMH	+	WT1pKTS	0.014900	0.074074	0.001253
CBX2	+	WT1pKTS	0.017469	0.077882	0.001545
CTNNB1	-	WT1pKTS	-0.000858	0.040919	-0.000040
DHH	+	WT1pKTS	0.022002	0.057532	0.001437
DKK1	+	WT1pKTS	0.015670	0.058109	0.001034
DMRT1	+	WT1pKTS	0.006840	0.079548	0.000618
FGF9	+	WT1pKTS	0.002857	0.077953	0.000253
FOXL2	+	WT1pKTS	0.008868	0.053887	0.000543
GATA4	+	WT1pKTS	0.435301	1.000000	0.494252
NR0B1	-	WT1pKTS	-0.001725	0.071913	-0.000141
NR5A1	+	WT1pKTS	0.053329	0.001304	0.000079
PGD2	+	WT1pKTS	0.005278	0.079035	0.000474
RSPO1	+	WT1pKTS	0.020697	0.078936	0.001855
SOX9	-	WT1pKTS	-0.011942	0.126574	-0.001716
SRY	+	WT1pKTS	0.013911	0.059387	0.000938
UGR	+	WT1pKTS	0.019044	0.082045	0.001774
WNT4	+	WT1pKTS	0.019818	0.070923	0.001596
WT1mKTS	+	WT1pKTS	0.400797	1.000000	0.455076
WT1pKTS	+	WT1pKTS	0.382529	1.000000	0.434334
