Parent	Type	Child	Weight	Probability	Score
CBX2	+	DMRT1	0.090139	0.020106	0.002121
CTNNB1	-	DMRT1	-0.064524	0.549840	-0.041517
DHH	-	DMRT1	-0.023542	0.046260	-0.001274
DKK1	+	DMRT1	0.096695	0.026015	0.002944
DMRT1	+	DMRT1	0.185986	0.003513	0.000765
FGF9	-	DMRT1	-0.055246	0.074355	-0.004807
FOXL2	-	DMRT1	-0.024242	0.130502	-0.003702
GATA4	+	DMRT1	0.802217	0.000000	0.000000
NR0B1	-	DMRT1	-0.185796	0.995907	-0.216533
NR5A1	-	DMRT1	-0.032370	0.111435	-0.004221
PGD2	-	DMRT1	-0.061896	0.082871	-0.006002
RSPO1	+	DMRT1	1.516850	0.000000	0.000000
SOX9	+	DMRT1	0.114353	0.025595	0.003425
SRY	+	DMRT1	0.148654	0.003064	0.000533
UGR	-	DMRT1	-0.055244	0.100387	-0.006490
WNT4	+	DMRT1	0.178620	0.000000	0.000000
WT1mKTS	+	DMRT1	0.816712	0.000000	0.000000
WT1pKTS	+	DMRT1	0.413765	0.000000	0.000000
AMH	+	FGF9	0.001120	0.036902	0.000048
CBX2	+	FGF9	0.002579	0.040925	0.000124
CTNNB1	+	FGF9	0.043286	0.031814	0.001612
DHH	+	FGF9	0.078083	0.046054	0.004208
DKK1	+	FGF9	0.062199	0.044696	0.003253
DMRT1	-	FGF9	-0.058267	0.094971	-0.006476
FGF9	+	FGF9	0.167882	0.026047	0.005117
FOXL2	+	FGF9	0.075516	0.013442	0.001188
GATA4	+	FGF9	0.715103	0.000000	0.000000
NR0B1	-	FGF9	-0.019393	0.161425	-0.003663
NR5A1	+	FGF9	0.445090	0.000000	0.000000
PGD2	-	FGF9	-0.033018	0.052759	-0.002039
RSPO1	-	FGF9	-0.073986	0.421484	-0.036492
SOX9	+	FGF9	0.100346	0.043143	0.005066
SRY	-	FGF9	-0.024750	0.059315	-0.001718
UGR	+	FGF9	0.023885	0.041314	0.001155
WNT4	+	FGF9	0.023047	0.050026	0.001349
WT1mKTS	+	FGF9	0.311236	0.000000	0.000000
WT1pKTS	+	FGF9	0.075049	0.024510	0.002153
AMH	-	FOXL2	-0.003031	0.037094	-0.000132
CBX2	-	FOXL2	-0.364119	0.709406	-0.302279
CTNNB1	-	FOXL2	-0.012825	0.095690	-0.001436
DHH	-	FOXL2	-0.039896	0.045071	-0.002104
DKK1	-	FOXL2	-0.001759	0.039560	-0.000081
DMRT1	+	FOXL2	0.125082	0.093113	0.013629
FGF9	+	FOXL2	0.163651	0.102502	0.019630
FOXL2	+	FOXL2	0.424631	0.901005	0.447722
GATA4	+	FOXL2	0.672608	0.999996	0.787099
NR0B1	+	FOXL2	0.485331	0.862785	0.490016
NR5A1	-	FOXL2	-0.399045	0.817593	-0.381793
PGD2	+	FOXL2	0.005481	0.034802	0.000223
RSPO1	+	FOXL2	0.167651	0.132794	0.026053
SOX9	-	FOXL2	-0.079247	0.065330	-0.006059
SRY	-	FOXL2	-0.271207	0.253482	-0.080449
UGR	-	FOXL2	-0.151730	0.111415	-0.019783
WNT4	-	FOXL2	-0.275675	0.238274	-0.076867
WT1mKTS	+	FOXL2	0.723598	1.000000	0.846772
WT1pKTS	-	FOXL2	-0.245955	0.216367	-0.062275
AMH	+	GATA4	0.031191	0.092345	0.003371
CBX2	+	GATA4	0.045501	0.061290	0.003263
CTNNB1	-	GATA4	-0.006710	0.127387	-0.001000
DHH	+	GATA4	0.015473	0.068852	0.001247
DKK1	+	GATA4	0.023293	0.083178	0.002267
DMRT1	+	GATA4	0.002618	0.040792	0.000125
FGF9	-	GATA4	-0.011909	0.070245	-0.000979
FOXL2	+	GATA4	0.037313	0.014795	0.000646
GATA4	+	GATA4	0.533871	1.000000	0.624749
NR0B1	+	GATA4	0.029524	0.017943	0.000620
NR5A1	+	GATA4	0.028853	0.056916	0.001922
PGD2	-	GATA4	-0.003909	0.040243	-0.000184
RSPO1	+	GATA4	0.079603	0.000342	0.000032
SOX9	+	GATA4	0.015331	0.069459	0.001246
SRY	-	GATA4	-0.001533	0.047640	-0.000085
UGR	+	GATA4	0.043741	0.080742	0.004133
WNT4	+	GATA4	0.005024	0.082624	0.000486
WT1mKTS	+	GATA4	0.470857	1.000000	0.551009
WT1pKTS	+	GATA4	0.010657	0.072744	0.000907
AMH	-	NR0B1	-0.016118	0.048668	-0.000918
CBX2	-	NR0B1	-0.026084	0.085113	-0.002598
CTNNB1	+	NR0B1	0.174967	0.025587	0.005239
DHH	+	NR0B1	0.010566	0.039945	0.000494
DKK1	+	NR0B1	0.028008	0.065157	0.002136
DMRT1	-	NR0B1	-0.028163	0.073614	-0.002426
FGF9	-	NR0B1	-0.018903	0.051667	-0.001143
FOXL2	+	NR0B1	0.015952	0.076584	0.001430
GATA4	+	NR0B1	0.155610	0.004156	0.000757
NR0B1	+	NR0B1	0.686394	1.000000	0.803236
NR5A1	-	NR0B1	-0.017553	0.078816	-0.001619
PGD2	+	NR0B1	0.017048	0.045126	0.000900
RSPO1	-	NR0B1	-0.100077	0.631359	-0.073940
SOX9	-	NR0B1	-0.013050	0.046298	-0.000707
SRY	+	NR0B1	0.072326	0.088249	0.007469
UGR	-	NR0B1	-0.054526	0.137881	-0.008798
WNT4	+	NR0B1	0.596417	1.000000	0.697942
WT1mKTS	+	NR0B1	0.137601	0.005091	0.000820
WT1pKTS	-	NR0B1	-0.004262	0.063656	-0.000318
AMH	+	NR5A1	0.151741	0.040261	0.007149
CBX2	+	NR5A1	0.538591	0.000000	0.000000
CTNNB1	-	NR5A1	-0.107242	0.688066	-0.086350
DHH	+	NR5A1	0.004357	0.035137	0.000179
DKK1	+	NR5A1	0.041808	0.040836	0.001998
DMRT1	-	NR5A1	-0.079913	0.110206	-0.010306
FGF9	-	NR5A1	-0.148824	0.212571	-0.037021
FOXL2	-	NR5A1	-0.237014	0.999299	-0.277166
GATA4	+	NR5A1	0.854599	0.000000	0.000000
NR0B1	-	NR5A1	-0.192114	0.974951	-0.219186
NR5A1	+	NR5A1	0.499862	0.000000	0.000000
PGD2	+	NR5A1	0.036078	0.036214	0.001529
RSPO1	-	NR5A1	-0.147216	0.926617	-0.159634
SOX9	+	NR5A1	0.078152	0.045368	0.004149
SRY	+	NR5A1	0.293951	0.000037	0.000013
UGR	+	NR5A1	0.132648	0.028788	0.004469
WNT4	+	NR5A1	0.156902	0.000297	0.000054
WT1mKTS	+	NR5A1	1.273402	0.000000	0.000000
WT1pKTS	+	NR5A1	0.220223	0.000068	0.000018
AMH	-	PGD2	-0.072273	0.163068	-0.013792
CBX2	-	PGD2	-0.066347	0.355515	-0.027602
CTNNB1	+	PGD2	0.015430	0.039075	0.000706
DHH	+	PGD2	0.064281	0.024387	0.001834
DKK1	-	PGD2	-0.140316	0.854729	-0.140347
DMRT1	+	PGD2	0.037493	0.026957	0.001183
FGF9	-	PGD2	-0.012778	0.043726	-0.000654
FOXL2	-	PGD2	-0.023631	0.162267	-0.004487
GATA4	+	PGD2	1.479986	0.000000	0.000000
NR0B1	+	PGD2	0.464550	0.000000	0.000000
NR5A1	-	PGD2	-0.015641	0.098206	-0.001798
PGD2	+	PGD2	0.093286	0.017397	0.001899
RSPO1	+	PGD2	0.011468	0.048376	0.000649
SOX9	+	PGD2	0.090005	0.016056	0.001691
SRY	-	PGD2	-0.038077	0.127460	-0.005679
UGR	+	PGD2	0.000623	0.043410	0.000032
WNT4	-	PGD2	-0.109327	0.985335	-0.126061
WT1mKTS	+	PGD2	1.700425	0.000000	0.000000
WT1pKTS	+	PGD2	0.125776	0.000000	0.000000
AMH	+	RSPO1	0.067528	0.069434	0.005487
CBX2	-	RSPO1	-0.199267	0.911589	-0.212571
CTNNB1	+	RSPO1	0.854536	1.000000	1.000000
DHH	+	RSPO1	0.030885	0.047239	0.001707
DKK1	+	RSPO1	0.133539	0.085876	0.013420
DMRT1	+	RSPO1	0.087055	0.080905	0.008242
FGF9	+	RSPO1	0.030664	0.046409	0.001665
FOXL2	+	RSPO1	0.023318	0.074078	0.002021
GATA4	+	RSPO1	0.294255	0.000080	0.000028
NR0B1	+	RSPO1	0.294651	0.000078	0.000027
NR5A1	-	RSPO1	-0.100484	0.217561	-0.025583
PGD2	+	RSPO1	0.026860	0.043398	0.001364
RSPO1	+	RSPO1	0.230900	0.002166	0.000585
SOX9	+	RSPO1	0.006957	0.038264	0.000311
SRY	-	RSPO1	-0.007543	0.046496	-0.000410
UGR	-	RSPO1	-0.188559	0.664810	-0.146694
WNT4	+	RSPO1	0.027456	0.077081	0.002477
WT1mKTS	+	RSPO1	0.325126	0.000043	0.000016
WT1pKTS	+	RSPO1	0.008755	0.062849	0.000644
AMH	-	SOX9	-0.184980	0.136266	-0.029497
CBX2	+	SOX9	0.028240	0.061433	0.002030
CTNNB1	+	SOX9	0.139964	0.155079	0.025400
DHH	+	SOX9	0.013978	0.037763	0.000618
DKK1	-	SOX9	-0.016694	0.040081	-0.000783
DMRT1	-	SOX9	-0.009052	0.036200	-0.000383
FGF9	-	SOX9	-0.048811	0.052045	-0.002973
FOXL2	-	SOX9	-0.060667	0.090354	-0.006415
GATA4	+	SOX9	0.610316	0.999999	0.714206
NR0B1	+	SOX9	0.102985	0.117107	0.014113
NR5A1	+	SOX9	0.048112	0.082795	0.004662
PGD2	+	SOX9	0.075954	0.070339	0.006252
RSPO1	+	SOX9	0.069697	0.109989	0.008971
SOX9	+	SOX9	0.059594	0.062837	0.004382
SRY	-	SOX9	-0.029707	0.052782	-0.001835
UGR	+	SOX9	0.056948	0.077726	0.005180
WNT4	-	SOX9	-0.070920	0.104939	-0.008709
WT1mKTS	-	SOX9	-0.289111	0.430541	-0.145663
WT1pKTS	+	SOX9	0.109361	0.118235	0.015131
AMH	-	SRY	-0.118261	0.097636	-0.013512
CBX2	+	SRY	0.153808	0.056252	0.010125
CTNNB1	-	SRY	-0.109987	0.231324	-0.029774
DHH	-	SRY	-0.054627	0.054534	-0.003486
DKK1	+	SRY	0.190431	0.062668	0.013965
DMRT1	-	SRY	-0.250050	0.376366	-0.110130
FGF9	-	SRY	-0.234609	0.248809	-0.068309
FOXL2	-	SRY	-0.385800	0.999931	-0.451442
GATA4	+	SRY	0.982075	0.000000	0.000000
NR0B1	+	SRY	0.093168	0.031839	0.003471
NR5A1	+	SRY	0.349648	0.002037	0.000834
PGD2	-	SRY	-0.061112	0.057001	-0.004076
RSPO1	+	SRY	0.162784	0.019564	0.003727
SOX9	+	SRY	0.026385	0.039332	0.001214
SRY	+	SRY	0.464843	0.003385	0.001842
UGR	-	SRY	-0.043201	0.061045	-0.003086
WNT4	+	SRY	1.088017	0.000000	0.000000
WT1mKTS	+	SRY	1.544908	0.000000	0.000000
WT1pKTS	+	SRY	0.224221	0.014438	0.003788
AMH	-	UGR	-0.066915	0.085395	-0.006687
CBX2	+	UGR	0.508449	0.000000	0.000000
CTNNB1	-	UGR	-0.201373	0.999053	-0.235428
DHH	+	UGR	0.015490	0.035605	0.000645
DKK1	-	UGR	-0.044086	0.072357	-0.003733
DMRT1	-	UGR	-0.014994	0.043069	-0.000756
FGF9	+	UGR	0.062980	0.045826	0.003377
FOXL2	+	UGR	0.017254	0.062235	0.001257
GATA4	+	UGR	0.697332	0.000000	0.000000
NR0B1	-	UGR	-0.428032	1.000000	-0.500894
NR5A1	+	UGR	0.086348	0.032275	0.003261
PGD2	+	UGR	0.043561	0.040390	0.002059
RSPO1	-	UGR	-0.248241	0.999991	-0.290496
SOX9	-	UGR	-0.134853	0.222026	-0.035038
SRY	-	UGR	-0.132019	0.424631	-0.065602
UGR	+	UGR	0.281603	0.000641	0.000211
WNT4	-	UGR	-0.180934	0.998267	-0.211367
WT1mKTS	+	UGR	2.040364	0.000000	0.000000
WT1pKTS	-	UGR	-0.024282	0.087989	-0.002500
AMH	+	WNT4	0.003441	0.033773	0.000136
CBX2	-	WNT4	-0.011431	0.074774	-0.001000
CTNNB1	+	WNT4	0.368692	0.000000	0.000000
DHH	+	WNT4	0.010672	0.029953	0.000374
DKK1	+	WNT4	0.055833	0.008700	0.000568
DMRT1	-	WNT4	-0.018528	0.079975	-0.001734
FGF9	+	WNT4	0.086244	0.002975	0.000300
FOXL2	+	WNT4	0.024539	0.007339	0.000211
GATA4	+	WNT4	0.955886	0.000000	0.000000
NR0B1	+	WNT4	1.806408	0.000000	0.000000
NR5A1	+	WNT4	0.008394	0.043518	0.000427
PGD2	+	WNT4	0.099696	0.000924	0.000108
RSPO1	+	WNT4	0.039724	0.000043	0.000002
SOX9	-	WNT4	-0.047890	0.244894	-0.013724
SRY	+	WNT4	0.069073	0.000277	0.000022
UGR	-	WNT4	-0.068250	0.776942	-0.062053
WNT4	+	WNT4	1.702920	0.000000	0.000000
WT1mKTS	-	WNT4	-0.043463	0.997590	-0.050739
WT1pKTS	+	WNT4	0.025216	0.015134	0.000447
AMH	+	WT1mKTS	0.000174	0.037363	0.000008
CBX2	+	WT1mKTS	0.050043	0.076261	0.004466
CTNNB1	-	WT1mKTS	-0.025907	0.382652	-0.011601
DHH	+	WT1mKTS	0.012456	0.063394	0.000924
DKK1	+	WT1mKTS	0.012553	0.069527	0.001021
DMRT1	+	WT1mKTS	0.002956	0.040303	0.000139
FGF9	-	WT1mKTS	-0.011920	0.072534	-0.001012
FOXL2	+	WT1mKTS	0.019141	0.055699	0.001248
GATA4	+	WT1mKTS	0.502175	1.000000	0.587658
NR0B1	+	WT1mKTS	0.080278	0.002064	0.000194
NR5A1	+	WT1mKTS	0.028733	0.058607	0.001971
PGD2	+	WT1mKTS	0.017388	0.074688	0.001520
RSPO1	+	WT1mKTS	0.103942	0.008414	0.001023
SOX9	+	WT1mKTS	0.011661	0.062367	0.000851
SRY	-	WT1mKTS	-0.018242	0.130373	-0.002783
UGR	+	WT1mKTS	0.035497	0.083631	0.003474
WNT4	-	WT1mKTS	-0.035686	0.700514	-0.029254
WT1mKTS	+	WT1mKTS	0.483018	1.000000	0.565239
WT1pKTS	+	WT1mKTS	0.008276	0.071888	0.000696
AMH	-	WT1pKTS	-0.047669	0.046001	-0.002566
CBX2	+	WT1pKTS	0.318007	0.344452	0.128184
CTNNB1	-	WT1pKTS	-0.067096	0.094217	-0.007398
DHH	+	WT1pKTS	0.029928	0.040183	0.001407
DKK1	+	WT1pKTS	0.036442	0.046837	0.001997
DMRT1	-	WT1pKTS	-0.063698	0.057773	-0.004306
FGF9	-	WT1pKTS	-0.192201	0.109767	-0.024689
FOXL2	-	WT1pKTS	-0.300256	0.235459	-0.082733
GATA4	+	WT1pKTS	0.333767	0.410389	0.160291
NR0B1	+	WT1pKTS	0.976270	0.000000	0.000000
NR5A1	+	WT1pKTS	0.306490	0.277067	0.099374
PGD2	-	WT1pKTS	-0.000594	0.033742	-0.000023
RSPO1	+	WT1pKTS	0.211198	0.139568	0.034494
SOX9	+	WT1pKTS	0.170702	0.103173	0.020610
SRY	+	WT1pKTS	0.205462	0.137989	0.033178
UGR	+	WT1pKTS	0.034893	0.056455	0.002305
WNT4	-	WT1pKTS	-0.004925	0.094856	-0.000547
WT1mKTS	+	WT1pKTS	0.418062	0.696546	0.340769
WT1pKTS	+	WT1pKTS	0.612299	0.999980	0.716514
