Regulator	Target	SINGE_Score
WT1pKTS	DMRT1	0.0002
UGR	FGF9	0.0002
SOX9	NR0B1	0.0002
DHH	UGR	0.00019
DMRT1	FGF9	0.00019
PGD2	UGR	0.00019
FOXL2	WNT4	0.00019
UGR	SRY	0.00018
NR5A1	DKK1	0.00018
PGD2	SOX9	0.00018
DHH	CBX2	0.00018
CTNNB1	DKK1	0.00018
DHH	SOX9	0.00017
CTNNB1	UGR	0.00017
AMH	DMRT1	0.00017
UGR	SOX9	0.00017
CBX2	CTNNB1	0.00017
RSPO1	AMH	0.00016
PGD2	FOXL2	0.00016
NR5A1	UGR	0.00016
DMRT1	RSPO1	0.00016
DHH	CTNNB1	0.00016
DHH	AMH	0.00015
CBX2	DMRT1	0.00015
WT1pKTS	PGD2	0.00015
WNT4	AMH	0.00015
GATA4	NR0B1	0.00015
DMRT1	WT1pKTS	0.00015
WNT4	CTNNB1	0.00015
PGD2	NR5A1	0.00014
DHH	NR5A1	0.00014
SRY	RSPO1	0.00014
DMRT1	SOX9	0.00014
NR5A1	SRY	0.00014
DMRT1	NR5A1	0.00014
FGF9	DMRT1	0.00013
SRY	WNT4	0.00013
PGD2	DHH	0.00013
WT1pKTS	FGF9	0.00013
DKK1	NR0B1	0.00013
FGF9	WT1mKTS	0.00013
WT1pKTS	DKK1	0.00013
NR0B1	AMH	0.00012
SRY	UGR	0.00012
FGF9	WT1pKTS	0.00012
FOXL2	DHH	0.00012
SOX9	GATA4	0.00012
CTNNB1	FOXL2	0.00012
DHH	WT1pKTS	0.00012
GATA4	WT1mKTS	0.00012
DKK1	PGD2	0.00011
SRY	FGF9	0.00011
SRY	NR0B1	0.00011
RSPO1	DHH	0.00011
FOXL2	AMH	0.00011
WT1pKTS	SOX9	0.00011
FGF9	GATA4	0.00011
WNT4	WT1pKTS	0.00011
WNT4	PGD2	0.00011
AMH	NR0B1	0.00011
CBX2	AMH	0.0001
FGF9	CBX2	0.0001
GATA4	WNT4	0.0001
RSPO1	NR0B1	0.0001
UGR	PGD2	0.0001
CBX2	SRY	0.0001
DMRT1	WNT4	0.0001
DMRT1	DKK1	0.0001
NR5A1	DHH	0.0001
DHH	PGD2	0.0001
WT1pKTS	SRY	0.0001
WT1pKTS	AMH	9e-05
DKK1	DMRT1	9e-05
FOXL2	FGF9	9e-05
CBX2	NR5A1	9e-05
NR5A1	FGF9	9e-05
CTNNB1	NR0B1	9e-05
SOX9	WT1mKTS	9e-05
WT1mKTS	GATA4	9e-05
UGR	NR0B1	9e-05
CBX2	DKK1	9e-05
NR0B1	FGF9	9e-05
AMH	NR5A1	9e-05
CTNNB1	DMRT1	9e-05
SRY	CTNNB1	9e-05
SOX9	AMH	8e-05
CTNNB1	DHH	8e-05
WNT4	WT1mKTS	8e-05
FGF9	DKK1	8e-05
WNT4	SOX9	8e-05
NR5A1	AMH	8e-05
DHH	NR0B1	8e-05
PGD2	RSPO1	8e-05
WNT4	SRY	8e-05
SOX9	WNT4	8e-05
CTNNB1	WNT4	8e-05
RSPO1	SOX9	8e-05
DMRT1	PGD2	8e-05
NR0B1	WT1mKTS	8e-05
PGD2	DMRT1	7e-05
SRY	DHH	7e-05
UGR	DHH	7e-05
DHH	DMRT1	7e-05
UGR	DKK1	7e-05
RSPO1	WNT4	7e-05
NR5A1	CTNNB1	7e-05
CTNNB1	FGF9	7e-05
NR5A1	PGD2	7e-05
DHH	GATA4	7e-05
CTNNB1	AMH	7e-05
DMRT1	FOXL2	7e-05
WNT4	FGF9	7e-05
SRY	CBX2	7e-05
NR0B1	WNT4	7e-05
FGF9	NR0B1	7e-05
DMRT1	CTNNB1	7e-05
WT1mKTS	DHH	6e-05
PGD2	GATA4	6e-05
UGR	DMRT1	6e-05
FOXL2	SRY	6e-05
PGD2	CTNNB1	6e-05
NR5A1	SOX9	6e-05
DKK1	GATA4	6e-05
WNT4	GATA4	6e-05
SOX9	PGD2	6e-05
PGD2	AMH	6e-05
AMH	GATA4	6e-05
UGR	FOXL2	6e-05
FGF9	DHH	6e-05
FOXL2	PGD2	6e-05
DMRT1	NR0B1	6e-05
CBX2	FGF9	6e-05
AMH	PGD2	6e-05
NR0B1	GATA4	6e-05
WT1pKTS	DHH	6e-05
CBX2	NR0B1	6e-05
UGR	NR5A1	6e-05
DHH	RSPO1	6e-05
DMRT1	WT1mKTS	6e-05
CBX2	UGR	5e-05
PGD2	WNT4	5e-05
PGD2	WT1mKTS	5e-05
FOXL2	DKK1	5e-05
FGF9	SOX9	5e-05
AMH	WT1mKTS	5e-05
DMRT1	DHH	5e-05
NR0B1	DKK1	5e-05
DHH	WT1mKTS	5e-05
DMRT1	GATA4	5e-05
PGD2	NR0B1	5e-05
DHH	FOXL2	5e-05
WNT4	NR0B1	5e-05
UGR	AMH	5e-05
SOX9	DHH	5e-05
RSPO1	DMRT1	5e-05
RSPO1	PGD2	5e-05
SRY	DKK1	5e-05
DKK1	WT1mKTS	5e-05
WNT4	CBX2	5e-05
NR5A1	GATA4	5e-05
NR5A1	WT1mKTS	5e-05
FOXL2	GATA4	5e-05
NR5A1	WNT4	5e-05
CBX2	SOX9	5e-05
AMH	WNT4	5e-05
