Parent	Type	Child	Weight	Probability	Score
FGF9	+	PGD2	0.907346	0.000000	0.000000
RSPO1	-	PGD2	-0.091382	0.507827	-0.060655
DHH	+	PGD2	0.906310	0.000000	0.000000
CTNNB1	-	PGD2	-0.006947	0.045106	-0.000410
PGD2	+	PGD2	0.624679	0.000000	0.000000
WT1mKTS	+	PGD2	0.002155	0.093677	0.000264
SRY	+	PGD2	0.500496	0.000000	0.000000
DKK1	-	PGD2	-0.029366	0.195093	-0.007488
WNT4	+	PGD2	0.000389	0.058903	0.000030
CBX2	+	PGD2	0.016425	0.046922	0.001007
AMH	+	PGD2	0.961271	0.000000	0.000000
NR0B1	-	PGD2	-0.188328	1.000000	-0.246150
NR5A1	+	PGD2	0.769118	0.000000	0.000000
WT1pKTS	+	PGD2	0.653206	0.000000	0.000000
FOXL2	-	PGD2	-0.055091	0.110762	-0.007975
UGR	-	PGD2	-0.058283	0.217728	-0.016586
SOX9	+	PGD2	0.215711	0.000000	0.000000
GATA4	-	PGD2	-0.092051	0.961770	-0.115714
DMRT1	+	WT1mKTS	0.035254	0.063229	0.002913
FGF9	+	WT1mKTS	0.015747	0.077289	0.001591
RSPO1	+	WT1mKTS	0.032669	0.081479	0.003479
DHH	+	WT1mKTS	0.040490	0.073229	0.003875
CTNNB1	+	WT1mKTS	0.009940	0.053984	0.000701
PGD2	+	WT1mKTS	0.025316	0.079288	0.002623
WT1mKTS	+	WT1mKTS	0.518564	1.000000	0.677779
SRY	+	WT1mKTS	0.031751	0.061078	0.002535
DKK1	+	WT1mKTS	0.047508	0.047912	0.002975
WNT4	+	WT1mKTS	0.028223	0.075837	0.002798
CBX2	+	WT1mKTS	0.035828	0.071403	0.003344
AMH	+	WT1mKTS	0.011462	0.074108	0.001110
NR0B1	+	WT1mKTS	0.078177	0.012560	0.001283
NR5A1	+	WT1mKTS	0.053516	0.022889	0.001601
WT1pKTS	+	WT1mKTS	0.347118	1.000000	0.453694
FOXL2	+	WT1mKTS	0.023186	0.067929	0.002059
UGR	+	WT1mKTS	0.093051	0.038638	0.004699
SOX9	+	WT1mKTS	0.014930	0.076693	0.001497
GATA4	+	WT1mKTS	0.473981	1.000000	0.619507
DMRT1	+	SRY	0.039569	0.093043	0.004812
FGF9	+	SRY	0.089914	0.114913	0.013505
RSPO1	+	SRY	0.051930	0.084898	0.005762
DHH	+	SRY	0.061294	0.097532	0.007814
CTNNB1	+	SRY	0.030785	0.060463	0.002433
PGD2	+	SRY	0.020209	0.076451	0.002019
WT1mKTS	+	SRY	0.031967	0.120441	0.005032
SRY	+	SRY	0.620286	1.000000	0.810732
DKK1	+	SRY	0.160134	0.223076	0.046690
WNT4	+	SRY	0.306033	0.997247	0.398893
CBX2	-	SRY	-0.171752	0.245600	-0.055133
AMH	+	SRY	0.106311	0.127849	0.017765
NR0B1	+	SRY	0.199137	0.440658	0.114694
NR5A1	+	SRY	0.007716	0.094140	0.000949
WT1pKTS	+	SRY	0.627306	1.000000	0.819908
FOXL2	-	SRY	-0.060348	0.074033	-0.005839
UGR	-	SRY	-0.298342	0.997620	-0.389014
SOX9	+	SRY	0.191725	0.326339	0.081778
GATA4	-	SRY	-0.213409	0.385027	-0.107396
DMRT1	+	DKK1	0.830895	0.000000	0.000000
FGF9	+	DKK1	0.048877	0.045365	0.002898
RSPO1	+	DKK1	0.157765	0.003254	0.000671
DHH	+	DKK1	0.025104	0.056374	0.001850
CTNNB1	-	DKK1	-0.021078	0.057411	-0.001582
PGD2	+	DKK1	0.181532	0.000282	0.000067
WT1mKTS	+	DKK1	0.287471	0.000000	0.000000
SRY	+	DKK1	0.331646	0.000000	0.000000
DKK1	+	DKK1	0.882622	0.000000	0.000000
WNT4	-	DKK1	-0.192760	0.998580	-0.251585
CBX2	-	DKK1	-0.148206	0.951712	-0.184356
AMH	-	DKK1	-0.083242	0.269191	-0.029288
NR0B1	+	DKK1	0.041472	0.043075	0.002335
NR5A1	-	DKK1	-0.324936	1.000000	-0.424702
WT1pKTS	+	DKK1	0.264547	0.000000	0.000000
FOXL2	-	DKK1	-0.003580	0.036126	-0.000169
UGR	-	DKK1	-0.062827	0.186563	-0.015320
SOX9	+	DKK1	0.229518	0.000001	0.000000
GATA4	+	DKK1	0.912092	0.000000	0.000000
DMRT1	-	WNT4	-0.197558	0.203563	-0.052563
FGF9	-	WNT4	-0.048550	0.084290	-0.005349
RSPO1	+	WNT4	0.290823	0.579365	0.220225
DHH	-	WNT4	-0.156670	0.150590	-0.030837
CTNNB1	+	WNT4	0.072776	0.082135	0.007813
PGD2	+	WNT4	0.011510	0.069103	0.001040
WT1mKTS	+	WNT4	0.507460	0.986188	0.654104
SRY	+	WNT4	0.541182	0.999998	0.707340
DKK1	-	WNT4	-0.279788	0.506692	-0.185293
WNT4	+	WNT4	0.765093	1.000000	1.000000
CBX2	+	WNT4	0.157552	0.146991	0.030269
AMH	-	WNT4	-0.040072	0.079079	-0.004142
NR0B1	+	WNT4	0.186841	0.187823	0.045868
NR5A1	-	WNT4	-0.148389	0.139399	-0.027036
WT1pKTS	-	WNT4	-0.309079	0.429412	-0.173472
FOXL2	+	WNT4	0.131393	0.105153	0.018058
UGR	-	WNT4	-0.052181	0.074447	-0.005077
SOX9	-	WNT4	-0.152763	0.143955	-0.028743
GATA4	+	WNT4	0.225846	0.247693	0.073116
DMRT1	-	CBX2	-0.279671	0.421345	-0.154018
FGF9	+	CBX2	0.004503	0.064841	0.000382
RSPO1	+	CBX2	0.052923	0.074023	0.005120
DHH	+	CBX2	0.017532	0.066053	0.001514
CTNNB1	+	CBX2	0.115426	0.104648	0.015788
PGD2	+	CBX2	0.035848	0.072049	0.003376
WT1mKTS	+	CBX2	0.746447	1.000000	0.975628
SRY	-	CBX2	-0.341326	0.734651	-0.327744
DKK1	-	CBX2	-0.272809	0.388854	-0.138653
WNT4	+	CBX2	0.223631	0.264087	0.077190
CBX2	+	CBX2	0.438053	0.996155	0.570347
AMH	-	CBX2	-0.077318	0.090714	-0.009167
NR0B1	+	CBX2	0.032887	0.075253	0.003235
NR5A1	+	CBX2	0.207591	0.201104	0.054565
WT1pKTS	-	CBX2	-0.354596	0.655445	-0.303777
FOXL2	+	CBX2	0.156486	0.114612	0.023442
UGR	+	CBX2	0.466464	0.999940	0.609645
SOX9	-	CBX2	-0.137710	0.121693	-0.021904
GATA4	+	CBX2	0.451269	0.980475	0.578306
DMRT1	+	AMH	0.038157	0.087572	0.004367
FGF9	+	AMH	0.422603	0.999125	0.551872
RSPO1	-	AMH	-0.025387	0.052558	-0.001744
DHH	+	AMH	0.329400	0.864150	0.372047
CTNNB1	+	AMH	0.015338	0.040917	0.000820
PGD2	+	AMH	0.397219	0.995699	0.516943
WT1mKTS	-	AMH	-0.364161	0.630983	-0.300328
SRY	+	AMH	0.191713	0.226579	0.056775
DKK1	+	AMH	0.009066	0.078753	0.000933
WNT4	+	AMH	0.002405	0.058005	0.000182
CBX2	+	AMH	0.026910	0.068770	0.002419
AMH	+	AMH	0.302661	0.727024	0.287602
NR0B1	-	AMH	-0.294223	0.899757	-0.346009
NR5A1	+	AMH	0.117166	0.132110	0.020231
WT1pKTS	+	AMH	0.473911	0.954668	0.591336
FOXL2	-	AMH	-0.068232	0.073317	-0.006539
UGR	-	AMH	-0.036968	0.065493	-0.003165
SOX9	+	AMH	0.107315	0.118253	0.016587
GATA4	+	AMH	0.028393	0.110845	0.004113
DMRT1	-	NR0B1	-0.018983	0.114366	-0.002838
FGF9	-	NR0B1	-0.115468	0.651662	-0.098349
RSPO1	-	NR0B1	-0.017097	0.060176	-0.001345
DHH	-	NR0B1	-0.194587	0.996754	-0.253505
CTNNB1	+	NR0B1	0.092868	0.022498	0.002731
PGD2	-	NR0B1	-0.156310	0.937441	-0.191520
WT1mKTS	+	NR0B1	1.274650	0.000000	0.000000
SRY	+	NR0B1	1.444989	0.000000	0.000000
DKK1	-	NR0B1	-0.030454	0.149782	-0.005962
WNT4	+	NR0B1	0.337970	0.000000	0.000000
CBX2	+	NR0B1	0.592179	0.000000	0.000000
AMH	-	NR0B1	-0.189381	0.994537	-0.246174
NR0B1	+	NR0B1	1.753500	0.000000	0.000000
NR5A1	+	NR0B1	0.084540	0.000742	0.000082
WT1pKTS	+	NR0B1	0.145537	0.000000	0.000000
FOXL2	+	NR0B1	0.041965	0.035229	0.001932
UGR	-	NR0B1	-0.027957	0.088209	-0.003223
SOX9	+	NR0B1	0.011827	0.058822	0.000909
GATA4	+	NR0B1	0.419015	0.000000	0.000000
DMRT1	-	NR5A1	-0.164862	0.999973	-0.215474
FGF9	+	NR5A1	0.130850	0.000809	0.000138
RSPO1	-	NR5A1	-0.077914	0.358011	-0.036458
DHH	+	NR5A1	0.080882	0.015999	0.001691
CTNNB1	-	NR5A1	-0.012518	0.052039	-0.000851
PGD2	+	NR5A1	0.183144	0.000004	0.000001
WT1mKTS	+	NR5A1	0.169816	0.000000	0.000000
SRY	+	NR5A1	0.053580	0.017037	0.001193
DKK1	-	NR5A1	-0.094227	0.817250	-0.100650
WNT4	-	NR5A1	-0.003711	0.063803	-0.000309
CBX2	+	NR5A1	0.002762	0.067333	0.000243
AMH	+	NR5A1	0.010514	0.063954	0.000879
NR0B1	+	NR5A1	0.111631	0.000141	0.000021
NR5A1	+	NR5A1	1.326865	0.000000	0.000000
WT1pKTS	+	NR5A1	0.746411	0.000000	0.000000
FOXL2	+	NR5A1	0.075529	0.048743	0.004812
UGR	+	NR5A1	0.122781	0.000252	0.000041
SOX9	+	NR5A1	0.069007	0.019073	0.001720
GATA4	+	NR5A1	0.294638	0.000000	0.000000
DMRT1	+	WT1pKTS	0.034981	0.067632	0.003092
FGF9	+	WT1pKTS	0.031108	0.080356	0.003267
RSPO1	+	WT1pKTS	0.031563	0.083211	0.003433
DHH	+	WT1pKTS	0.016412	0.077727	0.001667
CTNNB1	+	WT1pKTS	0.012337	0.058523	0.000944
PGD2	+	WT1pKTS	0.033113	0.080262	0.003474
WT1mKTS	+	WT1pKTS	0.445207	1.000000	0.581899
SRY	+	WT1pKTS	0.040199	0.055254	0.002903
DKK1	+	WT1pKTS	0.042550	0.059494	0.003309
WNT4	+	WT1pKTS	0.042838	0.069074	0.003867
CBX2	+	WT1pKTS	0.022913	0.078624	0.002355
AMH	-	WT1pKTS	-0.007464	0.075068	-0.000732
NR0B1	+	WT1pKTS	0.062192	0.033501	0.002723
NR5A1	+	WT1pKTS	0.057752	0.024326	0.001836
WT1pKTS	+	WT1pKTS	0.495550	1.000000	0.647699
FOXL2	+	WT1pKTS	0.044263	0.090687	0.005246
UGR	+	WT1pKTS	0.093387	0.055797	0.006811
SOX9	+	WT1pKTS	0.015985	0.077853	0.001627
GATA4	+	WT1pKTS	0.405086	1.000000	0.529459
DMRT1	+	FOXL2	0.782393	0.000000	0.000000
FGF9	-	FOXL2	-0.003931	0.078141	-0.000401
RSPO1	+	FOXL2	0.232556	0.000000	0.000000
DHH	+	FOXL2	0.025958	0.022241	0.000755
CTNNB1	+	FOXL2	0.025247	0.022766	0.000751
PGD2	+	FOXL2	0.026149	0.022294	0.000762
WT1mKTS	+	FOXL2	1.240932	0.000000	0.000000
SRY	-	FOXL2	-0.044046	0.677402	-0.038998
DKK1	+	FOXL2	0.633710	0.000000	0.000000
WNT4	+	FOXL2	0.031220	0.012906	0.000527
CBX2	+	FOXL2	0.683089	0.000000	0.000000
AMH	+	FOXL2	0.069384	0.000398	0.000036
NR0B1	+	FOXL2	0.382666	0.000000	0.000000
NR5A1	+	FOXL2	0.193276	0.000000	0.000000
WT1pKTS	+	FOXL2	0.231987	0.000000	0.000000
FOXL2	+	FOXL2	0.404554	0.000000	0.000000
UGR	+	FOXL2	1.267750	0.000000	0.000000
SOX9	-	FOXL2	-0.000696	0.073361	-0.000067
GATA4	+	FOXL2	0.017376	0.000003	0.000000
DMRT1	-	UGR	-0.029719	0.144210	-0.005602
FGF9	+	UGR	0.142001	0.000829	0.000154
RSPO1	-	UGR	-0.029608	0.075016	-0.002903
DHH	-	UGR	-0.053262	0.160218	-0.011154
CTNNB1	+	UGR	0.061777	0.034064	0.002750
PGD2	+	UGR	0.114759	0.004301	0.000645
WT1mKTS	+	UGR	1.197639	0.000000	0.000000
SRY	-	UGR	-0.387152	1.000000	-0.506019
DKK1	-	UGR	-0.011332	0.097443	-0.001443
WNT4	+	UGR	0.017794	0.045364	0.001055
CBX2	+	UGR	0.670436	0.000000	0.000000
AMH	+	UGR	0.035852	0.042538	0.001993
NR0B1	+	UGR	0.022938	0.043714	0.001311
NR5A1	-	UGR	-0.045933	0.411025	-0.024676
WT1pKTS	+	UGR	0.171984	0.000000	0.000000
FOXL2	+	UGR	0.350785	0.000000	0.000000
UGR	+	UGR	1.820003	0.000000	0.000000
SOX9	-	UGR	-0.072493	0.320125	-0.030332
GATA4	+	UGR	1.064786	0.000000	0.000000
DMRT1	+	SOX9	1.165639	0.000000	0.000000
FGF9	+	SOX9	0.562100	0.000000	0.000000
RSPO1	-	SOX9	-0.098387	0.651425	-0.083770
DHH	+	SOX9	0.097447	0.000578	0.000074
CTNNB1	+	SOX9	0.042375	0.027552	0.001526
PGD2	+	SOX9	0.492648	0.000000	0.000000
WT1mKTS	+	SOX9	0.790969	0.000000	0.000000
SRY	+	SOX9	0.982580	0.000000	0.000000
DKK1	+	SOX9	0.977892	0.000000	0.000000
WNT4	-	SOX9	-0.223683	1.000000	-0.292360
CBX2	-	SOX9	-0.139962	0.995797	-0.182165
AMH	+	SOX9	0.137146	0.000004	0.000001
NR0B1	+	SOX9	0.324023	0.000000	0.000000
NR5A1	+	SOX9	1.644027	0.000000	0.000000
WT1pKTS	+	SOX9	0.563591	0.000000	0.000000
FOXL2	-	SOX9	-0.056298	0.126074	-0.009277
UGR	-	SOX9	-0.034609	0.137815	-0.006234
SOX9	+	SOX9	1.482262	0.000000	0.000000
GATA4	-	SOX9	-0.093262	0.990406	-0.120726
DMRT1	+	GATA4	0.033436	0.065570	0.002866
FGF9	+	GATA4	0.033100	0.077213	0.003340
RSPO1	+	GATA4	0.033442	0.081159	0.003547
DHH	+	GATA4	0.019632	0.078526	0.002015
CTNNB1	+	GATA4	0.002775	0.042865	0.000155
PGD2	+	GATA4	0.029735	0.078620	0.003056
WT1mKTS	+	GATA4	0.415236	1.000000	0.542726
SRY	+	GATA4	0.033664	0.059350	0.002611
DKK1	+	GATA4	0.036513	0.062173	0.002967
WNT4	+	GATA4	0.040286	0.067374	0.003548
CBX2	+	GATA4	0.029732	0.075202	0.002922
AMH	+	GATA4	0.021134	0.078251	0.002162
NR0B1	+	GATA4	0.085415	0.010226	0.001142
NR5A1	+	GATA4	0.047083	0.031226	0.001922
WT1pKTS	+	GATA4	0.360874	1.000000	0.471673
FOXL2	+	GATA4	0.043520	0.087908	0.005000
UGR	+	GATA4	0.104091	0.040704	0.005538
SOX9	+	GATA4	0.011038	0.075233	0.001085
GATA4	+	GATA4	0.569420	1.000000	0.744249
