,Time
E1309_17,0.02005
E1828_758,0.94862
E1823_765,0.95739
E1794_570,0.71303
E1510_528,0.6604
E1156_595,0.74436
E97_620,0.77569
E137_745,0.93233
E1473_650,0.81328
E318_124,0.15414
E184_199,0.2481199999999999
E1851_518,0.64787
E1671_234,0.29198
E984_48,0.0589
E264_454,0.56767
E1389_201,0.25063
E263_482,0.6027600000000001
E1629_340,0.42481
E1832_523,0.6541399999999999
E915_392,0.4899699999999999
E99_247,0.30827
E854_587,0.73434
E614_173,0.21554
E1615_379,0.47368
E777_404,0.5050100000000001
E1981_286,0.35714
E0_730,0.91353
E1783_98,0.12155
E1616_343,0.42857
E1133_770,0.96366
E624_506,0.63283
E1994_490,0.61278
E1951_277,0.34586
E1226_416,0.52005
E1435_288,0.35965
E142_156,0.19424
E688_741,0.92732
E1498_422,0.52757
E1286_240,0.2995
E1602_454,0.56767
E764_145,0.18045
E1964_527,0.65915
E1092_10,0.01128
E1639_552,0.69048
E827_59,0.07268
E1313_681,0.8521299999999999
E371_769,0.96241
E1595_658,0.82331
E1952_481,0.6015
E672_370,0.46241
E1273_603,0.75439
E1035_785,0.98246
E1914_665,0.8320799999999999
E349_467,0.58396
E620_430,0.53759
E986_497,0.62155
E1908_474,0.59273
E101_531,0.6641600000000001
E167_484,0.60526
E1463_697,0.87218
E1330_380,0.47494
E1072_585,0.73183
E208_715,0.89474
E1780_315,0.39348
E1608_55,0.06767
E154_516,0.64536
E1476_322,0.40226
E1407_189,0.23559
E1865_629,0.78697
E551_82,0.1015
E1495_591,0.73935
E907_194,0.24185
E852_122,0.15163
E1856_185,0.23058
E1124_691,0.86466
E1295_500,0.62531
E159_451,0.56391
E124_302,0.37719
E1574_36,0.04386
E1125_25,0.03008
E567_156,0.19424
E782_374,0.46742
E337_530,0.66291
E1688_408,0.51003
E48_282,0.35213
E1545_283,0.35338
E1418_679,0.84962
E1691_644,0.80576
E218_220,0.27444
E1900_562,0.70301
E1142_373,0.46617
E1068_325,0.40602
E1289_536,0.67043
E1722_408,0.51003
E999_540,0.6754399999999999
E917_309,0.3859599999999999
E756_509,0.63659
E1701_22,0.02632
E562_81,0.10025
E612_188,0.23434
E1970_72,0.08897
E731_581,0.72682
E476_303,0.37845
E913_255,0.3183
E215_563,0.70426
E1099_796,0.99624
E951_715,0.89474
E244_32,0.03885
E327_663,0.82957
E453_442,0.5526300000000001
E133_359,0.4486199999999999
E1767_476,0.59524
E235_314,0.39223
E409_561,0.70175
E1247_370,0.46241
E1004_352,0.43985
E1614_382,0.47744
E520_410,0.51253
E407_145,0.18045
E977_605,0.75689
E1617_158,0.19674
E1719_237,0.29574
E379_486,0.60777
E165_675,0.8446100000000001
E1212_650,0.81328
E160_794,0.99373
E1174_64,0.07895
E33_493,0.61654
E1811_20,0.0238099999999999
E219_265,0.33083
E339_670,0.83835
E58_301,0.37594
E282_531,0.6641600000000001
E1630_201,0.25063
E1778_55,0.06767
E1725_584,0.73058
E826_501,0.62657
E1920_658,0.82331
E1353_97,0.1203
E934_147,0.1829599999999999
E824_526,0.65789
E1415_487,0.60902
E1645_554,0.69298
E1572_303,0.37845
E1716_46,0.0563899999999999
E293_140,0.17419
E808_403,0.50376
E387_519,0.64912
E1880_443,0.55388
E1484_635,0.7944899999999999
E627_46,0.0563899999999999
E1677_695,0.86967
E178_42,0.0513799999999999
E652_714,0.8934799999999999
E1815_440,0.55013
E1008_569,0.71178
E1379_746,0.93358
E1217_465,0.58145
E1493_425,0.53133
E994_512,0.64035
E743_727,0.90977
E1213_273,0.34085
E1034_161,0.2005
E884_95,0.11779
E1291_299,0.37343
E623_83,0.1027599999999999
E1440_139,0.17293
E1808_722,0.90351
E304_283,0.35338
E107_582,0.72807
E425_231,0.28822
E16_241,0.30075
E1573_5,0.00501
E462_314,0.39223
E1162_375,0.46867
E1322_125,0.15539
E381_356,0.44486
E442_76,0.09398
E536_594,0.74311
E791_565,0.70677
E35_598,0.74812
E823_180,0.2243099999999999
E144_612,0.76566
E1044_703,0.8797
E1913_77,0.0952399999999999
E1526_288,0.35965
E555_644,0.80576
E877_577,0.7218
E1675_773,0.96742
E1014_137,0.17043
E1872_363,0.45363
E1057_511,0.6391
E392_555,0.69424
E237_88,0.10902
E559_305,0.38095
E1894_210,0.2619
E577_682,0.8533799999999999
E793_185,0.23058
E1386_616,0.77068
E564_182,0.22682
E1710_262,0.3270699999999999
E1944_778,0.97368
E112_444,0.55514
E352_148,0.1842099999999999
E572_618,0.77318
E1825_132,0.16416
E840_357,0.4461199999999999
