Parent	Type	Child	Weight	Probability	Score
WT1pKTS	-	CTNNB1	-0.014167	0.098481	-0.002037
FOXL2	+	CTNNB1	0.115726	0.000104	0.000018
UGR	-	CTNNB1	-0.094520	0.601213	-0.082947
SOX9	+	CTNNB1	0.067214	0.042485	0.004168
GATA4	+	CTNNB1	0.197777	0.000000	0.000000
DMRT1	+	PGD2	0.017859	0.041548	0.001083
FGF9	+	PGD2	0.040009	0.056946	0.003326
RSPO1	+	PGD2	0.112374	0.133793	0.021945
DHH	+	PGD2	0.144490	0.126243	0.026625
CTNNB1	+	PGD2	0.012015	0.087088	0.001527
PGD2	+	PGD2	0.059559	0.069109	0.006008
WT1mKTS	-	PGD2	-0.029463	0.116987	-0.005031
SRY	-	PGD2	-0.040149	0.068445	-0.004011
DKK1	+	PGD2	0.123319	0.114070	0.020533
WNT4	+	PGD2	0.022205	0.087698	0.002842
CBX2	+	PGD2	0.018330	0.068478	0.001832
AMH	+	PGD2	0.174705	0.155675	0.039698
NR0B1	+	PGD2	0.596804	0.000000	0.000000
NR5A1	-	PGD2	-0.011287	0.068073	-0.001121
WT1pKTS	+	PGD2	0.013498	0.070381	0.001387
FOXL2	-	PGD2	-0.022558	0.070460	-0.002320
UGR	+	PGD2	0.147683	0.177520	0.038267
SOX9	+	PGD2	0.167153	0.148515	0.036235
GATA4	+	PGD2	0.334039	0.981906	0.478756
DMRT1	+	WT1mKTS	0.021740	0.070764	0.002245
FGF9	+	WT1mKTS	0.030169	0.078240	0.003445
RSPO1	+	WT1mKTS	0.032875	0.055187	0.002648
DHH	+	WT1mKTS	0.035838	0.083347	0.004360
CTNNB1	+	WT1mKTS	0.056731	0.022274	0.001844
PGD2	+	WT1mKTS	0.028531	0.076207	0.003174
WT1mKTS	+	WT1mKTS	0.609844	1.000000	0.890156
SRY	-	WT1mKTS	-0.007350	0.055535	-0.000596
DKK1	+	WT1mKTS	0.015778	0.060688	0.001398
WNT4	+	WT1mKTS	0.015522	0.073608	0.001668
CBX2	+	WT1mKTS	0.036295	0.069884	0.003702
AMH	+	WT1mKTS	0.013824	0.055572	0.001121
NR0B1	+	WT1mKTS	0.121421	0.000114	0.000020
NR5A1	+	WT1mKTS	0.039201	0.056024	0.003206
WT1pKTS	+	WT1mKTS	0.027605	0.065927	0.002656
FOXL2	+	WT1mKTS	0.055227	0.029104	0.002346
UGR	+	WT1mKTS	0.084036	0.032560	0.003994
SOX9	+	WT1mKTS	0.019821	0.066613	0.001927
GATA4	+	WT1mKTS	0.569925	1.000000	0.831888
DMRT1	+	SRY	0.086364	0.076224	0.009609
FGF9	-	SRY	-0.021258	0.042301	-0.001313
RSPO1	-	SRY	-0.070254	0.108148	-0.011090
DHH	+	SRY	0.016764	0.038935	0.000953
CTNNB1	-	SRY	-0.233055	0.355219	-0.120838
PGD2	+	SRY	0.027821	0.043183	0.001754
WT1mKTS	-	SRY	-0.003161	0.110671	-0.000511
SRY	+	SRY	0.486849	0.992054	0.704980
DKK1	+	SRY	0.206540	0.128258	0.038667
WNT4	+	SRY	0.670031	0.999979	0.977988
CBX2	+	SRY	0.129970	0.102000	0.019350
AMH	+	SRY	0.041377	0.049875	0.003012
NR0B1	+	SRY	0.341666	0.198573	0.099030
NR5A1	+	SRY	0.302693	0.255678	0.112965
WT1pKTS	+	SRY	0.053272	0.083567	0.006498
FOXL2	-	SRY	-0.313542	0.856188	-0.391843
UGR	-	SRY	-0.018497	0.055629	-0.001502
SOX9	+	SRY	0.126689	0.092184	0.017047
GATA4	-	SRY	-0.243628	0.444723	-0.158148
DMRT1	+	DKK1	0.191885	0.000005	0.000001
FGF9	+	DKK1	0.257483	0.000000	0.000000
RSPO1	+	DKK1	1.174244	0.000000	0.000000
DHH	+	DKK1	0.054864	0.020975	0.001680
CTNNB1	+	DKK1	0.887348	0.000000	0.000000
PGD2	+	DKK1	0.214967	0.000006	0.000002
WT1mKTS	-	DKK1	-0.086739	0.985634	-0.124789
SRY	+	DKK1	0.103154	0.000705	0.000106
DKK1	+	DKK1	0.111735	0.003615	0.000590
WNT4	+	DKK1	0.729670	0.000000	0.000000
CBX2	+	DKK1	0.047063	0.010963	0.000753
AMH	+	DKK1	0.008281	0.033780	0.000408
NR0B1	-	DKK1	-0.054404	0.659566	-0.052377
NR5A1	+	DKK1	1.043717	0.000000	0.000000
WT1pKTS	+	DKK1	0.861436	0.000000	0.000000
FOXL2	-	DKK1	-0.058159	0.481141	-0.040845
UGR	+	DKK1	0.298795	0.000000	0.000000
SOX9	+	DKK1	0.233768	0.000000	0.000000
GATA4	+	DKK1	0.413217	0.000000	0.000000
DMRT1	+	WNT4	0.002038	0.034819	0.000104
FGF9	-	WNT4	-0.015877	0.054425	-0.001261
RSPO1	-	WNT4	-0.015977	0.160159	-0.003735
DHH	-	WNT4	-0.034054	0.091667	-0.004556
CTNNB1	+	WNT4	0.367245	0.000000	0.000000
PGD2	-	WNT4	-0.044306	0.115007	-0.007438
WT1mKTS	+	WNT4	0.838957	0.000000	0.000000
SRY	+	WNT4	0.207104	0.000000	0.000000
DKK1	-	WNT4	-0.049886	0.150067	-0.010927
WNT4	+	WNT4	1.184015	0.000000	0.000000
CBX2	-	WNT4	-0.043332	0.211873	-0.013401
AMH	-	WNT4	-0.033723	0.091801	-0.004519
NR0B1	+	WNT4	1.431318	0.000000	0.000000
NR5A1	+	WNT4	0.024333	0.042250	0.001501
WT1pKTS	+	WNT4	0.002487	0.066406	0.000241
FOXL2	+	WNT4	0.061092	0.003087	0.000275
UGR	-	WNT4	-0.092230	0.917331	-0.123495
SOX9	+	WNT4	0.003656	0.036803	0.000196
GATA4	+	WNT4	0.057557	0.000007	0.000001
DMRT1	+	CBX2	0.034231	0.044089	0.002203
FGF9	+	CBX2	0.036783	0.045278	0.002431
RSPO1	-	CBX2	-0.334949	1.000000	-0.488907
DHH	+	CBX2	0.096948	0.055317	0.007828
CTNNB1	-	CBX2	-0.308442	1.000000	-0.450216
PGD2	+	CBX2	0.135500	0.049813	0.009852
WT1mKTS	+	CBX2	0.582324	0.000000	0.000000
SRY	+	CBX2	0.245269	0.000220	0.000079
DKK1	+	CBX2	0.075482	0.055661	0.006133
WNT4	-	CBX2	-0.021281	0.129689	-0.004029
CBX2	+	CBX2	0.568396	0.000000	0.000000
AMH	+	CBX2	0.106161	0.053836	0.008342
NR0B1	-	CBX2	-0.107370	0.630808	-0.098862
NR5A1	+	CBX2	0.244073	0.000003	0.000001
WT1pKTS	+	CBX2	0.025011	0.060941	0.002225
FOXL2	-	CBX2	-0.030736	0.103346	-0.004637
UGR	+	CBX2	0.395981	0.000000	0.000000
SOX9	+	CBX2	0.064413	0.053805	0.005059
GATA4	+	CBX2	1.068149	0.000000	0.000000
DMRT1	+	AMH	0.048172	0.062613	0.004403
FGF9	+	AMH	0.176852	0.145175	0.037476
RSPO1	+	AMH	0.157678	0.176082	0.040526
DHH	+	AMH	0.191840	0.165377	0.046309
CTNNB1	+	AMH	0.039031	0.093984	0.005354
PGD2	+	AMH	0.131500	0.109365	0.020992
WT1mKTS	+	AMH	0.122640	0.148521	0.026587
SRY	+	AMH	0.048817	0.070505	0.005024
DKK1	+	AMH	0.090450	0.091157	0.012035
WNT4	+	AMH	0.588752	0.000000	0.000000
CBX2	+	AMH	0.045724	0.082891	0.005532
AMH	+	AMH	0.127261	0.109240	0.020292
NR0B1	+	AMH	0.548716	0.000000	0.000000
NR5A1	-	AMH	-0.023879	0.072995	-0.002544
WT1pKTS	+	AMH	0.507273	0.000000	0.000000
FOXL2	-	AMH	-0.021694	0.071262	-0.002257
UGR	+	AMH	0.181664	0.221129	0.058636
SOX9	+	AMH	0.071277	0.077548	0.008068
GATA4	+	AMH	0.210176	0.300591	0.092216
DMRT1	+	NR0B1	0.018752	0.046107	0.001262
FGF9	-	NR0B1	-0.001569	0.038872	-0.000089
RSPO1	+	NR0B1	0.062221	0.111885	0.010161
DHH	-	NR0B1	-0.036267	0.064229	-0.003400
CTNNB1	+	NR0B1	0.045062	0.101928	0.006704
PGD2	-	NR0B1	-0.031198	0.057580	-0.002622
WT1mKTS	+	NR0B1	0.685098	1.000000	1.000000
SRY	+	NR0B1	0.167460	0.418587	0.102316
DKK1	+	NR0B1	0.418827	0.000000	0.000000
WNT4	+	NR0B1	0.514117	1.000000	0.750428
CBX2	-	NR0B1	-0.063255	0.106258	-0.009811
AMH	-	NR0B1	-0.017032	0.045822	-0.001139
NR0B1	+	NR0B1	0.643075	1.000000	0.938661
NR5A1	-	NR0B1	-0.039646	0.093291	-0.005399
WT1pKTS	-	NR0B1	-0.029748	0.087357	-0.003793
FOXL2	-	NR0B1	-0.004530	0.070041	-0.000463
UGR	-	NR0B1	-0.138636	0.298915	-0.060488
SOX9	-	NR0B1	-0.012708	0.042855	-0.000795
GATA4	-	NR0B1	-0.306048	0.960393	-0.429028
DMRT1	+	NR5A1	0.029683	0.035610	0.001543
FGF9	+	NR5A1	0.025341	0.036597	0.001354
RSPO1	-	NR5A1	-0.077265	0.615806	-0.069451
DHH	+	NR5A1	0.154815	0.007636	0.001725
CTNNB1	-	NR5A1	-0.087527	0.724702	-0.092587
PGD2	+	NR5A1	0.045989	0.037589	0.002523
WT1mKTS	+	NR5A1	0.208412	0.000000	0.000000
SRY	+	NR5A1	0.243995	0.000000	0.000000
DKK1	+	NR5A1	0.055774	0.037513	0.003054
WNT4	+	NR5A1	0.040969	0.017449	0.001043
CBX2	+	NR5A1	0.344574	0.000000	0.000000
AMH	+	NR5A1	0.074632	0.034831	0.003794
NR0B1	+	NR5A1	0.037795	0.020596	0.001136
NR5A1	+	NR5A1	1.054912	0.000000	0.000000
WT1pKTS	+	NR5A1	1.133636	0.000000	0.000000
FOXL2	-	NR5A1	-0.331459	1.000000	-0.483812
UGR	+	NR5A1	0.312186	0.000000	0.000000
SOX9	+	NR5A1	0.068669	0.035840	0.003592
GATA4	+	NR5A1	1.733743	0.000000	0.000000
DMRT1	+	WT1pKTS	0.053979	0.038330	0.003020
FGF9	+	WT1pKTS	0.006070	0.037468	0.000332
RSPO1	+	WT1pKTS	0.074469	0.004496	0.000489
DHH	+	WT1pKTS	0.217606	0.000535	0.000170
CTNNB1	+	WT1pKTS	0.000034	0.084269	0.000004
PGD2	+	WT1pKTS	0.130639	0.018331	0.003496
WT1mKTS	+	WT1pKTS	1.553324	0.000000	0.000000
SRY	+	WT1pKTS	0.032945	0.040111	0.001929
DKK1	+	WT1pKTS	0.104019	0.023072	0.003503
WNT4	-	WT1pKTS	-0.006098	0.111978	-0.000997
CBX2	+	WT1pKTS	0.095223	0.004479	0.000622
AMH	+	WT1pKTS	0.041038	0.038021	0.002277
NR0B1	+	WT1pKTS	0.127181	0.000001	0.000000
NR5A1	+	WT1pKTS	0.337859	0.000000	0.000000
WT1pKTS	+	WT1pKTS	1.881485	0.000000	0.000000
FOXL2	-	WT1pKTS	-0.353834	1.000000	-0.516473
UGR	+	WT1pKTS	0.107764	0.002466	0.000388
SOX9	-	WT1pKTS	-0.021620	0.053165	-0.001678
GATA4	+	WT1pKTS	0.209666	0.000000	0.000000
DMRT1	-	FOXL2	-0.014103	0.042797	-0.000881
FGF9	+	FOXL2	0.022309	0.040529	0.001320
RSPO1	+	FOXL2	0.165613	0.000009	0.000002
DHH	-	FOXL2	-0.037286	0.067081	-0.003651
CTNNB1	+	FOXL2	0.222711	0.000000	0.000000
PGD2	-	FOXL2	-0.024597	0.051955	-0.001865
WT1mKTS	+	FOXL2	1.359743	0.000000	0.000000
SRY	-	FOXL2	-0.128414	0.644444	-0.120794
DKK1	-	FOXL2	-0.033822	0.065057	-0.003212
WNT4	+	FOXL2	0.015051	0.065575	0.001441
CBX2	-	FOXL2	-0.069816	0.202610	-0.020647
AMH	+	FOXL2	0.035355	0.044439	0.002293
NR0B1	+	FOXL2	0.020008	0.058650	0.001713
NR5A1	-	FOXL2	-0.243779	0.999997	-0.355830
WT1pKTS	-	FOXL2	-0.344460	1.000000	-0.502789
FOXL2	+	FOXL2	1.230057	0.000000	0.000000
UGR	+	FOXL2	0.124108	0.008057	0.001459
SOX9	+	FOXL2	0.009322	0.037245	0.000507
GATA4	+	FOXL2	0.428907	0.000000	0.000000
DMRT1	-	UGR	-0.034710	0.068368	-0.003464
FGF9	+	UGR	0.274677	0.000026	0.000010
RSPO1	-	UGR	-0.117139	0.891954	-0.152507
DHH	+	UGR	0.270492	0.000018	0.000007
CTNNB1	-	UGR	-0.098550	0.740477	-0.106517
PGD2	+	UGR	0.065865	0.035807	0.003443
WT1mKTS	-	UGR	-0.228616	0.999991	-0.333696
SRY	-	UGR	-0.013165	0.059758	-0.001148
DKK1	+	UGR	0.176419	0.002242	0.000577
WNT4	-	UGR	-0.209711	1.000000	-0.306104
CBX2	+	UGR	1.165473	0.000000	0.000000
AMH	+	UGR	0.247372	0.000096	0.000035
NR0B1	-	UGR	-0.210610	1.000000	-0.307415
NR5A1	+	UGR	0.219104	0.000000	0.000000
WT1pKTS	+	UGR	0.114240	0.000063	0.000010
FOXL2	-	UGR	-1.191766	0.000000	-0.000000
UGR	+	UGR	1.704320	0.000000	0.000000
SOX9	+	UGR	0.044638	0.036210	0.002359
GATA4	+	UGR	2.064305	0.000000	0.000000
DMRT1	+	SOX9	0.147494	0.123499	0.026588
FGF9	+	SOX9	0.037761	0.053773	0.002964
RSPO1	+	SOX9	0.021690	0.090250	0.002857
DHH	+	SOX9	0.067692	0.073051	0.007218
CTNNB1	+	SOX9	0.063012	0.105023	0.009659
PGD2	+	SOX9	0.142966	0.114180	0.023827
WT1mKTS	-	SOX9	-0.101840	0.131174	-0.019499
SRY	+	SOX9	0.165242	0.166167	0.040079
DKK1	+	SOX9	0.104400	0.096976	0.014778
WNT4	+	SOX9	0.020548	0.090035	0.002700
CBX2	+	SOX9	0.013332	0.067775	0.001319
AMH	+	SOX9	0.121625	0.104293	0.018515
NR0B1	-	SOX9	-0.025542	0.090110	-0.003359
NR5A1	+	SOX9	0.081939	0.106227	0.012705
WT1pKTS	-	SOX9	-0.014810	0.072650	-0.001571
FOXL2	+	SOX9	0.068053	0.103457	0.010277
UGR	+	SOX9	0.164940	0.189737	0.045680
SOX9	+	SOX9	0.079717	0.081319	0.009462
GATA4	+	SOX9	0.264399	0.463554	0.178898
DMRT1	+	GATA4	0.042079	0.086288	0.005300
FGF9	+	GATA4	0.041469	0.085575	0.005180
RSPO1	+	GATA4	0.067714	0.013941	0.001378
DHH	+	GATA4	0.028861	0.076658	0.003229
CTNNB1	+	GATA4	0.041620	0.044251	0.002688
PGD2	+	GATA4	0.027310	0.073848	0.002944
WT1mKTS	+	GATA4	0.555203	1.000000	0.810400
SRY	+	GATA4	0.002245	0.046089	0.000151
DKK1	+	GATA4	0.004829	0.040238	0.000284
WNT4	+	GATA4	0.027205	0.056771	0.002254
CBX2	+	GATA4	0.068957	0.038978	0.003923
AMH	+	GATA4	0.004414	0.040498	0.000261
NR0B1	+	GATA4	0.098870	0.000669	0.000096
NR5A1	+	GATA4	0.024377	0.072784	0.002590
WT1pKTS	+	GATA4	0.005505	0.073015	0.000587
FOXL2	+	GATA4	0.031728	0.063613	0.002946
UGR	+	GATA4	0.085769	0.032719	0.004096
SOX9	+	GATA4	0.015708	0.058719	0.001346
GATA4	+	GATA4	0.643930	1.000000	0.939909
