Parent	Type	Child	Weight	Probability	Score
SRY	+	RSPO1	0.076576	0.095134	0.008060
DKK1	+	RSPO1	0.062781	0.092745	0.006442
WNT4	+	RSPO1	0.292982	0.435973	0.141320
CBX2	+	RSPO1	0.192263	0.146501	0.031163
AMH	+	RSPO1	0.079062	0.086830	0.007595
NR0B1	-	RSPO1	-0.035909	0.075993	-0.003019
NR5A1	-	RSPO1	-0.537660	0.999830	-0.594753
WT1pKTS	-	RSPO1	-0.628150	0.995006	-0.691499
FOXL2	+	RSPO1	0.041245	0.047941	0.002188
UGR	-	RSPO1	-0.065945	0.081780	-0.005967
SOX9	-	RSPO1	-0.116467	0.115827	-0.014925
GATA4	+	RSPO1	0.709364	0.999140	0.784148
DMRT1	+	DHH	0.067602	0.000428	0.000032
FGF9	+	DHH	1.349489	0.000000	0.000000
RSPO1	-	DHH	-0.103255	0.889598	-0.101626
DHH	+	DHH	0.931046	0.000000	0.000000
CTNNB1	-	DHH	-0.028434	0.092777	-0.002919
PGD2	+	DHH	1.323936	0.000000	0.000000
WT1mKTS	+	DHH	0.257850	0.000000	0.000000
SRY	+	DHH	1.272513	0.000000	0.000000
DKK1	-	DHH	-0.054270	0.536917	-0.032238
WNT4	-	DHH	-0.065755	0.540522	-0.039323
CBX2	+	DHH	0.080738	0.001248	0.000111
AMH	+	DHH	1.518179	0.000000	0.000000
NR0B1	-	DHH	-0.150657	0.999992	-0.166682
NR5A1	+	DHH	0.966301	0.000000	0.000000
WT1pKTS	-	DHH	-0.032997	0.793224	-0.028958
FOXL2	-	DHH	-0.086324	0.309836	-0.029591
UGR	-	DHH	-0.036761	0.144988	-0.005897
SOX9	+	DHH	0.652746	0.000000	0.000000
GATA4	+	DHH	0.824158	0.000000	0.000000
DMRT1	-	CTNNB1	-0.120192	0.902569	-0.120021
FGF9	-	CTNNB1	-0.052810	0.174821	-0.010214
RSPO1	+	CTNNB1	1.071201	0.000000	0.000000
DHH	-	CTNNB1	-0.040973	0.134472	-0.006096
CTNNB1	+	CTNNB1	1.049417	0.000000	0.000000
PGD2	-	CTNNB1	-0.005292	0.067183	-0.000393
WT1mKTS	+	CTNNB1	0.299665	0.000000	0.000000
SRY	+	CTNNB1	1.202502	0.000000	0.000000
DKK1	-	CTNNB1	-0.010255	0.100482	-0.001140
WNT4	+	CTNNB1	0.152192	0.000008	0.000001
CBX2	+	CTNNB1	0.274785	0.000000	0.000000
AMH	+	CTNNB1	0.092772	0.009744	0.001000
NR0B1	+	CTNNB1	0.037273	0.027147	0.001120
NR5A1	-	CTNNB1	-0.044586	0.381872	-0.018837
WT1pKTS	-	CTNNB1	-0.075042	0.878827	-0.072964
FOXL2	-	CTNNB1	-0.005818	0.035590	-0.000229
UGR	-	CTNNB1	-0.023516	0.081170	-0.002112
SOX9	-	CTNNB1	-0.013908	0.089885	-0.001383
GATA4	+	CTNNB1	0.128392	0.000000	0.000000
DMRT1	+	PGD2	0.000954	0.078050	0.000082
FGF9	+	PGD2	0.348354	0.370332	0.142729
RSPO1	-	PGD2	-0.006344	0.042021	-0.000295
DHH	+	PGD2	0.360544	0.447414	0.178472
CTNNB1	-	PGD2	-0.035941	0.062011	-0.002466
PGD2	+	PGD2	0.315452	0.226044	0.078891
WT1mKTS	-	PGD2	-0.077811	0.191539	-0.016489
SRY	+	PGD2	0.110888	0.072496	0.008894
DKK1	+	PGD2	0.060319	0.082485	0.005505
WNT4	+	PGD2	0.014380	0.060370	0.000960
CBX2	+	PGD2	0.048766	0.077511	0.004182
AMH	+	PGD2	0.493068	0.999104	0.545030
NR0B1	-	PGD2	-0.225506	0.922182	-0.230079
NR5A1	+	PGD2	0.143081	0.050663	0.008020
WT1pKTS	+	PGD2	0.132673	0.057226	0.008400
FOXL2	-	PGD2	-0.125151	0.135014	-0.018695
UGR	-	PGD2	-0.090799	0.129824	-0.013042
SOX9	+	PGD2	0.217890	0.073031	0.017605
GATA4	+	PGD2	0.046178	0.084170	0.004300
DMRT1	+	WT1mKTS	0.035491	0.056379	0.002214
FGF9	+	WT1mKTS	0.015841	0.075027	0.001315
RSPO1	+	WT1mKTS	0.029471	0.076904	0.002507
DHH	+	WT1mKTS	0.015866	0.075050	0.001317
CTNNB1	+	WT1mKTS	0.029372	0.077034	0.002503
PGD2	+	WT1mKTS	0.048985	0.058148	0.003151
WT1mKTS	+	WT1mKTS	0.594201	1.000000	0.657409
SRY	+	WT1mKTS	0.038170	0.045973	0.001941
DKK1	+	WT1mKTS	0.046759	0.040104	0.002075
WNT4	+	WT1mKTS	0.029092	0.070502	0.002269
CBX2	+	WT1mKTS	0.024582	0.072961	0.001984
AMH	+	WT1mKTS	0.030031	0.073534	0.002443
NR0B1	+	WT1mKTS	0.097984	0.001583	0.000172
NR5A1	+	WT1mKTS	0.056355	0.013778	0.000859
WT1pKTS	+	WT1mKTS	0.300237	0.194278	0.064534
FOXL2	+	WT1mKTS	0.027122	0.069680	0.002091
UGR	+	WT1mKTS	0.110109	0.008101	0.000987
SOX9	+	WT1mKTS	0.007508	0.073380	0.000610
GATA4	+	WT1mKTS	0.475038	1.000000	0.525570
DMRT1	-	SRY	-0.010573	0.083875	-0.000981
FGF9	+	SRY	0.155004	0.192407	0.032996
RSPO1	-	SRY	-0.017279	0.052482	-0.001003
DHH	+	SRY	0.061550	0.096983	0.006604
CTNNB1	+	SRY	0.062192	0.084732	0.005830
PGD2	+	SRY	0.034908	0.082890	0.003201
WT1mKTS	+	SRY	0.247198	0.559335	0.152975
SRY	+	SRY	0.574240	1.000000	0.635325
DKK1	+	SRY	0.242641	0.650199	0.174547
WNT4	+	SRY	0.319652	0.998219	0.353025
CBX2	-	SRY	-0.203733	0.369051	-0.083186
AMH	+	SRY	0.025479	0.077756	0.002192
NR0B1	+	SRY	0.203102	0.422225	0.094877
NR5A1	+	SRY	0.010641	0.094666	0.001114
WT1pKTS	+	SRY	0.710127	1.000000	0.785667
FOXL2	+	SRY	0.040210	0.056275	0.002504
UGR	-	SRY	-0.328892	0.999817	-0.363811
SOX9	+	SRY	0.161700	0.199349	0.035664
GATA4	-	SRY	-0.451883	0.993133	-0.496520
DMRT1	+	DKK1	0.483746	0.000199	0.000106
FGF9	+	DKK1	0.066218	0.070527	0.005167
RSPO1	+	DKK1	0.096402	0.072549	0.007738
DHH	-	DKK1	-0.002036	0.069729	-0.000157
CTNNB1	+	DKK1	0.034973	0.055858	0.002161
PGD2	+	DKK1	0.161345	0.039249	0.007006
WT1mKTS	+	DKK1	0.213937	0.000324	0.000077
SRY	+	DKK1	0.251389	0.000952	0.000265
DKK1	+	DKK1	0.580632	0.001410	0.000906
WNT4	-	DKK1	-0.189727	0.779475	-0.163619
CBX2	-	DKK1	-0.222786	0.976481	-0.240687
AMH	-	DKK1	-0.042514	0.091746	-0.004315
NR0B1	+	DKK1	0.032338	0.067831	0.002427
NR5A1	-	DKK1	-0.442421	1.000000	-0.489484
WT1pKTS	+	DKK1	0.485640	0.000000	0.000000
FOXL2	+	DKK1	0.052226	0.057795	0.003339
UGR	-	DKK1	-0.068557	0.126839	-0.009621
SOX9	+	DKK1	0.207416	0.017687	0.004059
GATA4	+	DKK1	0.429498	0.000001	0.000000
DMRT1	-	WNT4	-0.026516	0.185910	-0.005454
FGF9	-	WNT4	-0.010701	0.087654	-0.001038
RSPO1	+	WNT4	0.366936	0.000000	0.000000
DHH	-	WNT4	-0.079356	0.498559	-0.043772
CTNNB1	+	WNT4	0.177391	0.000042	0.000008
PGD2	-	WNT4	-0.009353	0.083502	-0.000864
WT1mKTS	+	WNT4	1.336807	0.000000	0.000000
SRY	+	WNT4	1.524515	0.000000	0.000000
DKK1	-	WNT4	-0.243019	1.000000	-0.268871
WNT4	+	WNT4	2.045398	0.000000	0.000000
CBX2	+	WNT4	0.320388	0.000000	0.000000
AMH	-	WNT4	-0.071802	0.398866	-0.031686
NR0B1	+	WNT4	0.877623	0.000000	0.000000
NR5A1	-	WNT4	-0.105471	0.977316	-0.114043
WT1pKTS	+	WNT4	0.087004	0.000000	0.000000
FOXL2	+	WNT4	0.100935	0.018329	0.002047
UGR	-	WNT4	-0.062503	0.261782	-0.018103
SOX9	-	WNT4	-0.135726	0.988928	-0.148501
GATA4	+	WNT4	0.434191	0.000000	0.000000
DMRT1	-	CBX2	-0.220285	0.999916	-0.243697
FGF9	+	CBX2	0.041650	0.042479	0.001957
RSPO1	+	CBX2	0.032258	0.036628	0.001307
DHH	+	CBX2	0.073581	0.025659	0.002089
CTNNB1	+	CBX2	0.200260	0.000026	0.000006
PGD2	+	CBX2	0.094091	0.017776	0.001851
WT1mKTS	+	CBX2	1.584716	0.000000	0.000000
SRY	-	CBX2	-0.247099	1.000000	-0.273384
DKK1	-	CBX2	-0.260212	1.000000	-0.287892
WNT4	+	CBX2	0.756409	0.000000	0.000000
CBX2	+	CBX2	1.382250	0.000000	0.000000
AMH	-	CBX2	-0.164064	0.849797	-0.154252
NR0B1	+	CBX2	0.035882	0.028041	0.001113
NR5A1	+	CBX2	0.766577	0.000000	0.000000
WT1pKTS	-	CBX2	-0.060274	0.993594	-0.066258
FOXL2	+	CBX2	0.302183	0.000001	0.000000
UGR	+	CBX2	1.587315	0.000000	0.000000
SOX9	-	CBX2	-0.112138	0.578948	-0.071828
GATA4	+	CBX2	2.211414	0.000000	0.000000
DMRT1	+	AMH	0.019745	0.079964	0.001747
FGF9	+	AMH	0.427096	0.846760	0.400118
RSPO1	+	AMH	0.024681	0.052156	0.001424
DHH	+	AMH	0.309818	0.187660	0.064325
CTNNB1	+	AMH	0.006533	0.036908	0.000267
PGD2	+	AMH	0.429510	0.862572	0.409893
WT1mKTS	+	AMH	0.035071	0.091797	0.003562
SRY	+	AMH	0.207290	0.057607	0.013212
DKK1	+	AMH	0.082829	0.083196	0.007624
WNT4	-	AMH	-0.037363	0.079033	-0.003267
CBX2	+	AMH	0.038543	0.076083	0.003244
AMH	+	AMH	0.392717	0.616019	0.267655
NR0B1	-	AMH	-0.266958	0.979212	-0.289216
NR5A1	+	AMH	0.166983	0.042034	0.007766
WT1pKTS	-	AMH	-0.000427	0.108623	-0.000051
FOXL2	-	AMH	-0.037469	0.050732	-0.002103
UGR	-	AMH	-0.019469	0.050826	-0.001095
SOX9	+	AMH	0.011796	0.073102	0.000954
GATA4	+	AMH	0.023433	0.096327	0.002497
DMRT1	+	NR0B1	0.033168	0.081083	0.002975
FGF9	-	NR0B1	-0.087196	0.099839	-0.009632
RSPO1	+	NR0B1	0.009817	0.045840	0.000498
DHH	-	NR0B1	-0.193412	0.183626	-0.039294
CTNNB1	-	NR0B1	-0.009593	0.040018	-0.000425
PGD2	-	NR0B1	-0.195160	0.183506	-0.039623
WT1mKTS	+	NR0B1	0.695801	1.000000	0.769817
SRY	+	NR0B1	0.450109	0.999520	0.497751
DKK1	-	NR0B1	-0.084604	0.099745	-0.009336
WNT4	+	NR0B1	0.245381	0.382882	0.103946
CBX2	+	NR0B1	0.665939	0.000000	0.000000
AMH	-	NR0B1	-0.235368	0.273832	-0.071307
NR0B1	+	NR0B1	0.809124	1.000000	0.895195
NR5A1	+	NR0B1	0.046166	0.097823	0.004996
WT1pKTS	-	NR0B1	-0.108415	0.142448	-0.017086
FOXL2	+	NR0B1	0.158325	0.121905	0.021354
UGR	-	NR0B1	-0.056141	0.080677	-0.005011
SOX9	+	NR0B1	0.078154	0.095844	0.008287
GATA4	-	NR0B1	-0.134194	0.154136	-0.022884
DMRT1	-	NR5A1	-0.137014	0.999965	-0.151584
FGF9	-	NR5A1	-0.003409	0.079639	-0.000300
RSPO1	-	NR5A1	-0.109229	0.940966	-0.113714
DHH	+	NR5A1	0.089869	0.000882	0.000088
CTNNB1	+	NR5A1	0.055858	0.028071	0.001735
PGD2	+	NR5A1	0.308629	0.000000	0.000000
WT1mKTS	+	NR5A1	0.783392	0.000000	0.000000
SRY	+	NR5A1	0.099390	0.000001	0.000000
DKK1	-	NR5A1	-0.117339	0.998727	-0.129656
WNT4	-	NR5A1	-0.012004	0.085746	-0.001139
CBX2	+	NR5A1	0.050277	0.014467	0.000805
AMH	+	NR5A1	0.150393	0.000000	0.000000
NR0B1	+	NR5A1	0.159696	0.000000	0.000000
NR5A1	+	NR5A1	1.733941	0.000000	0.000000
WT1pKTS	+	NR5A1	1.210233	0.000000	0.000000
FOXL2	+	NR5A1	0.041533	0.037680	0.001731
UGR	+	NR5A1	0.161623	0.000000	0.000000
SOX9	+	NR5A1	0.141206	0.000000	0.000000
GATA4	+	NR5A1	0.097171	0.000000	0.000000
DMRT1	+	WT1pKTS	0.070582	0.038789	0.003029
FGF9	+	WT1pKTS	0.027163	0.081863	0.002460
RSPO1	+	WT1pKTS	0.014907	0.067284	0.001110
DHH	+	WT1pKTS	0.008131	0.073268	0.000659
CTNNB1	+	WT1pKTS	0.041659	0.088307	0.004070
PGD2	+	WT1pKTS	0.046075	0.077970	0.003975
WT1mKTS	+	WT1pKTS	0.431845	1.000000	0.477783
SRY	+	WT1pKTS	0.038299	0.063065	0.002672
DKK1	+	WT1pKTS	0.040418	0.068020	0.003042
WNT4	+	WT1pKTS	0.048949	0.069120	0.003743
CBX2	+	WT1pKTS	0.020581	0.078476	0.001787
AMH	+	WT1pKTS	0.009604	0.073056	0.000776
NR0B1	+	WT1pKTS	0.072845	0.032161	0.002592
NR5A1	+	WT1pKTS	0.071516	0.020071	0.001588
WT1pKTS	+	WT1pKTS	0.459781	1.000000	0.508690
FOXL2	+	WT1pKTS	0.043655	0.088914	0.004294
UGR	+	WT1pKTS	0.111120	0.104997	0.012908
SOX9	-	WT1pKTS	-0.008404	0.081147	-0.000754
GATA4	+	WT1pKTS	0.446477	1.000000	0.493971
DMRT1	+	FOXL2	0.027124	0.085081	0.002553
FGF9	+	FOXL2	0.088192	0.103697	0.010118
RSPO1	+	FOXL2	0.079443	0.096611	0.008491
DHH	-	FOXL2	-0.062964	0.084710	-0.005901
CTNNB1	+	FOXL2	0.094447	0.100121	0.010462
PGD2	+	FOXL2	0.026827	0.075053	0.002228
WT1mKTS	+	FOXL2	0.592937	0.998981	0.655343
SRY	-	FOXL2	-0.136119	0.130062	-0.019587
DKK1	+	FOXL2	0.074731	0.104224	0.008617
WNT4	-	FOXL2	-0.024893	0.066100	-0.001820
CBX2	+	FOXL2	0.146321	0.152321	0.024659
AMH	+	FOXL2	0.079802	0.099408	0.008777
NR0B1	+	FOXL2	0.109387	0.120310	0.014560
NR5A1	-	FOXL2	-0.094420	0.110553	-0.011549
WT1pKTS	-	FOXL2	-0.190013	0.201326	-0.042324
FOXL2	+	FOXL2	0.130936	0.109731	0.015896
UGR	+	FOXL2	0.215463	0.368516	0.087848
SOX9	+	FOXL2	0.068001	0.096439	0.007256
GATA4	-	FOXL2	-0.186686	0.193761	-0.040020
DMRT1	-	UGR	-0.071589	0.097896	-0.007754
FGF9	+	UGR	0.180415	0.164616	0.032859
RSPO1	+	UGR	0.104064	0.101132	0.011644
DHH	+	UGR	0.001003	0.070005	0.000078
CTNNB1	+	UGR	0.028055	0.049963	0.001551
PGD2	+	UGR	0.080975	0.095969	0.008598
WT1mKTS	+	UGR	0.219559	0.266800	0.064810
SRY	-	UGR	-0.555601	1.000000	-0.614704
DKK1	-	UGR	-0.089342	0.104619	-0.010341
WNT4	-	UGR	-0.090028	0.097041	-0.009666
CBX2	+	UGR	0.295970	0.515121	0.168678
AMH	+	UGR	0.000220	0.067400	0.000016
NR0B1	+	UGR	0.061766	0.088118	0.006022
NR5A1	-	UGR	-0.078714	0.105083	-0.009151
WT1pKTS	-	UGR	-0.102133	0.140831	-0.015913
FOXL2	+	UGR	0.329483	0.467304	0.170347
UGR	+	UGR	0.903852	1.000000	1.000000
SOX9	-	UGR	-0.050903	0.084415	-0.004754
GATA4	+	UGR	0.551372	0.999949	0.609994
DMRT1	+	SOX9	0.199358	0.220761	0.048692
FGF9	+	SOX9	0.163604	0.153664	0.027814
RSPO1	-	SOX9	-0.180033	0.180226	-0.035898
DHH	-	SOX9	-0.016967	0.074883	-0.001406
CTNNB1	+	SOX9	0.061934	0.074787	0.005125
PGD2	+	SOX9	0.130220	0.124819	0.017983
WT1mKTS	+	SOX9	0.066790	0.120192	0.008882
SRY	+	SOX9	0.271322	0.553612	0.166185
DKK1	+	SOX9	0.237621	0.340592	0.089541
WNT4	-	SOX9	-0.345345	0.975776	-0.372826
CBX2	-	SOX9	-0.198816	0.243898	-0.053649
AMH	+	SOX9	0.211917	0.248651	0.058299
NR0B1	+	SOX9	0.087996	0.105171	0.010239
NR5A1	+	SOX9	0.339015	0.895119	0.335739
WT1pKTS	+	SOX9	0.369608	0.782677	0.320057
FOXL2	+	SOX9	0.017137	0.037420	0.000709
UGR	-	SOX9	-0.027531	0.063765	-0.001942
SOX9	+	SOX9	0.415756	0.997499	0.458832
GATA4	-	SOX9	-0.237864	0.285810	-0.075216
DMRT1	+	GATA4	0.071798	0.022631	0.001798
FGF9	+	GATA4	0.019126	0.077609	0.001642
RSPO1	+	GATA4	0.031425	0.080319	0.002793
DHH	+	GATA4	0.028210	0.078319	0.002444
CTNNB1	+	GATA4	0.014996	0.060901	0.001010
PGD2	+	GATA4	0.043804	0.071846	0.003482
WT1mKTS	+	GATA4	0.448884	1.000000	0.496634
SRY	+	GATA4	0.050326	0.039797	0.002216
DKK1	+	GATA4	0.016587	0.078057	0.001432
WNT4	+	GATA4	0.049263	0.059219	0.003228
CBX2	+	GATA4	0.037843	0.071008	0.002973
AMH	+	GATA4	0.014507	0.075219	0.001207
NR0B1	+	GATA4	0.079176	0.015240	0.001335
NR5A1	+	GATA4	0.057579	0.021865	0.001393
WT1pKTS	+	GATA4	0.343121	0.999999	0.379620
FOXL2	+	GATA4	0.039086	0.082129	0.003552
UGR	+	GATA4	0.115061	0.036116	0.004598
SOX9	+	GATA4	0.000619	0.074052	0.000051
GATA4	+	GATA4	0.563787	1.000000	0.623760
