Gene1	Gene2	corVal	pValue
FOXL2	UGR	0.0363826123445909	0.14792826614174
UGR	FOXL2	0.0363826123445909	0.14792826614174
WT1pKTS	DKK1	0.0359002715357152	0.153380071780696
DKK1	WT1pKTS	0.0359002715357151	0.153380071780697
GATA4	CBX2	0.0331453564720206	0.187479381804948
CBX2	GATA4	0.0331453564720205	0.187479381804949
UGR	NR5A1	0.0304660678281879	0.225713378945839
NR5A1	UGR	0.0304660678281878	0.225713378945841
FOXL2	GATA4	0.026675727416941	0.288828202501221
GATA4	FOXL2	0.026675727416941	0.288828202501222
UGR	WT1mKTS	0.0225997807783869	0.36887618633303
WT1mKTS	UGR	0.0225997807783869	0.36887618633303
SRY	SOX9	0.0167485671585007	0.505478581529131
SOX9	SRY	0.0167485671585007	0.505478581529131
NR0B1	FOXL2	0.0156973028644169	0.532566751941038
FOXL2	NR0B1	0.0156973028644168	0.532566751941039
WNT4	WT1pKTS	0.0143804609759013	0.567503530102186
WT1pKTS	WNT4	0.0143804609759013	0.567503530102186
DHH	FOXL2	0.0127401679338222	0.612497022463939
FOXL2	DHH	0.0127401679338221	0.612497022463941
NR5A1	SRY	0.0125943303167436	0.616572556139127
SRY	NR5A1	0.0125943303167435	0.61657255613913
FGF9	NR5A1	0.0121127265359235	0.630114844903994
NR5A1	FGF9	0.0121127265359235	0.630114844903994
CTNNB1	FGF9	0.00885433420468651	0.724826700682989
FGF9	CTNNB1	0.00885433420468645	0.724826700682991
DHH	NR5A1	0.00786411247700636	0.754549179586299
NR5A1	DHH	0.00786411247700631	0.7545491795863
WT1mKTS	CBX2	0.00761169759347629	0.762186135587276
CBX2	WT1mKTS	0.00761169759347623	0.762186135587278
WNT4	SRY	0.00626378693517296	0.80334341743295
SRY	WNT4	0.00626378693517291	0.803343417432952
UGR	FGF9	0.00174234163676262	0.944776518069135
FGF9	UGR	0.0017423416367625	0.944776518069139
CBX2	FOXL2	-0.00345472323404306	0.890758361554387
FOXL2	CBX2	-0.00345472323404309	0.890758361554386
NR0B1	WT1mKTS	-0.00697018572340387	0.781698245954768
WT1mKTS	NR0B1	-0.00697018572340393	0.781698245954766
FGF9	FOXL2	-0.00961602519108222	0.702239771431624
FOXL2	FGF9	-0.00961602519108232	0.702239771431621
GATA4	CTNNB1	-0.0103352566812662	0.681150035286721
CTNNB1	GATA4	-0.0103352566812662	0.681150035286721
SRY	CBX2	-0.0103960152331093	0.679379510834263
CBX2	SRY	-0.0103960152331093	0.679379510834262
NR5A1	GATA4	-0.0115509047329299	0.646070907982581
GATA4	NR5A1	-0.0115509047329299	0.64607090798258
DHH	DKK1	-0.011948124628494	0.634772241657161
DKK1	DHH	-0.0119481246284941	0.634772241657159
CBX2	WNT4	-0.0122573237540714	0.626035554350214
WNT4	CBX2	-0.0122573237540714	0.626035554350212
DMRT1	RSPO1	-0.0137978466862727	0.58330300999341
RSPO1	DMRT1	-0.0137978466862728	0.583303009993409
UGR	GATA4	-0.0157597594680155	0.530937147160904
GATA4	UGR	-0.0157597594680156	0.530937147160903
CBX2	AMH	-0.0172503840188279	0.492808499370071
AMH	CBX2	-0.0172503840188279	0.492808499370071
CTNNB1	SOX9	-0.0176112682729254	0.483802946952854
SOX9	CTNNB1	-0.0176112682729255	0.483802946952852
CTNNB1	CBX2	-0.0187732680427589	0.455421891804992
CBX2	CTNNB1	-0.018773268042759	0.45542189180499
DMRT1	DHH	-0.0191776208451827	0.445769938545713
DHH	DMRT1	-0.0191776208451827	0.445769938545713
AMH	DKK1	-0.0199106943152851	0.428571693035966
DKK1	AMH	-0.0199106943152852	0.428571693035965
DMRT1	FGF9	-0.0215597372498856	0.391324500680778
FGF9	DMRT1	-0.0215597372498857	0.391324500680776
RSPO1	WT1pKTS	-0.0215947944556408	0.390554587041235
WT1pKTS	RSPO1	-0.0215947944556409	0.390554587041233
SRY	FGF9	-0.0217598667748677	0.386941702957598
FGF9	SRY	-0.0217598667748677	0.386941702957598
PGD2	FOXL2	-0.0224353802098318	0.372370358597327
FOXL2	PGD2	-0.0224353802098319	0.372370358597325
NR0B1	GATA4	-0.0251919342080472	0.316499619831343
GATA4	NR0B1	-0.0251919342080473	0.316499619831342
DHH	WNT4	-0.0279043176240452	0.267185978916645
WNT4	DHH	-0.0279043176240453	0.267185978916644
CTNNB1	WT1mKTS	-0.0319366119194326	0.204091741284872
WT1mKTS	CTNNB1	-0.0319366119194326	0.204091741284871
PGD2	DKK1	-0.0338343617626016	0.178467916125184
DKK1	PGD2	-0.0338343617626017	0.178467916125184
DMRT1	PGD2	-0.0341229304780493	0.174790917398306
PGD2	DMRT1	-0.0341229304780493	0.174790917398305
NR5A1	PGD2	-0.0345937264597799	0.168913673227926
PGD2	NR5A1	-0.0345937264597799	0.168913673227926
DMRT1	NR0B1	-0.0346880071451842	0.167754719296837
NR0B1	DMRT1	-0.0346880071451842	0.167754719296837
CTNNB1	DHH	-0.0348276738926094	0.166048833389015
DHH	CTNNB1	-0.0348276738926094	0.166048833389015
RSPO1	UGR	-0.0431529876476289	0.0860946572835564
UGR	RSPO1	-0.0431529876476289	0.0860946572835561
DMRT1	CBX2	-0.0436282953740615	0.082689254942735
CBX2	DMRT1	-0.0436282953740616	0.0826892549427342
DMRT1	AMH	-0.0442025899674628	0.0787210429678411
AMH	DMRT1	-0.044202589967463	0.07872104296784
NR0B1	WT1pKTS	-0.0450778922788433	0.0729720032766521
WT1pKTS	NR0B1	-0.0450778922788435	0.0729720032766508
WT1mKTS	DKK1	-0.0468057493699654	0.062630362582242
DKK1	WT1mKTS	-0.0468057493699655	0.0626303625822415
CTNNB1	DKK1	-0.0468632017272793	0.0623084537413644
DKK1	CTNNB1	-0.0468632017272794	0.0623084537413638
FOXL2	DMRT1	-0.0499106507908327	0.0470932593183348
DMRT1	FOXL2	-0.0499106507908328	0.0470932593183346
GATA4	WNT4	-0.0500191057769754	0.0466151439988233
WNT4	GATA4	-0.0500191057769755	0.0466151439988229
AMH	FOXL2	-0.0501063905300664	0.0462333262478964
FOXL2	AMH	-0.0501063905300665	0.0462333262478961
UGR	DKK1	-0.0511667278868975	0.0418013546097302
DKK1	UGR	-0.0511667278868976	0.0418013546097295
UGR	SOX9	-0.0534519470437141	0.033459207119193
SOX9	UGR	-0.0534519470437142	0.0334592071191928
WNT4	FOXL2	-0.0535940138548984	0.0329912740606304
FOXL2	WNT4	-0.0535940138548985	0.0329912740606304
DKK1	FGF9	-0.054336602492509	0.030635437942377
FGF9	DKK1	-0.054336602492509	0.030635437942377
UGR	AMH	-0.0546239317144115	0.0297634228875895
AMH	UGR	-0.0546239317144116	0.0297634228875892
AMH	SOX9	-0.0554454210009395	0.0273869657243614
SOX9	AMH	-0.0554454210009395	0.0273869657243614
WT1mKTS	RSPO1	-0.0563172690266181	0.0250455263707737
RSPO1	WT1mKTS	-0.0563172690266181	0.0250455263707736
CBX2	DHH	-0.0563997134626636	0.0248333496265134
DHH	CBX2	-0.0563997134626637	0.0248333496265134
NR5A1	AMH	-0.0570978260438604	0.0230982113780127
AMH	NR5A1	-0.0570978260438605	0.0230982113780124
CTNNB1	AMH	-0.0575455829060068	0.0220415494641452
AMH	CTNNB1	-0.0575455829060068	0.0220415494641452
NR0B1	SOX9	-0.0584375211927675	0.0200612530655536
SOX9	NR0B1	-0.0584375211927676	0.0200612530655535
PGD2	WT1pKTS	-0.0584849446122603	0.0199604503118651
WT1pKTS	PGD2	-0.0584849446122604	0.019960450311865
CTNNB1	PGD2	-0.0596352304738664	0.0176470972973358
PGD2	CTNNB1	-0.0596352304738664	0.0176470972973358
NR5A1	WNT4	-0.061201055379018	0.0148769039100254
WNT4	NR5A1	-0.0612010553790183	0.014876903910025
DHH	WT1mKTS	-0.0619186853295919	0.0137406473497459
WT1mKTS	DHH	-0.061918685329592	0.0137406473497458
RSPO1	DKK1	-0.065428598095991	0.00921596116334408
DKK1	RSPO1	-0.0654285980959911	0.00921596116334394
WT1mKTS	WNT4	-0.0656143201642593	0.00901869517054206
WNT4	WT1mKTS	-0.0656143201642595	0.00901869517054194
NR5A1	WT1mKTS	-0.0659004766905058	0.00872212037297955
WT1mKTS	NR5A1	-0.0659004766905058	0.00872212037297955
UGR	WNT4	-0.0669938007587658	0.00766756740918919
WNT4	UGR	-0.0669938007587659	0.00766756740918906
GATA4	FGF9	-0.0711271748967611	0.00463616697248248
FGF9	GATA4	-0.0711271748967611	0.00463616697248247
UGR	DHH	-0.0716952621910593	0.00431787211898869
DHH	UGR	-0.0716952621910593	0.00431787211898867
DMRT1	WT1mKTS	-0.0733263867705372	0.00351091354681137
WT1mKTS	DMRT1	-0.0733263867705374	0.00351091354681126
SRY	PGD2	-0.0740124968429571	0.00321448725033842
PGD2	SRY	-0.0740124968429572	0.00321448725033838
RSPO1	CBX2	-0.074820617502309	0.00289467260948211
CBX2	RSPO1	-0.0748206175023091	0.0028946726094821
RSPO1	GATA4	-0.0784351439710097	0.00178992899982664
GATA4	RSPO1	-0.0784351439710097	0.00178992899982663
RSPO1	SOX9	-0.0794109477872544	0.00156680582010976
SOX9	RSPO1	-0.0794109477872546	0.00156680582010972
RSPO1	PGD2	-0.0803138981914501	0.00138342698834188
PGD2	RSPO1	-0.0803138981914502	0.00138342698834186
SOX9	FOXL2	-0.081506394498888	0.00117150250940724
FOXL2	SOX9	-0.0815063944988881	0.00117150250940723
PGD2	WNT4	-0.0817249336991584	0.00113607786888527
WNT4	PGD2	-0.0817249336991585	0.00113607786888524
UGR	PGD2	-0.081764006609439	0.00112984947650605
PGD2	UGR	-0.0817640066094391	0.00112984947650605
NR0B1	DKK1	-0.0822643534964959	0.00105283106117601
DKK1	NR0B1	-0.082264353496496	0.00105283106117599
AMH	SRY	-0.0825399273704021	0.00101251359186034
SRY	AMH	-0.0825399273704021	0.00101251359186034
DHH	WT1pKTS	-0.0871536871431132	0.000517663780596374
WT1pKTS	DHH	-0.0871536871431133	0.00051766378059637
CBX2	PGD2	-0.088987146362219	0.000392966296440718
PGD2	CBX2	-0.088987146362219	0.000392966296440718
NR0B1	CBX2	-0.0919003426065319	0.000250944122439256
CBX2	NR0B1	-0.091900342606532	0.000250944122439253
DMRT1	UGR	-0.0925466335439825	0.000226776775083832
UGR	DMRT1	-0.0925466335439825	0.00022677677508383
GATA4	PGD2	-0.0946247842484414	0.000163039486912363
PGD2	GATA4	-0.0946247842484415	0.00016303948691236
RSPO1	AMH	-0.0951124100152272	0.000150746767688439
AMH	RSPO1	-0.0951124100152273	0.000150746767688436
WT1mKTS	SOX9	-0.0963330231921426	0.000123688253091576
SOX9	WT1mKTS	-0.0963330231921428	0.000123688253091573
CTNNB1	UGR	-0.0977283983770915	9.83741628079538e-05
UGR	CTNNB1	-0.0977283983770916	9.8374162807952e-05
DHH	SRY	-0.0981674592995914	9.14783930054582e-05
SRY	DHH	-0.0981674592995914	9.14783930054567e-05
CTNNB1	SRY	-0.100184658015844	6.52588599287375e-05
SRY	CTNNB1	-0.100184658015844	6.52588599287367e-05
WT1mKTS	FGF9	-0.100371470119459	6.32290498932952e-05
FGF9	WT1mKTS	-0.100371470119459	6.32290498932952e-05
SOX9	WNT4	-0.100559007082196	6.12515197407719e-05
WNT4	SOX9	-0.100559007082196	6.12515197407697e-05
DKK1	CBX2	-0.104938443573196	2.871364734338e-05
CBX2	DKK1	-0.104938443573196	2.87136473433795e-05
DKK1	GATA4	-0.106102629793175	2.33578258585614e-05
GATA4	DKK1	-0.106102629793175	2.33578258585612e-05
CBX2	SOX9	-0.106550335638999	2.15629550738449e-05
SOX9	CBX2	-0.106550335638999	2.15629550738447e-05
AMH	WT1pKTS	-0.10809316972578	1.6330496780452e-05
WT1pKTS	AMH	-0.10809316972578	1.63304967804518e-05
DHH	GATA4	-0.108436272047493	1.53438702152163e-05
GATA4	DHH	-0.108436272047493	1.53438702152161e-05
FGF9	RSPO1	-0.112018696121055	7.91661598685697e-06
RSPO1	FGF9	-0.112018696121055	7.91661598685693e-06
AMH	WNT4	-0.1141098761233	5.32979852868097e-06
WNT4	AMH	-0.1141098761233	5.32979852868086e-06
FGF9	WNT4	-0.114824088815404	4.64875356242115e-06
WNT4	FGF9	-0.114824088815404	4.64875356242107e-06
NR0B1	FGF9	-0.115954131181284	3.73831494574209e-06
FGF9	NR0B1	-0.115954131181284	3.73831494574196e-06
CTNNB1	WT1pKTS	-0.117368294662489	2.83775547213528e-06
WT1pKTS	CTNNB1	-0.117368294662489	2.83775547213527e-06
FOXL2	DKK1	-0.118050457458464	2.4816479099507e-06
DKK1	FOXL2	-0.118050457458464	2.48164790995069e-06
DKK1	WNT4	-0.119020908870875	2.04804975664506e-06
WNT4	DKK1	-0.119020908870875	2.04804975664501e-06
DHH	RSPO1	-0.119316628505458	1.9310660840479e-06
RSPO1	DHH	-0.119316628505458	1.9310660840479e-06
DMRT1	CTNNB1	-0.119535381853039	1.84868507391078e-06
CTNNB1	DMRT1	-0.119535381853039	1.84868507391077e-06
CBX2	FGF9	-0.12177485778128	1.17792503574407e-06
FGF9	CBX2	-0.12177485778128	1.17792503574404e-06
WT1pKTS	FGF9	-0.121843967048456	1.16150665361922e-06
FGF9	WT1pKTS	-0.121843967048456	1.16150665361921e-06
WT1mKTS	PGD2	-0.122031531698192	1.11804785551693e-06
PGD2	WT1mKTS	-0.122031531698192	1.11804785551692e-06
NR0B1	AMH	-0.122526201159004	1.0108008293313e-06
AMH	NR0B1	-0.122526201159004	1.01080082933129e-06
SOX9	GATA4	-0.125509234397716	5.45706532091053e-07
GATA4	SOX9	-0.125509234397716	5.45706532091042e-07
WT1mKTS	AMH	-0.1264151589395	4.51264552408641e-07
AMH	WT1mKTS	-0.1264151589395	4.51264552408639e-07
GATA4	AMH	-0.128050642328449	3.19146815856063e-07
AMH	GATA4	-0.128050642328449	3.19146815856063e-07
NR0B1	NR5A1	-0.129349523346317	2.41645864553595e-07
NR5A1	NR0B1	-0.129349523346318	2.41645864553587e-07
NR0B1	PGD2	-0.129728903976456	2.22674022258495e-07
PGD2	NR0B1	-0.129728903976456	2.22674022258493e-07
NR0B1	DHH	-0.131270500930623	1.59345039241404e-07
DHH	NR0B1	-0.131270500930623	1.59345039241401e-07
SOX9	WT1pKTS	-0.133398375948476	9.97688542830983e-08
WT1pKTS	SOX9	-0.133398375948476	9.97688542830983e-08
DMRT1	GATA4	-0.133801592973663	9.1222887773835e-08
GATA4	DMRT1	-0.133801592973663	9.12228877738333e-08
NR5A1	CTNNB1	-0.136111030018847	5.43432312459907e-08
CTNNB1	NR5A1	-0.136111030018847	5.43432312459883e-08
SRY	RSPO1	-0.137929444868098	3.59224818886116e-08
RSPO1	SRY	-0.137929444868098	3.59224818886115e-08
GATA4	SRY	-0.141039977358274	1.74747813951497e-08
SRY	GATA4	-0.141039977358274	1.74747813951493e-08
UGR	NR0B1	-0.142014046952141	1.38994358404289e-08
NR0B1	UGR	-0.142014046952141	1.3899435840428e-08
SRY	UGR	-0.143542745251963	9.67421117899116e-09
UGR	SRY	-0.143542745251963	9.67421117899084e-09
FOXL2	NR5A1	-0.154830984889135	5.91186380843074e-10
NR5A1	FOXL2	-0.154830984889135	5.91186380843061e-10
SRY	FOXL2	-0.174580342749852	2.66572132159684e-12
FOXL2	SRY	-0.174580342749852	2.66572132159675e-12
DMRT1	WNT4	-0.177394694597163	1.16998916116343e-12
WNT4	DMRT1	-0.177394694597163	1.16998916116336e-12
NR5A1	DKK1	-0.1924285463952	1.14183834640918e-14
DKK1	NR5A1	-0.1924285463952	1.14183834640915e-14
NR5A1	DMRT1	-0.219677210234109	9.43617794983481e-19
DMRT1	NR5A1	-0.219677210234109	9.4361779498346e-19
WT1mKTS	SRY	-0.223379609727078	2.37406399827955e-19
SRY	WT1mKTS	-0.223379609727078	2.37406399827936e-19
WT1pKTS	FOXL2	-0.310693294239481	9.06209056380961e-37
FOXL2	WT1pKTS	-0.310693294239482	9.06209056380818e-37
RSPO1	NR5A1	-0.320226988586438	4.47692110265093e-39
NR5A1	RSPO1	-0.320226988586438	4.47692110265067e-39
