Regulator	Target	SINGE_Score
NR5A1	NR0B1	7e-05
CBX2	UGR	7e-05
CTNNB1	NR5A1	7e-05
AMH	PGD2	7e-05
WNT4	SRY	7e-05
FOXL2	PGD2	7e-05
FGF9	DMRT1	7e-05
AMH	WT1mKTS	7e-05
SOX9	PGD2	7e-05
SRY	WT1pKTS	7e-05
DHH	SRY	7e-05
CBX2	CTNNB1	7e-05
RSPO1	FOXL2	6e-05
UGR	AMH	6e-05
AMH	WT1pKTS	6e-05
SRY	GATA4	6e-05
UGR	RSPO1	6e-05
UGR	NR5A1	6e-05
PGD2	WT1pKTS	6e-05
NR5A1	WT1pKTS	6e-05
FGF9	DKK1	6e-05
NR0B1	FOXL2	6e-05
CTNNB1	FGF9	6e-05
UGR	WT1mKTS	6e-05
DKK1	WT1mKTS	6e-05
NR0B1	DHH	6e-05
CBX2	GATA4	6e-05
CTNNB1	WT1mKTS	6e-05
UGR	DMRT1	6e-05
NR0B1	SOX9	6e-05
DKK1	NR5A1	6e-05
PGD2	SRY	6e-05
CBX2	SOX9	6e-05
CBX2	DHH	6e-05
CBX2	RSPO1	5e-05
DMRT1	RSPO1	5e-05
WNT4	GATA4	5e-05
RSPO1	NR5A1	5e-05
DKK1	GATA4	5e-05
CTNNB1	WT1pKTS	5e-05
SOX9	WT1mKTS	5e-05
CBX2	SRY	5e-05
DKK1	DMRT1	5e-05
SOX9	GATA4	5e-05
UGR	WT1pKTS	5e-05
NR5A1	WNT4	5e-05
CBX2	WT1mKTS	5e-05
NR5A1	WT1mKTS	5e-05
CBX2	WT1pKTS	5e-05
SOX9	NR5A1	5e-05
WNT4	WT1mKTS	5e-05
NR0B1	GATA4	5e-05
NR0B1	WT1pKTS	5e-05
CTNNB1	PGD2	5e-05
FOXL2	WT1pKTS	5e-05
DHH	GATA4	5e-05
