Regulator	Target	SINGE_Score
SOX9	NR5A1	0.00018
CBX2	NR0B1	0.00018
UGR	PGD2	0.00018
WT1pKTS	AMH	0.00018
WNT4	NR5A1	0.00017
WNT4	DKK1	0.00017
DHH	DKK1	0.00017
SOX9	NR0B1	0.00017
UGR	NR0B1	0.00017
NR5A1	AMH	0.00016
SRY	SOX9	0.00016
WT1pKTS	RSPO1	0.00016
NR0B1	WNT4	0.00016
DHH	CTNNB1	0.00016
CBX2	DKK1	0.00016
SRY	CTNNB1	0.00015
DMRT1	PGD2	0.00015
SRY	CBX2	0.00015
WT1pKTS	UGR	0.00015
DMRT1	SOX9	0.00015
NR5A1	DMRT1	0.00015
AMH	WT1pKTS	0.00015
AMH	FGF9	0.00014
AMH	DMRT1	0.00014
AMH	PGD2	0.00014
WT1pKTS	NR0B1	0.00014
NR0B1	DHH	0.00014
DKK1	AMH	0.00014
FOXL2	DHH	0.00014
SOX9	AMH	0.00013
SOX9	DKK1	0.00013
AMH	SRY	0.00013
WT1pKTS	WNT4	0.00013
GATA4	WT1mKTS	0.00013
FGF9	SOX9	0.00013
RSPO1	SRY	0.00013
UGR	RSPO1	0.00012
SRY	DKK1	0.00012
CBX2	UGR	0.00012
PGD2	WT1pKTS	0.00012
NR0B1	CBX2	0.00012
WNT4	NR0B1	0.00012
WT1pKTS	PGD2	0.00012
FOXL2	SRY	0.00011
AMH	DHH	0.00011
RSPO1	SOX9	0.00011
SRY	FGF9	0.00011
AMH	WT1mKTS	0.00011
SRY	AMH	0.00011
AMH	CTNNB1	0.00011
RSPO1	WNT4	0.00011
CTNNB1	DMRT1	0.00011
CBX2	NR5A1	0.0001
SRY	WNT4	0.0001
UGR	DHH	0.0001
UGR	SRY	0.0001
AMH	GATA4	0.0001
DKK1	CTNNB1	0.0001
PGD2	NR5A1	0.0001
DHH	SRY	0.0001
CBX2	DHH	0.0001
FOXL2	FGF9	0.0001
DHH	SOX9	0.0001
DHH	AMH	9e-05
PGD2	DKK1	9e-05
WT1pKTS	SOX9	9e-05
DHH	WNT4	9e-05
RSPO1	PGD2	9e-05
DKK1	PGD2	9e-05
CBX2	CTNNB1	9e-05
WT1pKTS	CTNNB1	9e-05
DHH	GATA4	9e-05
WT1mKTS	GATA4	9e-05
FGF9	DKK1	9e-05
NR0B1	DKK1	9e-05
SOX9	UGR	9e-05
SRY	NR0B1	9e-05
DMRT1	SRY	8e-05
UGR	FGF9	8e-05
DMRT1	WT1mKTS	8e-05
CTNNB1	WNT4	8e-05
DMRT1	WT1pKTS	8e-05
SOX9	FGF9	8e-05
RSPO1	AMH	8e-05
CTNNB1	NR5A1	8e-05
WT1pKTS	DHH	8e-05
DMRT1	NR5A1	8e-05
NR5A1	DHH	8e-05
RSPO1	DKK1	8e-05
WT1pKTS	DKK1	8e-05
CTNNB1	SRY	8e-05
DMRT1	GATA4	8e-05
FOXL2	DMRT1	7e-05
WNT4	AMH	7e-05
NR0B1	PGD2	7e-05
PGD2	AMH	7e-05
PGD2	GATA4	7e-05
CTNNB1	UGR	7e-05
CTNNB1	RSPO1	7e-05
RSPO1	DHH	7e-05
WNT4	DHH	7e-05
DKK1	FGF9	7e-05
CTNNB1	NR0B1	7e-05
SRY	PGD2	7e-05
DMRT1	FGF9	7e-05
WNT4	UGR	7e-05
DHH	WT1mKTS	7e-05
DHH	PGD2	7e-05
DKK1	WT1mKTS	7e-05
CTNNB1	AMH	7e-05
PGD2	DHH	7e-05
SRY	DMRT1	6e-05
NR0B1	CTNNB1	6e-05
WT1pKTS	DMRT1	6e-05
FGF9	GATA4	6e-05
WT1pKTS	SRY	6e-05
SRY	NR5A1	6e-05
RSPO1	NR5A1	6e-05
WT1pKTS	CBX2	6e-05
CTNNB1	PGD2	6e-05
WNT4	SOX9	6e-05
NR0B1	AMH	6e-05
WT1pKTS	NR5A1	6e-05
PGD2	WT1mKTS	6e-05
RSPO1	WT1pKTS	6e-05
CBX2	FGF9	6e-05
SRY	GATA4	6e-05
FGF9	DHH	6e-05
PGD2	SOX9	6e-05
NR5A1	FGF9	6e-05
RSPO1	FGF9	6e-05
PGD2	FGF9	6e-05
AMH	FOXL2	6e-05
FOXL2	SOX9	6e-05
CBX2	FOXL2	5e-05
NR0B1	RSPO1	5e-05
NR5A1	PGD2	5e-05
UGR	AMH	5e-05
DKK1	GATA4	5e-05
NR0B1	FGF9	5e-05
SRY	WT1mKTS	5e-05
CTNNB1	DKK1	5e-05
SRY	DHH	5e-05
SRY	FOXL2	5e-05
SOX9	GATA4	5e-05
NR5A1	DKK1	5e-05
SOX9	FOXL2	5e-05
WT1pKTS	FGF9	5e-05
RSPO1	FOXL2	5e-05
WNT4	GATA4	5e-05
WT1pKTS	WT1mKTS	5e-05
RSPO1	GATA4	5e-05
UGR	SOX9	5e-05
WT1pKTS	GATA4	5e-05
FGF9	WT1mKTS	5e-05
SOX9	WT1mKTS	5e-05
FOXL2	PGD2	5e-05
RSPO1	DMRT1	5e-05
DKK1	SOX9	5e-05
FOXL2	AMH	5e-05
FOXL2	DKK1	5e-05
CTNNB1	DHH	5e-05
