Parent	Type	Child	Weight	Probability	Score
PGD2	+	WT1mKTS	0.054874	0.093192	0.007196
WT1mKTS	+	WT1mKTS	0.640848	1.000000	0.901760
SRY	+	WT1mKTS	0.002443	0.047523	0.000163
DKK1	+	WT1mKTS	0.021868	0.070679	0.002175
WNT4	+	WT1mKTS	0.072489	0.005154	0.000526
CBX2	+	WT1mKTS	0.027204	0.075142	0.002876
AMH	+	WT1mKTS	0.040016	0.084806	0.004775
NR0B1	+	WT1mKTS	0.075402	0.004046	0.000429
NR5A1	+	WT1mKTS	0.030322	0.066394	0.002833
WT1pKTS	+	WT1mKTS	0.031165	0.060827	0.002667
FOXL2	+	WT1mKTS	0.060949	0.020540	0.001762
UGR	+	WT1mKTS	0.084882	0.032414	0.003872
SOX9	+	WT1mKTS	0.003302	0.038014	0.000177
GATA4	+	WT1mKTS	0.541082	1.000000	0.761375
DMRT1	+	SRY	0.191850	0.071577	0.019323
FGF9	+	SRY	0.021782	0.040334	0.001236
RSPO1	-	SRY	-0.062070	0.137970	-0.012051
DHH	+	SRY	0.064029	0.057614	0.005191
CTNNB1	-	SRY	-0.171851	0.541964	-0.131057
PGD2	+	SRY	0.094653	0.067737	0.009022
WT1mKTS	+	SRY	0.733075	0.000000	0.000000
SRY	+	SRY	0.403404	0.008999	0.005108
DKK1	+	SRY	0.138485	0.075201	0.014654
WNT4	+	SRY	0.760196	0.000000	0.000000
CBX2	+	SRY	0.203718	0.031262	0.008961
AMH	+	SRY	0.115534	0.073186	0.011898
NR0B1	+	SRY	0.481066	0.000000	0.000000
NR5A1	+	SRY	0.339066	0.000760	0.000363
WT1pKTS	+	SRY	0.008212	0.071425	0.000825
FOXL2	-	SRY	-0.369635	0.999999	-0.520126
UGR	-	SRY	-0.014872	0.058546	-0.001225
SOX9	+	SRY	0.010976	0.037415	0.000578
GATA4	-	SRY	-0.169550	0.729641	-0.174078
DMRT1	+	DKK1	0.273422	0.319544	0.122942
FGF9	+	DKK1	0.118738	0.097150	0.016232
RSPO1	+	DKK1	0.050063	0.095178	0.006705
DHH	+	DKK1	0.047408	0.056469	0.003767
CTNNB1	+	DKK1	0.196120	0.207999	0.057401
PGD2	+	DKK1	0.128721	0.101166	0.018324
WT1mKTS	-	DKK1	-0.411937	0.568461	-0.329509
SRY	+	DKK1	0.094353	0.099551	0.013217
DKK1	+	DKK1	0.132023	0.107325	0.019938
WNT4	+	DKK1	0.001377	0.087793	0.000170
CBX2	+	DKK1	0.000482	0.064313	0.000044
AMH	+	DKK1	0.043369	0.054875	0.003349
NR0B1	+	DKK1	0.034816	0.091100	0.004463
NR5A1	+	DKK1	0.168407	0.157871	0.037411
WT1pKTS	+	DKK1	0.080957	0.101423	0.011554
FOXL2	-	DKK1	-0.090627	0.100955	-0.012874
UGR	+	DKK1	0.099113	0.107477	0.014989
SOX9	+	DKK1	0.107949	0.093054	0.014135
GATA4	+	DKK1	0.442692	0.569658	0.354856
DMRT1	-	WNT4	-0.028146	0.058589	-0.002320
FGF9	-	WNT4	-0.014294	0.044193	-0.000889
RSPO1	+	WNT4	0.047517	0.074197	0.004961
DHH	-	WNT4	-0.028796	0.057624	-0.002335
CTNNB1	+	WNT4	0.070987	0.062264	0.006219
PGD2	-	WNT4	-0.017076	0.045399	-0.001091
WT1mKTS	+	WNT4	0.345802	0.000382	0.000186
SRY	+	WNT4	0.163956	0.075665	0.017457
DKK1	-	WNT4	-0.003987	0.038258	-0.000215
WNT4	+	WNT4	0.562533	0.999987	0.791549
CBX2	-	WNT4	-0.081086	0.169407	-0.019329
AMH	-	WNT4	-0.015969	0.045427	-0.001021
NR0B1	+	WNT4	0.710664	1.000000	1.000000
NR5A1	+	WNT4	0.003563	0.069848	0.000350
WT1pKTS	+	WNT4	0.001440	0.069119	0.000140
FOXL2	+	WNT4	0.041072	0.077605	0.004485
UGR	-	WNT4	-0.160421	0.865165	-0.195297
SOX9	+	WNT4	0.054962	0.074010	0.005724
GATA4	+	WNT4	0.201238	0.001665	0.000472
DMRT1	+	CBX2	0.078029	0.025313	0.002779
FGF9	+	CBX2	0.080569	0.026949	0.003055
RSPO1	-	CBX2	-0.279478	1.000000	-0.393263
DHH	+	CBX2	0.196356	0.000513	0.000142
CTNNB1	-	CBX2	-0.291285	1.000000	-0.409878
PGD2	+	CBX2	0.092010	0.024298	0.003146
WT1mKTS	-	CBX2	-0.036932	0.923877	-0.048012
SRY	+	CBX2	0.316777	0.000000	0.000000
DKK1	+	CBX2	0.051067	0.032578	0.002341
WNT4	+	CBX2	0.021368	0.039008	0.001173
CBX2	+	CBX2	1.346196	0.000000	0.000000
AMH	+	CBX2	0.062106	0.031197	0.002726
NR0B1	-	CBX2	-0.108812	0.962139	-0.147316
NR5A1	+	CBX2	0.706808	0.000000	0.000000
WT1pKTS	+	CBX2	0.040348	0.016478	0.000936
FOXL2	-	CBX2	-0.018475	0.098973	-0.002573
UGR	+	CBX2	1.151251	0.000000	0.000000
SOX9	+	CBX2	0.009751	0.034090	0.000468
GATA4	+	CBX2	2.704882	0.000000	0.000000
DMRT1	+	AMH	0.007827	0.035370	0.000390
FGF9	+	AMH	0.175374	0.003778	0.000932
RSPO1	+	AMH	0.026249	0.038142	0.001409
DHH	+	AMH	0.185571	0.002028	0.000530
CTNNB1	+	AMH	0.270970	0.000000	0.000000
PGD2	+	AMH	0.138150	0.014175	0.002756
WT1mKTS	+	AMH	0.105206	0.000000	0.000000
SRY	+	AMH	0.059508	0.031192	0.002612
DKK1	+	AMH	0.201838	0.000338	0.000096
WNT4	+	AMH	0.396234	0.000000	0.000000
CBX2	+	AMH	0.050872	0.031733	0.002272
AMH	+	AMH	0.108509	0.022921	0.003500
NR0B1	+	AMH	0.404234	0.000000	0.000000
NR5A1	+	AMH	0.045289	0.027507	0.001753
WT1pKTS	-	AMH	-0.003608	0.075902	-0.000385
FOXL2	+	AMH	0.074724	0.004329	0.000455
UGR	+	AMH	0.176309	0.000004	0.000001
SOX9	+	AMH	0.122432	0.016779	0.002891
GATA4	+	AMH	0.691191	0.000000	0.000000
DMRT1	-	NR0B1	-0.019088	0.063003	-0.001692
FGF9	-	NR0B1	-0.052515	0.166746	-0.012322
RSPO1	+	NR0B1	0.258371	0.000000	0.000000
DHH	-	NR0B1	-0.009103	0.044141	-0.000565
CTNNB1	+	NR0B1	0.081280	0.000006	0.000001
PGD2	-	NR0B1	-0.047347	0.138304	-0.009214
WT1mKTS	+	NR0B1	1.288069	0.000000	0.000000
SRY	+	NR0B1	0.264127	0.000000	0.000000
DKK1	+	NR0B1	0.367758	0.000000	0.000000
WNT4	+	NR0B1	1.502824	0.000000	0.000000
CBX2	-	NR0B1	-0.044305	0.275115	-0.017152
AMH	-	NR0B1	-0.010268	0.047447	-0.000686
NR0B1	+	NR0B1	1.706400	0.000000	0.000000
NR5A1	-	NR0B1	-0.007416	0.088534	-0.000924
WT1pKTS	-	NR0B1	-0.028051	0.218290	-0.008616
FOXL2	+	NR0B1	0.004860	0.058621	0.000401
UGR	-	NR0B1	-0.112271	0.998578	-0.157756
SOX9	-	NR0B1	-0.016481	0.056244	-0.001304
GATA4	+	NR0B1	0.092300	0.000000	0.000000
DMRT1	+	NR5A1	0.165197	0.003803	0.000884
FGF9	+	NR5A1	0.089102	0.034024	0.004266
RSPO1	-	NR5A1	-0.102017	0.857115	-0.123040
DHH	+	NR5A1	0.248713	0.000134	0.000047
CTNNB1	-	NR5A1	-0.114903	0.931450	-0.150600
PGD2	+	NR5A1	0.049136	0.039478	0.002730
WT1mKTS	+	NR5A1	0.220571	0.000000	0.000000
SRY	+	NR5A1	0.252538	0.000000	0.000000
DKK1	+	NR5A1	0.066606	0.038064	0.003567
WNT4	+	NR5A1	0.082310	0.001154	0.000134
CBX2	+	NR5A1	0.358087	0.000000	0.000000
AMH	+	NR5A1	0.067579	0.038679	0.003678
NR0B1	+	NR5A1	0.022042	0.043665	0.001354
NR5A1	+	NR5A1	1.084690	0.000000	0.000000
WT1pKTS	+	NR5A1	0.992284	0.000000	0.000000
FOXL2	-	NR5A1	-0.283248	1.000000	-0.398568
UGR	+	NR5A1	0.212770	0.000000	0.000000
SOX9	+	NR5A1	0.004439	0.035886	0.000224
GATA4	+	NR5A1	1.393288	0.000000	0.000000
DMRT1	+	WT1pKTS	0.029123	0.039815	0.001632
FGF9	+	WT1pKTS	0.140659	0.028612	0.005663
RSPO1	+	WT1pKTS	0.060027	0.024865	0.002100
DHH	+	WT1pKTS	0.178866	0.013377	0.003367
CTNNB1	-	WT1pKTS	-0.016073	0.105965	-0.002397
PGD2	+	WT1pKTS	0.228065	0.005241	0.001682
WT1mKTS	+	WT1pKTS	0.984366	0.000000	0.000000
SRY	+	WT1pKTS	0.160069	0.002077	0.000468
DKK1	+	WT1pKTS	0.065249	0.047244	0.004338
WNT4	+	WT1pKTS	0.032249	0.042156	0.001913
CBX2	+	WT1pKTS	0.041393	0.047854	0.002787
AMH	+	WT1pKTS	0.041328	0.043202	0.002512
NR0B1	+	WT1pKTS	0.001613	0.085795	0.000195
NR5A1	+	WT1pKTS	0.246415	0.000000	0.000000
WT1pKTS	+	WT1pKTS	1.488946	0.000000	0.000000
FOXL2	-	WT1pKTS	-0.360932	1.000000	-0.507880
UGR	+	WT1pKTS	0.084262	0.023836	0.002826
SOX9	-	WT1pKTS	-0.029223	0.055156	-0.002268
GATA4	+	WT1pKTS	0.336312	0.000000	0.000000
DMRT1	-	FOXL2	-0.086918	0.243203	-0.029745
FGF9	+	FOXL2	0.019203	0.036238	0.000979
RSPO1	+	FOXL2	0.794396	0.000000	0.000000
DHH	-	FOXL2	-0.019194	0.050206	-0.001356
CTNNB1	+	FOXL2	0.126053	0.000004	0.000001
PGD2	+	FOXL2	0.019823	0.036007	0.001004
WT1mKTS	+	FOXL2	1.874231	0.000000	0.000000
SRY	-	FOXL2	-0.104796	0.605138	-0.089235
DKK1	-	FOXL2	-0.071512	0.170871	-0.017194
WNT4	-	FOXL2	-0.022746	0.195016	-0.006242
CBX2	-	FOXL2	-0.073246	0.332155	-0.034234
AMH	+	FOXL2	0.054432	0.039200	0.003002
NR0B1	+	FOXL2	0.110162	0.000010	0.000002
NR5A1	-	FOXL2	-0.185078	0.999933	-0.260413
WT1pKTS	-	FOXL2	-0.313289	1.000000	-0.440840
FOXL2	+	FOXL2	1.669182	0.000000	0.000000
UGR	+	FOXL2	0.202935	0.000000	0.000000
SOX9	-	FOXL2	-0.063306	0.134345	-0.011967
GATA4	+	FOXL2	0.207915	0.000000	0.000000
DMRT1	-	UGR	-0.013845	0.042087	-0.000820
FGF9	+	UGR	0.321086	0.000750	0.000339
RSPO1	-	UGR	-0.229893	0.999311	-0.323268
DHH	+	UGR	0.143989	0.035249	0.007142
CTNNB1	+	UGR	0.050644	0.040101	0.002858
PGD2	+	UGR	0.164996	0.030873	0.007168
WT1mKTS	+	UGR	0.285285	0.000000	0.000000
SRY	-	UGR	-0.056410	0.113090	-0.008977
DKK1	+	UGR	0.155296	0.026062	0.005695
WNT4	-	UGR	-0.263360	1.000000	-0.370583
CBX2	+	UGR	0.486437	0.000000	0.000000
AMH	+	UGR	0.215036	0.011175	0.003381
NR0B1	-	UGR	-0.215277	0.999937	-0.302905
NR5A1	+	UGR	0.181269	0.000095	0.000024
WT1pKTS	+	UGR	0.069410	0.026231	0.002562
FOXL2	-	UGR	-0.864454	0.000000	-0.000000
UGR	+	UGR	1.033373	0.000000	0.000000
SOX9	+	UGR	0.147845	0.032904	0.006845
GATA4	+	UGR	0.694972	0.000000	0.000000
DMRT1	+	SOX9	0.169352	0.068819	0.016400
FGF9	+	SOX9	0.083524	0.068779	0.008084
RSPO1	+	SOX9	0.197968	0.000593	0.000165
DHH	+	SOX9	0.015017	0.038234	0.000808
CTNNB1	-	SOX9	-0.006930	0.092694	-0.000904
PGD2	+	SOX9	0.175935	0.076122	0.018845
WT1mKTS	+	SOX9	0.072842	0.039659	0.004065
SRY	+	SOX9	0.079856	0.072337	0.008128
DKK1	+	SOX9	0.071020	0.066761	0.006672
WNT4	+	SOX9	0.097040	0.030232	0.004128
CBX2	+	SOX9	0.056147	0.071248	0.005629
AMH	+	SOX9	0.104575	0.073634	0.010835
NR0B1	+	SOX9	0.022054	0.080471	0.002497
NR5A1	+	SOX9	0.060943	0.068267	0.005854
WT1pKTS	+	SOX9	0.009760	0.068546	0.000941
FOXL2	-	SOX9	-0.019066	0.073532	-0.001973
UGR	+	SOX9	0.245071	0.003283	0.001132
SOX9	+	SOX9	0.076598	0.067333	0.007257
GATA4	-	SOX9	-0.048946	0.192418	-0.013252
DMRT1	+	GATA4	0.034560	0.082026	0.003989
FGF9	+	GATA4	0.033538	0.079733	0.003763
RSPO1	+	GATA4	0.113829	0.000948	0.000152
DHH	+	GATA4	0.053320	0.089926	0.006747
CTNNB1	-	GATA4	-0.009676	0.105187	-0.001432
PGD2	+	GATA4	0.039865	0.084219	0.004724
WT1mKTS	+	GATA4	0.482304	1.000000	0.678666
SRY	+	GATA4	0.013896	0.066336	0.001297
DKK1	-	GATA4	-0.005381	0.042684	-0.000323
WNT4	+	GATA4	0.103729	0.000438	0.000064
CBX2	+	GATA4	0.059246	0.046832	0.003904
AMH	+	GATA4	0.021651	0.067142	0.002046
NR0B1	+	GATA4	0.048573	0.023823	0.001628
NR5A1	+	GATA4	0.034154	0.062004	0.002980
WT1pKTS	+	GATA4	0.013939	0.074696	0.001465
FOXL2	+	GATA4	0.047667	0.038488	0.002582
UGR	+	GATA4	0.101917	0.032552	0.004668
SOX9	+	GATA4	0.017695	0.061199	0.001524
GATA4	+	GATA4	0.686395	1.000000	0.965850
