Parent	Type	Child	Weight	Probability	Score
CTNNB1	+	RSPO1	1.276849	0.000000	0.000000
PGD2	+	RSPO1	0.019777	0.035955	0.000760
WT1mKTS	+	RSPO1	1.387958	0.000000	0.000000
SRY	-	RSPO1	-0.064538	0.273706	-0.018891
DKK1	+	RSPO1	0.020561	0.036677	0.000806
WNT4	+	RSPO1	0.005339	0.074746	0.000427
CBX2	-	RSPO1	-0.253334	1.000000	-0.270922
AMH	+	RSPO1	0.073998	0.032050	0.002536
NR0B1	+	RSPO1	0.422445	0.000000	0.000000
NR5A1	-	RSPO1	-0.063765	0.469745	-0.032033
WT1pKTS	+	RSPO1	0.007882	0.059211	0.000499
FOXL2	+	RSPO1	0.100053	0.000080	0.000009
UGR	-	RSPO1	-0.073233	0.429214	-0.033615
SOX9	-	RSPO1	-0.049926	0.120906	-0.006455
GATA4	+	RSPO1	0.165834	0.000000	0.000000
DMRT1	+	DHH	0.119117	0.107706	0.013720
FGF9	+	DHH	0.106193	0.095550	0.010851
RSPO1	+	DHH	0.015550	0.086528	0.001439
DHH	+	DHH	0.048006	0.060160	0.003089
CTNNB1	+	DHH	0.065741	0.103003	0.007242
PGD2	+	DHH	0.153042	0.122029	0.019972
WT1mKTS	+	DHH	0.302042	0.753825	0.243494
SRY	+	DHH	0.026659	0.053813	0.001534
DKK1	+	DHH	0.016885	0.041827	0.000755
WNT4	-	DHH	-0.022186	0.087716	-0.002081
CBX2	+	DHH	0.020823	0.071165	0.001585
AMH	+	DHH	0.133729	0.112093	0.016031
NR0B1	+	DHH	0.514214	0.000000	0.000000
NR5A1	+	DHH	0.133629	0.135079	0.019304
WT1pKTS	+	DHH	0.501072	0.000000	0.000000
FOXL2	+	DHH	0.096322	0.116524	0.012003
UGR	+	DHH	0.145697	0.152765	0.023803
SOX9	+	DHH	0.071566	0.076853	0.005882
GATA4	-	DHH	-0.028726	0.114818	-0.003527
DMRT1	+	CTNNB1	0.064606	0.078573	0.005429
FGF9	-	CTNNB1	-0.028888	0.053152	-0.001642
RSPO1	+	CTNNB1	0.526463	0.999999	0.563012
DHH	-	CTNNB1	-0.013357	0.040419	-0.000577
CTNNB1	+	CTNNB1	0.523874	0.999998	0.560244
PGD2	-	CTNNB1	-0.005203	0.038006	-0.000211
WT1mKTS	+	CTNNB1	0.299694	0.073629	0.023598
SRY	-	CTNNB1	-0.101917	0.143452	-0.015635
DKK1	+	CTNNB1	0.097733	0.095167	0.009947
WNT4	+	CTNNB1	0.103916	0.071078	0.007899
CBX2	-	CTNNB1	-0.317713	0.999972	-0.339761
AMH	+	CTNNB1	0.069400	0.079009	0.005864
NR0B1	+	CTNNB1	0.225325	0.053989	0.013010
NR5A1	-	CTNNB1	-0.077680	0.128638	-0.010686
WT1pKTS	+	CTNNB1	0.027703	0.077006	0.002281
FOXL2	+	CTNNB1	0.169398	0.077849	0.014103
UGR	-	CTNNB1	-0.092204	0.140298	-0.013834
SOX9	+	CTNNB1	0.043697	0.062153	0.002904
GATA4	+	CTNNB1	0.246674	0.043180	0.011391
DMRT1	+	PGD2	0.077780	0.085546	0.007116
FGF9	+	PGD2	0.040503	0.057246	0.002480
RSPO1	+	PGD2	0.070638	0.109380	0.008263
DHH	+	PGD2	0.025107	0.045793	0.001230
CTNNB1	+	PGD2	0.040456	0.096299	0.004166
PGD2	+	PGD2	0.080434	0.082395	0.007088
WT1mKTS	-	PGD2	-0.087813	0.134054	-0.012589
SRY	-	PGD2	-0.043101	0.069601	-0.003208
DKK1	+	PGD2	0.124179	0.114339	0.015184
WNT4	-	PGD2	-0.007102	0.087536	-0.000665
CBX2	+	PGD2	0.048054	0.088400	0.004543
AMH	+	PGD2	0.091567	0.091301	0.008941
NR0B1	+	PGD2	0.547805	0.000000	0.000000
NR5A1	+	PGD2	0.019904	0.073876	0.001572
WT1pKTS	-	PGD2	-0.019315	0.072797	-0.001504
FOXL2	+	PGD2	0.028654	0.080199	0.002458
UGR	+	PGD2	0.124129	0.140333	0.018629
SOX9	+	PGD2	0.132630	0.117741	0.016700
GATA4	+	PGD2	0.420201	0.999822	0.449294
DMRT1	+	WT1mKTS	0.019063	0.064759	0.001320
FGF9	+	WT1mKTS	0.032613	0.079022	0.002756
RSPO1	+	WT1mKTS	0.074981	0.009160	0.000734
DHH	+	WT1mKTS	0.037542	0.083233	0.003342
CTNNB1	+	WT1mKTS	0.012722	0.078927	0.001074
PGD2	+	WT1mKTS	0.051296	0.091176	0.005002
WT1mKTS	+	WT1mKTS	0.645928	1.000000	0.690772
SRY	-	WT1mKTS	-0.007533	0.055915	-0.000450
DKK1	+	WT1mKTS	0.029140	0.077901	0.002428
WNT4	+	WT1mKTS	0.063059	0.012346	0.000833
CBX2	+	WT1mKTS	0.042442	0.065696	0.002982
AMH	+	WT1mKTS	0.035804	0.081809	0.003132
NR0B1	+	WT1mKTS	0.110097	0.000436	0.000051
NR5A1	+	WT1mKTS	0.046485	0.048955	0.002434
WT1pKTS	+	WT1mKTS	0.032811	0.060758	0.002132
FOXL2	+	WT1mKTS	0.071658	0.015125	0.001159
UGR	+	WT1mKTS	0.097889	0.034157	0.003576
SOX9	+	WT1mKTS	0.018097	0.061907	0.001198
GATA4	+	WT1mKTS	0.514590	1.000000	0.550316
DMRT1	+	SRY	0.107703	0.076175	0.008774
FGF9	+	SRY	0.004866	0.038532	0.000201
RSPO1	-	SRY	-0.111043	0.201086	-0.023880
DHH	+	SRY	0.012148	0.037292	0.000484
CTNNB1	-	SRY	-0.184423	0.494955	-0.097618
PGD2	+	SRY	0.013295	0.038277	0.000544
WT1mKTS	+	SRY	0.644471	0.000000	0.000000
SRY	+	SRY	0.401249	0.051227	0.021982
DKK1	+	SRY	0.156021	0.083144	0.013873
WNT4	+	SRY	0.721726	0.000002	0.000001
CBX2	+	SRY	0.219633	0.049209	0.011558
AMH	+	SRY	0.132905	0.080155	0.011393
NR0B1	+	SRY	0.397236	0.000355	0.000151
NR5A1	+	SRY	0.283804	0.013285	0.004032
WT1pKTS	+	SRY	0.060870	0.072837	0.004741
FOXL2	-	SRY	-0.332288	0.999318	-0.355115
UGR	-	SRY	-0.091804	0.111237	-0.010921
SOX9	+	SRY	0.162004	0.084204	0.014588
GATA4	-	SRY	-0.121475	0.329732	-0.042835
DMRT1	+	DKK1	0.219978	0.000009	0.000002
FGF9	+	DKK1	0.180753	0.000792	0.000153
RSPO1	+	DKK1	0.270059	0.000000	0.000000
DHH	+	DKK1	0.093240	0.018484	0.001843
CTNNB1	+	DKK1	0.839702	0.000000	0.000000
PGD2	+	DKK1	0.122977	0.010789	0.001419
WT1mKTS	-	DKK1	-0.129782	0.997014	-0.138378
SRY	+	DKK1	0.066279	0.017139	0.001215
DKK1	+	DKK1	0.083187	0.020019	0.001781
WNT4	+	DKK1	0.319601	0.000000	0.000000
CBX2	+	DKK1	0.067888	0.008328	0.000605
AMH	+	DKK1	0.095518	0.017673	0.001805
NR0B1	-	DKK1	-0.039696	0.372046	-0.015794
NR5A1	+	DKK1	0.173107	0.000000	0.000000
WT1pKTS	+	DKK1	0.192274	0.000000	0.000000
FOXL2	-	DKK1	-0.121625	0.953418	-0.124010
UGR	+	DKK1	0.078821	0.006748	0.000569
SOX9	+	DKK1	0.110428	0.011820	0.001396
GATA4	+	DKK1	1.372435	0.000000	0.000000
DMRT1	+	WNT4	0.006266	0.035963	0.000241
FGF9	-	WNT4	-0.019767	0.051001	-0.001078
RSPO1	-	WNT4	-0.006031	0.094260	-0.000608
DHH	-	WNT4	-0.014235	0.044005	-0.000670
CTNNB1	+	WNT4	0.201216	0.000009	0.000002
PGD2	-	WNT4	-0.062111	0.104977	-0.006973
WT1mKTS	+	WNT4	0.504796	0.000000	0.000000
SRY	+	WNT4	0.217269	0.001164	0.000271
DKK1	-	WNT4	-0.069419	0.128996	-0.009577
WNT4	+	WNT4	0.673356	0.000000	0.000000
CBX2	-	WNT4	-0.069917	0.188704	-0.014110
AMH	-	WNT4	-0.064142	0.113203	-0.007765
NR0B1	+	WNT4	0.747936	0.000000	0.000000
NR5A1	+	WNT4	0.010991	0.066919	0.000787
WT1pKTS	-	WNT4	-0.006675	0.074352	-0.000531
FOXL2	+	WNT4	0.040672	0.060857	0.002647
UGR	-	WNT4	-0.142676	0.909094	-0.138711
SOX9	+	WNT4	0.018463	0.043071	0.000850
GATA4	+	WNT4	0.159127	0.000010	0.000002
DMRT1	+	CBX2	0.026079	0.039456	0.001100
FGF9	+	CBX2	0.087866	0.052064	0.004892
RSPO1	-	CBX2	-0.291105	1.000000	-0.311315
DHH	+	CBX2	0.036068	0.042895	0.001655
CTNNB1	-	CBX2	-0.302727	1.000000	-0.323744
PGD2	+	CBX2	0.082445	0.052605	0.004638
WT1mKTS	+	CBX2	0.545298	0.000000	0.000000
SRY	+	CBX2	0.238801	0.000121	0.000031
DKK1	+	CBX2	0.030172	0.042228	0.001363
WNT4	-	CBX2	-0.005531	0.100106	-0.000592
CBX2	+	CBX2	0.586934	0.000000	0.000000
AMH	+	CBX2	0.118789	0.046476	0.005904
NR0B1	-	CBX2	-0.085024	0.463736	-0.042166
NR5A1	+	CBX2	0.321677	0.000000	0.000000
WT1pKTS	-	CBX2	-0.047637	0.158466	-0.008073
FOXL2	-	CBX2	-0.079719	0.267911	-0.022840
UGR	+	CBX2	0.480845	0.000000	0.000000
SOX9	+	CBX2	0.098798	0.050630	0.005349
GATA4	+	CBX2	1.215572	0.000000	0.000000
DMRT1	+	AMH	0.059440	0.071515	0.004546
FGF9	+	AMH	0.095326	0.090723	0.009249
RSPO1	+	AMH	0.022063	0.088154	0.002080
DHH	+	AMH	0.163854	0.137314	0.024062
CTNNB1	+	AMH	0.116967	0.130006	0.016262
PGD2	+	AMH	0.165854	0.134960	0.023938
WT1mKTS	-	AMH	-0.038736	0.117771	-0.004879
SRY	+	AMH	0.044304	0.068588	0.003250
DKK1	+	AMH	0.112504	0.104589	0.012584
WNT4	+	AMH	0.026786	0.088929	0.002547
CBX2	+	AMH	0.035962	0.078028	0.003001
AMH	+	AMH	0.075410	0.079452	0.006407
NR0B1	+	AMH	0.690264	0.000000	0.000000
NR5A1	-	AMH	-0.025003	0.075136	-0.002009
WT1pKTS	-	AMH	-0.045116	0.087373	-0.004216
FOXL2	-	AMH	-0.048443	0.085731	-0.004441
UGR	+	AMH	0.160210	0.181586	0.031112
SOX9	+	AMH	0.096657	0.092916	0.009605
GATA4	+	AMH	0.391569	0.994627	0.416504
DMRT1	-	NR0B1	-0.009276	0.038803	-0.000385
FGF9	+	NR0B1	0.402757	0.000000	0.000000
RSPO1	+	NR0B1	0.074817	0.120251	0.009621
DHH	+	NR0B1	0.000152	0.036426	0.000006
CTNNB1	+	NR0B1	0.140475	0.255343	0.038359
PGD2	-	NR0B1	-0.033315	0.058924	-0.002099
WT1mKTS	+	NR0B1	0.524010	1.000000	0.560390
SRY	+	NR0B1	0.186048	0.650345	0.129396
DKK1	-	NR0B1	-0.125492	0.164256	-0.022044
WNT4	+	NR0B1	0.529298	1.000000	0.566045
CBX2	-	NR0B1	-0.031476	0.080319	-0.002704
AMH	-	NR0B1	-0.043755	0.071164	-0.003330
NR0B1	+	NR0B1	0.616292	1.000000	0.659079
NR5A1	+	NR0B1	0.014133	0.073014	0.001104
WT1pKTS	-	NR0B1	-0.012380	0.072298	-0.000957
FOXL2	+	NR0B1	0.019687	0.078942	0.001662
UGR	-	NR0B1	-0.140263	0.282877	-0.042432
SOX9	+	NR0B1	0.017115	0.045105	0.000826
GATA4	-	NR0B1	-0.169396	0.350081	-0.063419
DMRT1	+	NR5A1	0.074129	0.048073	0.003811
FGF9	+	NR5A1	0.020972	0.039242	0.000880
RSPO1	-	NR5A1	-0.079338	0.417958	-0.035462
DHH	+	NR5A1	0.186350	0.013621	0.002715
CTNNB1	-	NR5A1	-0.136368	0.921510	-0.134389
PGD2	+	NR5A1	0.136786	0.035683	0.005220
WT1mKTS	+	NR5A1	0.343866	0.000000	0.000000
SRY	+	NR5A1	0.313068	0.000000	0.000000
DKK1	+	NR5A1	0.083317	0.046786	0.004169
WNT4	+	NR5A1	0.022477	0.056219	0.001351
CBX2	+	NR5A1	0.308218	0.000000	0.000000
AMH	+	NR5A1	0.091196	0.046579	0.004543
NR0B1	-	NR5A1	-0.004235	0.095260	-0.000431
NR5A1	+	NR5A1	0.744329	0.000000	0.000000
WT1pKTS	+	NR5A1	0.667338	0.000000	0.000000
FOXL2	-	NR5A1	-0.313307	1.000000	-0.335059
UGR	+	NR5A1	0.141800	0.003331	0.000505
SOX9	+	NR5A1	0.056216	0.047210	0.002838
GATA4	+	NR5A1	1.018052	0.000000	0.000000
DMRT1	+	WT1pKTS	0.027663	0.034015	0.001006
FGF9	+	WT1pKTS	0.064372	0.033712	0.002321
RSPO1	+	WT1pKTS	0.111762	0.000081	0.000010
DHH	+	WT1pKTS	0.147871	0.006063	0.000959
CTNNB1	-	WT1pKTS	-0.040361	0.244167	-0.010539
PGD2	+	WT1pKTS	0.160773	0.005470	0.000940
WT1mKTS	+	WT1pKTS	1.553703	0.000000	0.000000
SRY	+	WT1pKTS	0.070992	0.020097	0.001526
DKK1	+	WT1pKTS	0.133908	0.006926	0.000992
WNT4	+	WT1pKTS	0.029507	0.023796	0.000751
CBX2	+	WT1pKTS	0.081157	0.005971	0.000518
AMH	+	WT1pKTS	0.070707	0.032150	0.002431
NR0B1	+	WT1pKTS	0.104718	0.000006	0.000001
NR5A1	+	WT1pKTS	0.267462	0.000000	0.000000
WT1pKTS	+	WT1pKTS	2.158277	0.000000	0.000000
FOXL2	-	WT1pKTS	-0.312136	1.000000	-0.333807
UGR	+	WT1pKTS	0.132115	0.000098	0.000014
SOX9	-	WT1pKTS	-0.012106	0.044879	-0.000581
GATA4	+	WT1pKTS	0.164315	0.000000	0.000000
DMRT1	-	FOXL2	-0.062163	0.088764	-0.005901
FGF9	+	FOXL2	0.022260	0.043810	0.001043
RSPO1	+	FOXL2	0.125273	0.021745	0.002913
DHH	-	FOXL2	-0.035797	0.057813	-0.002213
CTNNB1	+	FOXL2	0.210821	0.001383	0.000312
PGD2	+	FOXL2	0.034188	0.048613	0.001777
WT1mKTS	+	FOXL2	0.681816	0.000000	0.000000
SRY	-	FOXL2	-0.110486	0.210344	-0.024853
DKK1	-	FOXL2	-0.028491	0.053458	-0.001629
WNT4	+	FOXL2	0.133121	0.018810	0.002678
CBX2	-	FOXL2	-0.072467	0.132963	-0.010304
AMH	+	FOXL2	0.039353	0.052518	0.002210
NR0B1	-	FOXL2	-0.096654	0.278251	-0.028761
NR5A1	-	FOXL2	-0.261399	0.998522	-0.279134
WT1pKTS	-	FOXL2	-0.360093	1.000000	-0.385093
FOXL2	+	FOXL2	0.935081	1.000000	1.000000
UGR	+	FOXL2	0.115464	0.057119	0.007053
SOX9	-	FOXL2	-0.014718	0.041996	-0.000661
GATA4	+	FOXL2	0.421388	0.000000	0.000000
DMRT1	+	UGR	0.014639	0.035016	0.000548
FGF9	+	UGR	0.337709	0.000054	0.000020
RSPO1	-	UGR	-0.189071	0.997997	-0.201792
DHH	+	UGR	0.124112	0.033249	0.004413
CTNNB1	-	UGR	-0.079725	0.432599	-0.036883
PGD2	+	UGR	0.110635	0.040152	0.004751
WT1mKTS	+	UGR	0.346816	0.000000	0.000000
SRY	-	UGR	-0.060251	0.129805	-0.008364
DKK1	+	UGR	0.158759	0.016602	0.002819
WNT4	-	UGR	-0.258948	1.000000	-0.276926
CBX2	+	UGR	0.489484	0.000000	0.000000
AMH	+	UGR	0.279487	0.000582	0.000174
NR0B1	-	UGR	-0.221428	0.999996	-0.236800
NR5A1	+	UGR	0.107133	0.004712	0.000540
WT1pKTS	+	UGR	0.039815	0.040523	0.001725
FOXL2	-	UGR	-0.765481	0.000000	-0.000000
UGR	+	UGR	1.143659	0.000000	0.000000
SOX9	+	UGR	0.162503	0.018114	0.003148
GATA4	+	UGR	1.330003	0.000000	0.000000
DMRT1	+	SOX9	0.105151	0.098180	0.011040
FGF9	+	SOX9	0.117894	0.100978	0.012731
RSPO1	+	SOX9	0.147173	0.163236	0.025692
DHH	+	SOX9	0.065919	0.071625	0.005049
CTNNB1	+	SOX9	0.035031	0.093734	0.003512
PGD2	+	SOX9	0.102110	0.090812	0.009917
WT1mKTS	+	SOX9	0.276485	0.359508	0.106300
SRY	+	SOX9	0.063768	0.084852	0.005786
DKK1	+	SOX9	0.058008	0.069143	0.004289
WNT4	+	SOX9	0.111749	0.117332	0.014022
CBX2	+	SOX9	0.034488	0.078122	0.002881
AMH	+	SOX9	0.211181	0.184001	0.041555
NR0B1	-	SOX9	-0.076647	0.101016	-0.008280
NR5A1	+	SOX9	0.125716	0.127541	0.017147
WT1pKTS	-	SOX9	-0.054253	0.088285	-0.005122
FOXL2	-	SOX9	-0.042936	0.080522	-0.003697
UGR	+	SOX9	0.163236	0.175794	0.030688
SOX9	+	SOX9	0.079205	0.080818	0.006846
GATA4	-	SOX9	-0.141578	0.144425	-0.021867
DMRT1	+	GATA4	0.041300	0.084647	0.003739
FGF9	+	GATA4	0.038281	0.082319	0.003370
RSPO1	+	GATA4	0.101690	0.002016	0.000219
DHH	+	GATA4	0.040109	0.083886	0.003598
CTNNB1	+	GATA4	0.005776	0.084051	0.000519
PGD2	+	GATA4	0.051342	0.089985	0.004941
WT1mKTS	+	GATA4	0.484649	1.000000	0.518296
SRY	+	GATA4	0.000783	0.046939	0.000039
DKK1	+	GATA4	0.027304	0.075274	0.002198
WNT4	+	GATA4	0.072587	0.006879	0.000534
CBX2	+	GATA4	0.074988	0.035301	0.002831
AMH	+	GATA4	0.010394	0.047164	0.000524
NR0B1	+	GATA4	0.098471	0.000986	0.000104
NR5A1	+	GATA4	0.029035	0.069341	0.002153
WT1pKTS	+	GATA4	0.020634	0.072893	0.001608
FOXL2	+	GATA4	0.056557	0.028925	0.001750
UGR	+	GATA4	0.102449	0.031876	0.003492
SOX9	+	GATA4	0.009726	0.046693	0.000486
GATA4	+	GATA4	0.681997	1.000000	0.729346
